id,id_author,university
0,0,"Image Sciences Institute-Department of Medical Imaging, University of Utrecht, Netherlands"
1,1,"Instituto de Computação, Universidade Federal Fluminense, Niteroi, Rio de Janeiro, Brazil"
2,2,"Pontificia Universidade Catolica do Parana, Curitiba, Parana, Brazil"
3,3,"Pontificia Universidade Catolica do Parana, Curitiba, Parana, Brazil"
4,4,"Departamento de Ciêcia da Computaçāo, USP, Sao Paulo, Brazil"
5,4,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
6,6,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
7,7,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
8,9,"Escola de Engenharia Eléctrica e de Computação,Laboratório de Sistemas Inteligentes, Universidade Federal de Goiás, Goiania, Goias, Brazil"
9,10,"Escola de Engenharia Eléctrica e de Computação,Laboratório de Sistemas Inteligentes, Universidade Federal de Goiás, Goiania, Goias, Brazil"
10,11,"DFQ-IQ-UNESP, Sao Paulo, Brazil"
11,11,"Cybernetic Vision Research Group, University of Sao Paulo, Sao Paulo, Brazil"
12,12,"Cybernetic Vision Research Group, University of Sao Paulo, Sao Paulo, Brazil"
13,13,"Cybernetic Vision Research Group, University of Sao Paulo, Sao Paulo, Brazil"
14,14,"Computing and Applied Mathematics Laboratory, National Institute of Space Research (INPE), Sao Paulo, Brazil"
15,15,"Guarulhos University Praça Tereza Cristina, Sao Paulo, Brazil"
16,16,"Systems Sciences, JNU, New Delhi, India"
17,17,"Physics Institute at Sāo Carlos, University of São Paulo, Brazil"
18,18,"School of Engineering at Sāo Carlos, Department of Electrical Engineering, University of São Paulo, Sao Paulo, Brazil"
19,19,"School of Engineering at Sāo Carlos, Department of Electrical Engineering, University of São Paulo, Sao Paulo, Brazil"
20,20,"PPGIA-Programa de Pos-Graduação em InformBtica Aplicada LARDOC-Laboratbrio de AnBlise e Reconhecimento de Documentos, PUCPR-Pontifícia Universidade Católica do Paraná, Curitiba, Parana, Brazil"
21,21,"PPGIA-Programa de Pos-Graduação em InformBtica Aplicada LARDOC-Laboratbrio de AnBlise e Reconhecimento de Documentos, PUCPR-Pontifícia Universidade Católica do Paraná, Curitiba, Parana, Brazil"
