id,id_author,university
0,0,Curso de Pós-Graduação em Ciência da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
1,1,Curso de Pós-Graduação em Ciência da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
2,2,Instituto de Engenharia de Sistemas e Computadores (UNESC/Portugal)
3,3,Instituto Superior de Ciências do Trabalho e da Empresa (ISCTE/Portugal)
4,4,Instituto de Engenharia de Sistemas e Computadores (UNESC/Portugal)
5,5,Instituto de Engenharia de Sistemas e Computadores (UNESC/Portugal)
6,6,Instituto Superior de Ciências do Trabalho e da Empresa (ISCTE/Portugal)
7,7,Instituto de Engenharia de Sistemas e Computadores (UNESC/Portugal)
8,8,Fundação Parque Tecnológico da Paraíba
9,9,Fundação Parque Tecnológico da Paraíba
10,10,Instituto Nacional de Pesquisas Espaciais (INPE)
11,11,Instituto Nacional de Pesquisas Espaciais (INPE)
12,12,Instituto Nacional de Pesquisas Espaciais (INPE)
13,13,Instituto Nacional de Pesquisas Espaciais (INPE)
14,14,Instituto Nacional de Pesquisas Espaciais (INPE)
15,15,Instituto Nacional de Pesquisas Espaciais (INPE)
16,16,Instituto Nacional de Pesquisas Espaciais (INPE)
17,17,Centro de Previsão de Tempo e Estudos Climáticos (CPTEC) do Instituto Nacional de Pesquisas Espaciais (INPE)
18,18,Centro de Previsão de Tempo e Estudos Climáticos (CPTEC) do Instituto Nacional de Pesquisas Espaciais (INPE)
19,19,Centro de Previsão de Tempo e Estudos Climáticos (CPTEC) do Instituto Nacional de Pesquisas Espaciais (INPE)
20,20,Centro de Previsão de Tempo e Estudos Climáticos (CPTEC) do Instituto Nacional de Pesquisas Espaciais (INPE)
21,21,Divisão de Processamento de Imagens (DPI) do Instituto Nacional de Pesquisas Espaciais (INPE)
22,22,European Centre for Medium-Range Weather Forecasts (ECWMF)
23,23,Instituto Nacional de Pesquisas Espaciais (INPE)
24,24,Divisão de Informática do Instituto do Coração/HCFMUSP
25,25,Instituto Nacional de Pesquisas Espaciais (INPE)
26,26,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
27,27,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
28,28,Instituto de Ciências Matemáticas e de Computação (ICMC) da Universidade de São Paulo (USP)
29,29,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
30,30,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
31,31,Universidade Federal do Rio de Janeiro (UFRJ)
32,32,Instituto Militar de Engenharia (IME/RJ)
33,33,Instituto Militar de Engenharia (IME/RJ)
34,34,Instituto de Matemática Pura e Aplicada (IMPA) do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPQ)
35,35,Instituto de Matemática Pura e Aplicada (IMPA) do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPQ)
36,36,Instituto de Matemática Pura e Aplicada (IMPA) do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPQ)
37,37,Instituto de Ciências Matemáticas e de Computação (ICMS) da Universidade de São Paulo (USP)
38,38,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
39,39,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
40,40,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
41,41,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
42,42,Laboratório Nacional de Computação Científica (LNCC)
43,43,Instituto Militar de Engenharia (IME/RJ)
44,44,Departamento de Computação da Faculdade de Ciências de Bauru da Universidade Estadual Paulista Júlio de Mesquita Filho (UNESP)
45,45,Departamento de Computação da Faculdade de Ciências de Bauru da Universidade Estadual Paulista Júlio de Mesquita Filho (UNESP)
46,46,Departamento de Computação da Faculdade de Ciências de Bauru da Universidade Estadual Paulista Júlio de Mesquita Filho (UNESP)
47,47,Departamento de Computação do Centro de Ciências Exatas e de Tecnologia da Universidade Federal de São Carlos (UFSCar)
48,48,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
49,49,Universidade Estadual de Campinas (UNICAMP)
50,50,Instituto Nacional de Pesquisas Espaciais (INPE)
51,51,Curso de Pós-Graduação em Ciência da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
52,52,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
53,53,Curso de Pós-Graduação em Ciência da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
54,54,Curso de Pós-Graduação em Ciência da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
55,55,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
56,56,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
57,57,Instituto de Matemática Pura e Aplicada (IMPA/RJ)
