id,id_author,university
95,95,"Department of Computer Science, Universidade Federal de Minas Gerais, Minas Gerais"
96,96,"Departement of Geometrical Computing, Universiteit Utrecht, Utrecht, CC, The Netherlands"
97,97,"Departement of Geometrical Computing, Universiteit Utrecht, Utrecht, CC, The Netherlands"
98,98,"Departamento de Expressso Grafica, Universidade Federal de Santa Catarina, Florianopolis, Brazil"
99,99,"Departamento de Expressso Grafica, Universidade Federal de Santa Catarina, Florianopolis, Brazil"
100,100,"Departamento de Expressso Grafica, Universidade Federal de Santa Catarina, Florianopolis, Brazil"
101,101,"Instituto de Informática - UFRGS, Porto Alegre, RS, Brazil"
102,102,"Instituto de Informática - UFRGS, Porto Alegre, RS, Brazil"
103,103,"Tecgraf Institute and Computer Science Department, Pontifical Catholic University of Rio de Janeiro PUC-Rio, Rio de Janeiro, Brazil"
104,104,"Tecgraf Institute and Computer Science Department, Pontifical Catholic University of Rio de Janeiro PUC-Rio, Rio de Janeiro, Brazil"
105,105,"Tecgraf Institute and Computer Science Department, Pontifical Catholic University of Rio de Janeiro PUC-Rio, Rio de Janeiro, Brazil"
106,106,"Centro de Cálculo, Universidad de la República, Montevideo-Uruguay"
107,107,"Centro de Cálculo, Universidad de la República, Montevideo-Uruguay"
108,108,"Universidade Federal de Ouro Preto, Ouro Preto, Minas Gerais, Brazil"
109,109,"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil"
110,110,"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil"
111,111,"Universidade Federal de Ouro Preto, Ouro Preto, Minas Gerais, Brazil"
112,112,"UFSCar - Federal University of São Carlos. Rod., São Carlos, (SP), Brazil"
113,113,"UNESP - São Paulo State University, Bauru, (SP), Brazil"
114,114,"UNESP - São Paulo State University, Bauru, (SP), Brazil"
115,115,"Vsoft Tecnologia, João Pessoa, Paraiba, Brazil"
116,116,"Vsoft Tecnologia, João Pessoa, Paraiba, Brazil"
117,117,"Vsoft Tecnologia, João Pessoa, Paraiba, Brazil"
118,118,"Universidade Federal de Campina Grande, Campina Grande, PB, BR"
119,119,"Universidade Federal de Campina Grande, Campina Grande, PB, BR"
120,120,"Universidade Federal da Paraiba Centro de Ciencias da Saude, Joao Pessoa, PB, BR"
121,121,"Vsoft Tecnologia João Pessoa-PB, Brazil"
122,122,"Vsoft Tecnologia João Pessoa-PB, Brazil"
123,123,"Vsoft Tecnologia João Pessoa-PB, Brazil"
124,124,"Federal University of Campina Grande Campina Grande-PB, Brazil"
125,125,"Federal University of Campina Grande Campina Grande-PB, Brazil"
126,126,"Federal University of Paraiba João Pessoa-PB, Brazil"
127,127,"Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
128,128,"Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
129,129,"Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
130,130,"Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
131,131,"Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
132,132,"Pontifical Catholic University of Paraná (PUCPR), Curitiba, PR, Brazil"
133,133,"Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
134,134,"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
135,135,"Computing Department, Federal University of Ouro Preto (UFOP), Ouro Preto, MG, Brazil"
136,136,"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
137,137,"Postgraduate Program in Informatics, Pontifical Catholic University of Paraná (PUCPR), Curitiba, PR, Brazil"
138,138,"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
139,139,"Department of Informatics, Federal University of Paraná (UFPR), Curitiba, PR, Brazil"
140,140,"School of Arts, Sciences and Humanities of the University São Paulo, São Paulo, Brazil"
141,141,"School of Arts, Sciences and Humanities of the University São Paulo, São Paulo, Brazil"
142,142,"Escola Politecnica of the University of São Paulo, São Paulo, Brazil"
143,143,"Department of Computing, Federal Institute of São Paulo, Votuporanga, SP, Brazil"
144,144,"Department of Computer Sciences, Federal University of São Carlos, São Carlos, SP, Brazil"
145,145,"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil"
146,146,"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil"
147,147,"Universidade Federal Rural de Pernambuco, Recife, PE, BR"
148,148,"Voxar Labs - Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil"
149,149,"Projeto de P&D CIn/Samsung, Universidade Federal de Pernambuco, Recife, Brazil"
150,150,"Universidade Federal de Pernambuco, Recife, PE, BR"
151,151,"Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil"
152,152,"Samsung Instituto de Desenvolvimento para a Informática, Campinas, Brazil"
153,153,"Federal University of Technology, Paraná"
154,154,University of São Paulo
155,155,"Electrical Engineering Department, University of São Paulo, São Paulo, Brazil"
156,156,"School of Arts, Sciences and Humanities, University of São Paulo, São Paulo, Brazil"
157,157,"Cardiology and Pulmonary Division of Heart Institute, University of São Paulo, São Paulo, Brazil"
158,158,"School of Arts, Sciences and Humanities, University of São Paulo, São Paulo, Brazil"
159,159,"Departamento de Informtica, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil"
160,160,"Departamento de Informtica, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, Brazil"
161,161,"ICMC - Universidade de São Paulo, São Paulo, Brasil"
162,162,"ICMC - Universidade de São Paulo, São Paulo, Brasil"
163,163,"Departamento de Matemática, Universidade Federal do Espírito Santo, Espírito Santo, Brasil"
164,164,"New York University, New York, NY, US"
165,165,"Institue of Mathematics and Statistics, University of São Paulo"
166,166,"Institue of Mathematics and Statistics, University of São Paulo"
167,167,"Johann Bernoulli Institute, University of Groningen"
168,168,"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, SP, Brazil"
169,169,"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, SP, Brazil"
170,170,"Department of Computer Science and Statistics (DCCE), São Paulo State University (UNESP), São Paulo, Brazil"
171,171,"Department of Computer Science and Statistics (DCCE), São Paulo State University (UNESP), São Paulo, Brazil"
172,172,"Universidade Federal de Uberlandia, Uberlandia, MG, BR"
173,173,"Center of Mathematics, Computing and Cognition, Federal University of ABC, Santo André, Uberlândia, Brazil"
174,174,"Federal Institute of Triangulo Mineiro (IFTM), Ituiutaba, Minas Gerais, Brazil"
175,175,"Faculty of Computation (FACOM), Federal University of Uberlândia (UFU), Uberlândia, Minas Gerais, Brazil"
176,176,"ICMC, University of São Paulo, São Carlos, Brazil"
177,177,"ICMC, University of São Paulo, São Carlos, Brazil"
178,178,"ICMC, University of São Paulo, São Carlos, Brazil"
179,179,"ICMC, University of São Paulo, São Carlos, Brazil"
180,180,"Institute of Computing, University of Campinas, Campinas, Brazil"
181,181,"Institute of Computing, University of Campinas, Campinas, Brazil"
182,182,"Institute of Mathematical and Computer Sciences, University of São Paulo, São Carlos, Brazil"
183,183,"Institute of Computing, University of Campinas, Campinas, Brazil"
184,184,"Institute of Computing University of Campinas, Campinas, Brazil"
185,185,"Department of Mathematics and Computing Science, University of Groningen, Groningen, the Netherlands"
186,186,"Institute of Computing University of Campinas, Campinas, Brazil"
187,187,"Intelligent Vision Research Lab, Federal University of Bahia"
188,189,"Intelligent Vision Research Lab, Federal University of Bahia"
189,190,"Intelligent Vision Research Lab, Federal University of Bahia"
190,191,Southeast State University of Bahia
191,192,"Intelligent Vision Research Lab, Federal University of Bahia"
192,193,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
193,194,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
194,195,"Dept. of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India"
195,196,"Laboratory of Image Data Science, University of Campinas"
196,197,"Laboratory of Image Data Science, University of Campinas"
197,198,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
198,199,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
199,200,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
200,201,"Federal University of Technology, Parana, Brazil"
201,202,"Amanda Canestraro and Rafael Wagner, Institutos Lactec, Brazil"
202,203,"Amanda Canestraro and Rafael Wagner, Institutos Lactec, Brazil"
203,204,"Inst. Lactec, Curitiba, Brazil"
204,205,"Inst. Lactec, Curitiba, Brazil"
205,206,"Companhia Paranaense de, Energia, Brazil"
206,207,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
207,208,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
208,209,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
209,210,"Instituto de Ciência e Tecnologia, Universidade Federal de São Paulo - UNIFESP, São José dos Campos, SP, Brazil"
210,211,"Advanced Technologies SAMSUNG Research Institute, Campinas, SP, Brazil"
211,212,"Instituto de Ciência e Tecnologia, Universidade Federal de São Paulo - UNIFESP, São José dos Campos, SP, Brazil"
212,213,"Brazilian Federal Police, Belo Horizonte, Minas Gerais, Brazil"
213,214,"CPqD - Image and Speech Processing Management, Campinas, São Paulo, Brazil"
214,215,"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil"
215,216,"GIBIS - Instituto de Ciência e Tecnologia Universidade Federal de São Paulo, São José dos Campos, SP, Brazil"
216,217,"GIBIS - Instituto de Ciência e Tecnologia Universidade Federal de São Paulo, São José dos Campos, SP, Brazil"
217,218,"GIBIS - Instituto de Ciência e Tecnologia Universidade Federal de São Paulo, São José dos Campos, SP, Brazil"
218,219,"Information Sciences Institute (ISI), University of Southern California (USC), Marina del Rey, CA, USA"
219,220,"Information Sciences Institute (ISI), University of Southern California (USC), Marina del Rey, CA, USA"
220,221,"The Open University of Israel, Raanana, Israel"
221,222,"Information Sciences Institute (ISI), University of Southern California (USC), Marina del Rey, CA, USA"
222,223,"University of Beira Interior, IT: Instituto de Telecomunicações, Covilhã, Portugal"
223,224,"Tomiworld®, Viseu, Portugal"
