id,id_paper,name
0,0,A.M.C. Machado
1,0,J.C. Gee
2,0,M.F.M. Campos
3,1,Hae Yong Kim
4,1,Zang Hee Cho
5,2,W.F. Rigo
6,2,A.P.B. Da Silva
7,2,T.W. Rauber
8,3,E. Strauss
9,3,W. Jimenez
10,3,G. Giraldi
11,3,R. Silva
12,3,A.A.F. Oliveira
13,4,V.C.L. Salvador
14,4,R. Minghim
15,4,H. Levkowitz
16,5,H.C. Batagelo
17,5,Wu Shin-Ting
18,6,I.H. Manssour
19,6,S.S. Furuie
20,6,S.D. Olabarriaga
21,6,C.M.D.S. Freitas
22,7,W.T. Correa
23,7,S. Fleishman
24,7,C.T. Silva
25,8,F.N.S. Medeiros
26,8,N.D.A. Mascarenhas
27,8,R.C.P. Marques
28,8,C.M. Laprano
29,9,M.L.S. Aguena
30,9,N.D.A. Mascarenhas
31,10,M.L.F. Velloso
32,10,F.J. De Souza
33,11,M.P. Martins
34,11,L.N. Frutuoso Guimaraes
35,11,L. Maria Garcia Fonseca
36,12,L. Rocha
37,12,L. Velho
38,12,P.C.P. Carvalho
39,13,M.B. Vieira
40,13,M. Cord
41,13,P.P. Martins
42,13,A.D.A. Araujo
43,13,S. Philipp-Foliguet
44,14,C.S. Kurashima
45,14,R. Yang
46,14,A. Lastra
47,15,Ye Bin
48,15,Peng Jia-xiong
49,16,C.R. Jung
50,16,J. Scharcanski
51,17,A.G. Silva
52,17,R. de Alencar Lotufo
53,17,F.C. Flores
54,18,R.A. Lotufo
55,18,A.X. Falcao
56,18,F.A. Zampirolli
57,19,F.C. Flores
58,19,R. De Alencar Lotufo
59,19,S. Isernhagen
60,19,L.M. Rocha
61,19,A.G. Silva
62,19,E.F. Rocha
63,20,L.H. De Figueiredo
64,20,J. Stolfi
65,20,L. Velho
66,21,Wu Shin-Ting
67,21,L.G. Da Silveira
68,22,M. Gopi
69,22,S. Krishnan
70,23,A.J.Q. Vargas
71,23,L.G. Nonato
72,23,R. Minghim
73,23,M.C.F. De Oliveira
74,24,E.J.R. Justino
75,24,F. Bortolozzi
76,24,R. Sabourin
77,25,J. Eduardo Bastos Dos Santos
78,25,B. Dubuisson
79,25,F. Bortolozzi
80,26,J.J. De Oliveira Junior
81,26,J.M. De Carvalho
82,26,C.O.D.A. Freitas
83,26,R. Sabourin
84,27,A. Vergara da Silva
85,27,D. Santana de Freitas
86,28,L.M. Rocha
87,28,A.X. Falco
88,29,C. Augusto de Carvalho Vannini
89,30,D. Nehab
90,30,L. Velho
91,31,L. Tonietto
92,31,M. Walter
93,32,S. Jamil Ferzoli Guimaraes
94,32,N. Jeronimo Leite
95,32,M. Couprie
96,32,A. de Albuquerque Araujo
97,33,E.T.M. Manoel
98,33,L.D.F. Costa
99,33,J. Streicher
100,33,G.B. Muller
101,34,T.S. Caetano
102,34,S.D. Olabarriaga
103,34,D.A.C. Barone
104,35,P. Sergio Rodrigues
105,35,A. De Albuquerque Araujo
106,36,C.G. Franco
107,36,M. Walter
108,37,L. Rodrigues
109,37,D. Leandro Borges
110,37,L. Marcos Gonalves
111,38,D. Tuler
112,38,W. Celes
113,39,H.M.F. Madeira
114,39,H. Pedrini
115,40,J.F. Camapum Wanderley
116,40,D.C. Danna
117,41,C.J.S. Oliveira
118,41,A. De Albuquerque Araujo
119,41,C.A. Severiano
120,41,D. Ribeiro Gomes
121,42,J.A. Nalon
122,42,J.B.T. Yabu-Uti
123,43,F.V. Salina
124,43,N.D.A. Mascarenhas
125,43,P.E. Cruvinel
126,44,A.C. Frery
127,44,F. Cribari-Neto
128,44,M. De O Souza
129,45,Yu Zhang
130,45,E.C. Prakash
131,45,E. Sungt
132,46,F. Pereira Ferreira
133,46,G. Gelatti
134,46,S. Raupp Musse
135,47,F.O. Moreira
136,47,J.L.D. Comba
137,47,C.M.D.S. Freitas
138,48,E. Hergenrother
139,48,A. Bleile
140,48,D. Middleton
