id,id_author,university
0,0,"Department of Computer Science, Pontifical Catholic University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
1,1,"Department of Radiology, University of Pennsylvania, Philadelphia, PA, USA"
2,2,"Department of Computer Science, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
3,3,"USP-Escola Politécnica, Universidade de Sáo Paulo, Sao Paulo, Brazil"
4,4,"UCI-Department of Radiological Sciences, University of California, Irvine, Irvine, CA, USA"
5,5,"Departamento de Informática, Centro Tecnológico, Universidade Federal do Espírito Santo UFES, Brazil"
6,6,"Departamento de Morfologia, Centro Biomédico, Universidade Federal do Espírito Santo UFES, Brazil"
7,7,"Departamento de Informática, Centro Tecnológico, Universidade Federal do Espírito Santo UFES, Brazil"
8,8,"LCG-Computer Graphics Laboratory, UFRJ-COPPE, Rio de Janeiro, Brazil"
9,9,"National Laboratory of Scientific Computing (LNCC), Rio de Janeiro, Brazil"
10,10,"National Laboratory of Scientific Computing (LNCC), Rio de Janeiro, Brazil"
11,11,"LCG-Computer Graphics Laboratory, UFRJ-COPPE, Rio de Janeiro, Brazil"
12,12,"LCG-Computer Graphics Laboratory, UFRJ-COPPE, Rio de Janeiro, Brazil"
13,13,"Instituto de Ciencias Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil"
14,14,"Instituto de Ciencias Matematicas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil"
15,15,"Institute for Visualization and Perception Research, Department of Computer Science, University of Massachusetts, Lowell, MA, USA"
16,16,"School of Electrical and Computer Engineering,State University of Campinas, State University of Campinas-UNICAMP, Brazil"
17,17,"School of Electrical and Computer Engineering,State University of Campinas, State University of Campinas-UNICAMP, Brazil"
18,18,"Pontifícia Universidade Católica do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil"
19,18,"Instituto de Informática, UFRGS Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil"
20,19,"Unidade de Pesquisa e Desenvolvimento, InCor Instituto do Coração HC-FMUSP, Sao Paulo, Brazil"
21,20,"Instituto de Informática, UFRGS Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil"
22,21,"Instituto de Informática, UFRGS Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil"
23,22,"Princeton University, Princeton, NJ, USA"
24,23,"Tel-Aviv University, Tel-Aviv, Israel"
25,24,"OGI School of Science and Technology, AT and T Research Laboratories, Beaverton, OR, USA"
26,25,"DETI UFC, Campus do Pici, Fortaleza, Ceara, Brazil"
27,26,"DC-UFSCar, Sao Paulo, Brazil"
28,27,"DETI UFC, Campus do Pici, Fortaleza, Ceara, Brazil"
29,28,"DETI UFC, Campus do Pici, Fortaleza, Ceara, Brazil"
30,29,"Universidade Federal de São Carlos, Sao Paulo, Brazil"
31,30,"Universidade Federal de São Carlos, Sao Paulo, Brazil"
32,31,"FEN/DETEL, Universidade do Estado do Rio de Janeiro, Rio de Janeiro, Brazil"
33,32,"DESC, Rio de Janeiro, Brazil"
34,33,"Laboratório Associado de Computação e Matemática Aplicada, INPE-Instituto Nacional de Pesquisas Espaciais, Sao Paulo, Brazil"
35,34,"CTA-Centro Técnico Aeroespacial, IEAv-Instituto de Estudos Avançados, Sao Paulo, Brazil"
36,35,"Divisão de Processamento de Imagens, INPE-Instituto Nacional de Pesquisas Espaciais, Sao Paulo, Brazil"
37,36,"IMPA-Instituto Nacional de Matemática Pura e Aplicada, Rio de Janeiro, Brazil"
38,37,"IMPA-Instituto Nacional de Matemática Pura e Aplicada, Rio de Janeiro, Brazil"
39,38,"IMPA-Instituto Nacional de Matemática Pura e Aplicada, Rio de Janeiro, Brazil"
40,39,"NPDI/DCC, Universidade Federal de Minas Gerais, Belo Horizonte, MG, Brazil"
41,39,"Ecole Nationale Supérieure d'Electronique et de ses Applications, Cergy Cedex, France"
42,40,"Ecole Nationale Supérieure d'Electronique et de ses Applications, Cergy Cedex, France"
43,41,"Centro Tecnológico de Minas Gerais, Belo Horizonte, MG, Brazil"
44,43,"Ecole Nationale Supérieure d'Electronique et de ses Applications, Cergy Cedex, France"
45,44,"Dept. of Comput. Sci., North Carolina Univ., Chapel Hill, NC, USA"
46,45,"Laboratório de Sistemas Integráveis, Politécnica da Universidade de São Paulo, Sao Paulo, Brazil"
47,45,"Department of Computer Science, University of North Carolina, Chapel Hill, Chapel Hill, NC, USA"
48,46,"Laboratório de Sistemas Integráveis, Politécnica da Universidade de São Paulo, Sao Paulo, Brazil"
49,46,"Department of Computer Science, University of North Carolina, Chapel Hill, Chapel Hill, NC, USA"
50,47,"Institute for Pattern Recognition & Artificial Intelligence,State Key Laboratory For Image Processing & Intelligent Control, Huazhong University of Science슠and슠Technology, Wuhan, Hubei, China"
51,48,"Institute for Pattern Recognition & Artificial Intelligence,State Key Laboratory For Image Processing & Intelligent Control, Huazhong University of Science슠and슠Technology, Wuhan, Hubei, China"
52,49,"Centro de Ciências Exatas e Tecnológicas, UNISINOS-Universidade do Vale do Rio dos Sinos, Sao Leopoldo, Rio Grande do Sul, Brazil"
53,50,"Instituto de Informática, UFRGS Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil"
54,51,"Feec-Faculdade de Engenharia Elétrica e de Computação, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil"
55,52,"Feec-Faculdade de Engenharia Elétrica e de Computação, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil"
56,53,"Feec-Faculdade de Engenharia Elétrica e de Computação, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil"
57,54,"FEEC-Faculdade de Engenharia Elétrica e de Computação, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
58,55,"IC-Instituto de Computação, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
59,56,"FEEC-Faculdade de Engenharia Elétrica e de Computação, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
60,57,"State University of Campinas-UNICAMP, Sao Paulo, Brazil"
61,58,"State University of Campinas-UNICAMP, Sao Paulo, Brazil"
62,59,"State University of Campinas-UNICAMP, Sao Paulo, Brazil"
63,60,"State University of Campinas-UNICAMP, Sao Paulo, Brazil"
64,61,"State University of Campinas-UNICAMP, Sao Paulo, Brazil"
65,62,"State University of Campinas-UNICAMP, Sao Paulo, Brazil"
66,63,"IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Brazil"
67,64,"Instituo de Computação, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil"
68,65,"IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Brazil"
69,66,"Electr. & Comput. Eng. Fac., Univ. Estadual de Campinas, Brazil"
70,67,"Electrical and Computer Engineering Faculty, State University of Campinas, Sao Paulo, SP, Brazil"
71,68,"University of California, Irvine, Irvine, USA"
72,69,"AT and T Research Laboratories, USA"
73,70,"USP, ICMC - Instituto de Ciências Matemáticas e de Computação, São Carlos, SP, Brasil"
