id,id_author,university
0,0,"Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
1,1,"Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
2,2,"Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
3,3,"Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
4,4,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
5,4,"Exact and Technological Sciences Department, State University of Santa Cruz Rodovia Ilhéus-Itabuna, Ilheus, Bahia, Brazil"
6,5,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
7,5,"Informatics Department, Pontifical Catholic University of Minas Gerais, Contagem, Minas Gerais, Brazil"
8,6,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
9,7,"Instituto de Matemática e Estatística, Departamento de Ciência da Computaç ão, Universidade de Sáo Paulo, Sao Paulo, Brazil"
10,8,"Instituto de Matemática e Estatística, Departamento de Ciência da Computaç ão, Universidade de Sáo Paulo, Sao Paulo, Brazil"
11,9,"Catholic University of Rio de Janeiro, Brazil"
12,10,"Catholic University of Rio de Janeiro, Brazil"
13,11,"National Institute of Space Research (INPE), Brazil"
14,12,"Catholic University of Rio de Janeiro, Brazil"
15,13,"Leibnitz University Hannover IPI, Germany"
16,14,"National Institute of Space Research (INPE), Brazil"
17,15,"Mestrado em Modelagem Matemática e Computacional, Centro Federal de Educação Tecnológica de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
18,16,"Mestrado em Modelagem Matemática e Computacional, Centro Federal de Educação Tecnológica de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
19,17,"Depart. de Ciência da Computação, Universidade Federal de Minas Gerais, Brazil"
20,18,"Depart. de Engenharia Elétrica, Universidade Federal de Minas Gerais, Brazil"
21,19,"Institute of Mathematics and Statistics - University of São Paulo, Rua do Matão, São Paulo, Brazil"
22,20,"Institute of Mathematics and Statistics - University of São Paulo, Rua do Matão, São Paulo, Brazil"
23,21,"Institute of Mathematics and Statistics - University of São Paulo, Rua do Matão, São Paulo, Brazil"
24,22,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
25,23,"Institute of Mathematics and Statistics, University of São Paulo, Sao Paulo, Brazil"
26,24,"Institute of Mathematics and Statistics, University of São Paulo, Sao Paulo, Brazil"
27,25,"Departamento de Computación, Facultad de Ciencias Exactas y Naturales, UBA, Buenos Aires, Argentina"
28,26,"Departamento de Computación, Facultad de Ciencias Exactas y Naturales, UBA, Buenos Aires, Argentina"
29,27,"Departamento de Computación, Facultad de Ciencias Exactas y Naturales, UBA, Buenos Aires, Argentina"
30,28,"Departamento de Computación, Facultad de Ciencias Exactas y Naturales, UBA, Buenos Aires, Argentina"
31,29,"Departamento de Computación, Facultad de Ciencias Exactas y Naturales, UBA, Buenos Aires, Argentina"
32,30,"Department of Computer Science, University of São Paulo, Brazil"
33,31,"Faculty of Engineering and Technologies, Catholic, University of Uruguay, Uruguay"
34,32,"Dept. of Comput. Sci., Univ. of Sao Paulo, Sao Paulo"
35,33,"Multimedia and Vision Research Group, Queen''s Mary, University of London, London, UK"
36,34,"Multimedia and Vision Research Group, Queen''s Mary, University of London, London, UK"
37,35,"Digital Signal Processing Research Laboratory, Federal University of Santa Catarina, Florianopolis, Santa Catarina, Brazil"
38,36,"Center of Informatics, AiLeader Technologies, Federal University of Pernambuco (UFPE), Recife, Pernambuco, Brazil"
39,37,"Center of Informatics, AiLeader Technologies, Federal University of Pernambuco (UFPE), Recife, Pernambuco, Brazil"
40,38,"Department of Informatics, State University of Maringá - UEM, Maringá, PR, BRAZIL"
41,39,"School of Electrical and Computing Engineering, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
42,39,"Department of Informatics, State University of Maringá - UEM, Maringá, PR, BRAZIL"
43,40,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
44,41,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
45,42,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
46,43,"Laboratoire d'Informatique de Paris 6, Université Pierre et Marie Curie, Paris, France"
47,44,"University Health Network, Toronto, ONT, Canada"
48,44,"University of Toronto, Toronto, ONT, Canada"
49,45,"Department of Medicine, Division of Medical Oncology, Toronto, ONT, Canada"
50,46,"Imaging Research, Sunnybrook Health Sciences Centre, Toronto, ONT, Canada"
51,47,"Imaging Res., Sunnybrook Health Sci. Centre, Toronto, ON"
52,48,"LIV-Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
53,49,"LIV-Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
54,50,"LIV-Institute of Computing, State University of Campinas-UNICAMP, Sao Paulo, Brazil"
55,51,"Facultad de Ciencias Exactas, Universidad de Buenos Aires, Argentina"
56,52,"Escuela de Medicina Nuclear, Mendoza, Argentina"
57,53,"Grupo de Física Estadística, Centro Atómico Bariloche, Argentina"
58,54,"Department of Health Science and Technology, University of Aalborg, Aalborg, Denmark"
59,55,"Department of Health Science and Technology, University of Aalborg, Aalborg, Denmark"
60,56,"School of Electrical and Computer Engineering, State University of Campinas, Brazil"
61,57,"School of Electrical and Computer Engineering, State University of Campinas, Brazil"
62,58,"Institute of Computing, University of Campinas - UNICAMP, Campinas, SP, Brazil"
63,59,"Institute of Computing, University of Campinas - UNICAMP, Campinas, SP, Brazil"
64,60,"Institute of Computing, University of Campinas - UNICAMP, Campinas, SP, Brazil"
65,61,"Inst. of Comput., Univ. of Campinas-UNICAMP, Campinas"
66,62,"Institute of Computing, University of Campinas - UNICAMP, Campinas, SP, Brazil"
67,63,"Department of Electrical Engineering, Federal University of Santa Catarina, Florianopolis, Brazil"
68,64,"Department of Electrical Engineering, Federal University of Santa Catarina, Florianopolis, Brazil"
69,65,"Department of Electrical Engineering, Federal University of Santa Catarina, Florianopolis, Brazil"
70,66,"Institute of Computing, Fluminense Federal University (UFF), Niteroi, Rio de Janeiro, Brazil"
