id,id_paper,name
95,38,MarceloBarros
96,39,João Fernando Marar
97,39,Carvalho Edson Costa de Barros Filho
98,39,Germano Crispim Vasconcelos
99,40,Jonas Gomes
100,40,Cicero Mota
101,40,Romildo José da Silva
102,40,Luiz Carlos Pacheco Rodrigues Velho
103,41,Lucia Darsa
104,41,Bruno Costa
105,42,Homero Luiz Piccolo
106,42,Luiz Aristides Rios
107,42,Ricardo Bittencourt de Souza
108,43,Homero Luiz Piccolo
109,43,Luis Antônio B. Kowada
110,43,Daniel Bloomfield Ramagem
111,44,Fernando Wagner Serpa Vieira da Silva
112,44,Paulo Roma Cavalcanti
113,45,Luiz Henrique de Figueiredo
114,45,Marcelo Tilio Monteiro de Carvalho
115,46,Luiz Marcos Garcia Gonçalves
116,46,Antônio Alberto Fernandes de Oliveira
117,47,Reynaldo Cosati Medeiros
118,47,Paulo Cezar Pinto Carvalho
119,48,Paula Frederick
120,48,Luiz Carlos Guedes
121,48,Marcelo Gattass
122,48,Paulo Cezar Pinto Carvalho
123,49,Bruno Costa
124,49,Lucia Darsa
125,49,Jonas Gomes
126,49,Paulo Roma
127,49,Luiz Velho
128,49,Ruben Zonenschein
129,50,Claudio Esperança
130,50,Fernando Wagner Serpa Vieira da Silva
131,51,Edilson Pontarolo
132,51,Díbio Leandro Borges
133,52,Rodrigo Newton Ravedutti Santos
134,52,Díbio Leandro Borges
135,53,Marcos Luiz Mucheroni
136,53,Valério da Rocha Matias
137,54,Regina Célia Coelho
138,54,Cesar Roberto M. Junior
139,54,Luciano da Fontoura Costa
140,55,Marcos Carneiro de Andrade
141,55,Gilles Bertrand
142,55,Jean Christophe Everat
143,55,Arnaldo de Albuquerque Araújo
144,56,Ronei Marcos deMoraes
145,57,Afonso Henrique Miranda de Almeida Prado
146,57,Agma Juci Machado Traina
147,58,Ernany Paranaguá da Silva
148,58,Luis Alberto V. de Carvalho
149,58,Tonissi Silvio Antonio Junior
150,58,Luis Eduardo dos Santos
151,58,Antonio Carlos Romão
152,58,Antonio César de Oliveira
153,58,Jarbas Caiado de Castro
154,59,Airton Marco Polidório
155,59,Díbio Leandro Borges
156,60,Helena Cristina da Gama Leitão
157,60,Jorge Stolfi
158,61,Elmar Melcher
159,61,João Marques de Carvalho
160,61,Paulo César Cortez
161,61,Lírida Naviner
162,61,Jean François Naviner
163,62,Carlos Augusto Paiva da Silva Martins
164,62,João Antônio Zuffo
165,63,Carlos Augusto Paiva da Silva Martins
166,63,João Antônio Zuffo
