id,id_paper,name
138,34,Claudine Badue
139,34,Alberto F De Souza
140,34,Thiago Oliveira-Santos
141,35,Nailson Dos Santos Cunha
142,35,Herman Martins Gomes
143,35,Leonardo Vidal Batista
144,36,Pedro Vidal
145,36,Roger Leitzke Granada
146,36,Gustavo Füuhr
147,36,Vanessa Testoni
148,36,David Menotti
149,37,Wellington Silveira
150,37,Andrew Alaniz
151,37,Marina Hurtado
152,37,Bernardo Castello Da Silva
153,37,Rodrigo De Bem
154,38,Marcelo Dos Santos
155,38,Rayson Laroca
156,38,Rafael O. Ribeiro
157,38,João Neves
158,38,Hugo Proença
159,38,David Menotti
160,39,Fernando P. G. De Sá
161,39,Cristhian Aguilera
162,39,Cristhian A. Aguilera
163,39,Aura Conci
164,40,Valfride Nascimento
165,40,Rayson Laroca
166,40,Jorge de A. Lambert
167,40,William Robson Schwartz
168,40,David Menotti
169,41,Rayson Laroca
170,41,Marcelo Santos
171,41,Valter Estevam
172,41,Eduardo Luz
173,41,David Menotti
174,42,Franklin Oliveira
175,42,Arianne Macena
176,42,Ot´Avio Kamel
177,42,Wesley Souza
178,42,Nicksson Freitas
179,42,Tiago Vinuto
180,43,Gabriel S. Ferrante
181,43,Luis H. V. Nakamura
182,43,Fernando R. H. Andrade
183,43,Geraldo P. Rocha Filho
184,43,Robson E. De Grande
185,43,Rodolfo I. Meneguette
186,44,Agostinho A. F. Júnior
187,44,Leandro H. de S. Silva
188,44,Bruno J. T. Fernandes
189,44,George O. A. Azevedo
190,44,Sérgio C. Oliveira
191,45,Danilo C. Pereira
192,45,Leonardo C. Longo
193,45,Thaína A. A. Tosta
194,45,Alessandro S. Martins
195,45,Adriano B. Silva
196,45,Paulo R. de Faria
197,45,Leandro A. Neves
198,45,Marcelo Z. Do Nascimento
199,46,Adriano B. Silva
200,46,Cléber I. De Oliveira
201,46,Danilo C. Pereira
202,46,Thaína A. A. Tosta
203,46,Alessandro S. Martins
204,46,Adriano M. Loyola
205,46,Sérgio V. Cardoso
206,46,Paulo R. De Faria
207,46,Leandro A. Neves
208,46,Marcelo Z. Do Nascimento
209,47,Marco Antônio Calijorne Soares
210,47,Daniel Henrique Mourão Falci
211,47,Marco Flávio Alves Farnezi
212,47,Hana Carolina Moreira Farnezi
213,47,Fernando Silva Parreiras
214,47,João Victor Boechat Gomide
215,48,Daniel C. Macedo
216,48,De Lima John W. S.
217,48,Vinicius D. Santos
218,48,Moraes Tasso L. O.
219,48,Neto Fernando M. P.
220,48,Nicksson Arrais
221,48,Tiago Vinuto
222,48,João Lucena
223,49,Cézar Augusto Gobbo Passamani
224,49,Victor Nascimento Neves
225,49,Lauro José Lyrio Júnior
226,49,Thiago Oliveira-Santos
227,49,Claudine Badue
228,49,Alberto F. De Souza
229,50,Hugo Oliveira
230,50,Roberto M. Cesar
231,50,Pedro H. T. Gama
232,50,Jefersson A. Dos Santos
233,51,Peter Xenopoulos
234,51,Luis Gustavo Nonato
235,51,Claudio Silva
236,52,Thiago L. T. Da Silveira
237,52,Cláudio R. Jung
238,53,Vinicius Luis Trevisan De Souza
239,53,Bruno Augusto Dorta Marques
240,53,João Paulo Gois
241,54,Ian M. Nunes
242,54,Marcus Poggi
243,54,Hugo Oliveira
244,54,Matheus B. Pereira
245,54,Jefersson A. Dos Santos
