id,id_paper,name
121,36,Antonio A. F. Oliveira
122,36,Yalmar Ponce Atencio
123,36,Gilson Antonio Giraldi
124,37,Carlucio Santos Cordeiro
125,37,Luiz Chaimowicz
126,38,Andrea Britto Mattos
127,38,Jesus P. Mena-Chalco
128,38,Roberto M. Cesar Jr.
129,38,Luiz Velho
130,39,Gisele M. Simas
131,39,Guilherme P. Fickel
132,39,Lucas Novelo
133,39,Rodrigo A. de Bem
134,39,Silvia S. C. Botelho
135,40,Danillo Roberto Pereira
136,40,Jorge Stolfi
137,40,Anamaria Gomide
138,41,Airton Marco Polidorio
139,41,Franklin Cesar Flores
140,41,Clelia Franco
141,41,Nilton Nobuhiro Imai
142,41,Antonio M. G. Tommaselli
143,42,Martha I. Cardenas Esguerra
144,42,Creto A. Vidal
145,42,Joaquim Bento Cavalcante-Neto
146,42,Roberto C. Cavalcante Vieira
147,43,Paulo A. V. Miranda
148,43,Alexandre X. Falcão
149,43,Guilherme C. S. Ruppert
150,44,Marco Antonio Garcia de Carvalho
151,44,Andre Luis da Costa
152,44,Anselmo Castelo Branco Ferreira
153,44,Roberto Marcondes Cesar Junior
154,45,Anderson Mariano
155,45,Gabriela Castellano
156,45,Cristiano M. B. Cordeiro
157,46,Francisco de Assis Zampirolli
158,46,Beatriz Stransky
159,46,Ana Carolina Lorena
160,46,Fabio Luis de Melo Paulon
161,47,Mateus de Souza
162,47,Diego Dias Bispo Carvalho
163,47,Peter Barth
164,47,Jeferson Vieira Ramos
165,47,Eros Comunello
166,47,Aldo von Wangenheim
167,48,Kelson Romulo Teixeira Aires
168,48,Adelardo Adelino Dantas de Medeiros
169,49,Willian Paraguassu Amorim
170,49,Hemerson Pistori
171,49,Mauro Conti Pereira
172,49,Manuel Antonio Chagas Jacinto
173,50,Wonder Alexandre Luz Alves
174,50,Ronaldo Fumio Hashimoto
175,51,Mauricio Edgar Stivanello
176,51,Eduardo Schwinden Leal
177,51,Nicolas Palluat
178,51,Marcelo Ricardo Stemmer
179,52,Alessandro Bof de Oliveira
180,52,Jacob Scharcanski
