id,id_paper,name
0,0,A.E. Fabris
1,0,L. Silva
2,0,A.R. Forrest
3,1,A.E. Fabris
4,1,A.R. Forrest
5,2,L.C. Guedes
6,2,M. Gattass
7,2,P.C.P. Carvalho
8,3,W. Celes
9,3,J. Corson-Rikert
10,4,A.B. Raposo
11,4,L.P. Magalhaes
12,4,I.L.M. Ricarte
13,5,F.S. Tamiosso
14,5,A.B. Raposo
15,5,L.P. Magalhaes
16,5,I.L.M. Ricarte
17,6,F.W. Da Silva
18,6,L. Velho
19,6,P.R. Cavalcanti
20,6,J. Gomes
21,7,P.F. De Santa Clara Ramos
22,7,Wu Shin-Ting
23,7,S.I.R. Costa
24,8,M. de G. Malheiros
25,8,Wu Shin-Ting
26,9,G.A. Pinto
27,9,P.J. De Rezende
28,10,M.V.A. Andrade
29,10,J. Stolfi
30,11,L.C.C. Guedes
31,12,J.M.R. Neves
32,12,R.M. Persiano
33,13,F. Szenberg
34,13,M. Gattass
35,13,P.C.P. Carvalho
36,14,G.C. Ribeiro
37,14,P.E. Cruvinel
38,15,R.C.H. Chiou
39,15,M.A.G.V. Ferreira
40,15,C.T. Silva
41,15,A.E. Kaufman
42,16,I. Bloch
43,16,H. Maitre
44,17,M.M. Anguh
45,17,A.C. Silva
46,18,A.M.C. Machado
47,18,M.F.M. Campos
48,18,A.M. Siqueira
49,18,O.S.F. De Carvalho
50,19,R.M. Cesar
51,19,L. da Fontoura Costa
52,20,L.deS. Coelho
53,20,M.F.M. Campos
54,21,J. Barrera
55,21,R. Hirata
56,22,G.J.F. Banon
57,22,S.D. Faria
58,23,J. Barrera
59,23,F.de A. Zampirolli
60,23,R.de A. Lotufo
61,24,M.H. Tatibana
62,24,R. de A. Lotufo
63,25,M.G. Almeida
64,25,L.F. Chaparro
65,26,L. Velho
66,26,J. Gomes
67,26,M.V.R. Sobreiro
68,27,A.C. Frery
69,27,C.daC.F. Yanasse
70,27,P.R. Vieira
71,27,S.J.S. Santanna
72,27,C.D. Renno
73,28,L.M.G. Fonseca
74,28,M.H.M. Costa
