id,id_paper,name
0,2,G.T. Silva
1,2,M.W. Urban
2,3,E.S.H. Neto
3,3,A.R. De Pierro
4,4,W. Gaviao
5,4,J. Scharcanski
6,5,A.M.C. Machado
7,6,C.H. Morimoto
8,6,T.T. Santos
9,6,A.S. Muniz
10,7,T. Lewiner
11,7,C.O.L. Ferreira
12,7,M. Craizer
13,7,R. Teixeira
14,8,R. Audigier
15,8,R. de Alencar Lotufo
16,9,N.S.T. Hirata
17,10,D.A. Vaquero
18,10,J. Barrera
19,10,R. Hirata
20,11,P. Sussner
21,11,M.E. Valle
22,12,C.E. Thomaz
23,12,D.F. Gillies
24,13,A.X. Falcao
25,13,P.A.V. Miranda
26,13,A. Rocha
27,13,F.P.G. Bergo
28,14,F.A. Breve
29,14,M.P. Ponti
30,14,N.D.A. Mascarenhas
31,15,A.N. Marana
32,15,A.K. Jain
33,16,P.R. de Andrade Neto
34,16,A.L.P. Guedes
35,17,C.R. Jung
36,17,C.R. Kelber
37,18,P.A.V. Miranda
38,18,R. da S. Torres
39,18,A.X. Falcao
40,19,F.J. Ayres
41,19,R.M. Rangayyan
