id,id_author,university
0,0,Centro Federal de Educação Tecnológica do Paraná (CEFET-PR)
1,1,Instituto de Matemática e Estatística da Universidade de São Paulo (USP)
2,2,Instituto de Matemática e Estatística da Universidade de São Paulo (USP)
3,3,Centro de Desenvolvimento da Tecnologia Nuclear (CDTN) do Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG)
4,4,Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG)
5,5,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
6,6,Centro Científico Rio da IBM Brasil
7,7,Centro de Estudos em Telecomunicações (CETUC) da Pontifícia Universidade Católica do Ri o de Janeiro (PUC-Rio)
8,8,"Instituto de Matemática, Estatística e Computação Científica (IMECC) da Universidade Estadual de Campinas (UNICAMP)"
9,9,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
10,10,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
11,11,Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG)
12,12,Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG)
13,13,Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG)
14,14,"Département Electronique, ESNT/Télécom-Paris"
15,15,Departamento de Informática (DI) da Universidade Federal de Pernambuco (UFPE)
16,16,Departamento de Informática (DI) da Universidade Federal de Pernambuco (UFPE)
17,17,Departamento de Informática (DI) da Universidade Federal de Pernambuco (UFPE)
18,18,Departamento de Informática (DI) da Universidade Federal de Pernambuco (UFPE)
19,19,Department of Artificial Intelligence of Edinburgh University
20,20,Centre for Cognitive Science of Edinburgh University
21,21,Centre for Cognitive Science of Edinburgh University
22,22,Divisão de Automação e Inteligência Artificial (DAIA) da Escola Politécnica da Universidade de São Paulo (USP)
23,23,Instituto de Matemática Pura e Aplicada (IMPA)
24,24,Department of Computer Science of University of Toronto
25,25,Instituto de Matemática Pura e Aplicada (IMPA)
26,26,Fundação Universidade Federal de Blumenau (FURB)
27,27,Fundação Universidade Federal de Blumenau (FURB)
28,28,Institut für Informatik und angewandte Mathematil of University of Berne
29,29,Institut für Informatik und angewandte Mathematil of University of Berne
30,30,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
31,31,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
32,32,Department of Electrical Engineering of Centro Tecnológia of Federal University of Maranhão (UFMA)
33,33,Department of Computing Mathematics (UWCC)
34,34,Departamento de Engenharia da Computação e Automação Industrial da Universidade Estadual de Campinas (UNICAMP)
35,35,Departamento de Engenharia da Computação e Automação Industrial da Universidade Estadual de Campinas (UNICAMP)
36,36,Departamento de Ciência da Computação da Universidade Estadual de Campinas (UNICAMP)
37,37,Divisão de Processamento de Imagens do Instituto Nacional de Pesquisas Espaciais (INPE)
38,38,Departamento de Computação da Universidade Federal de São Carlos (UFSCAR)
39,39,Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
40,40,Departamento de Engenharia Civil da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
41,41,Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
42,42,Laboratório de CAD Inteligente (ICAD) da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
43,43,Laboratório de CAD Inteligente (ICAD) da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
44,44,Instituto Superior Técnico (CMEST) da Universidade Técnica de Lisboa
45,45,Laboratório de CAD Inteligente (ICAD) da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
46,46,Grupo de Tecnologia em Computação Gráfica (TeCGraf) do Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
47,47,Grupo de Tecnologia em Computação Gráfica (TeCGraf) do Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
48,48,Grupo de Tecnologia em Computação Gráfica (TeCGraf) do Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
49,49,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
50,50,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
51,51,Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
52,52,Departamento de Estatística e Informática da Universidade Federal de Goiânia (UFGO)
53,53,"Departamento de Engenharia de Computação e Automação Industrial (DCA) da Faculdade de Engenharia Elétrica e de Computação (FEEC), Universidade Estadual de Campinas (UNICAMP)"
54,54,Instituto de Ciências Matemáticas de São Carlos da Universidade de São Paulo (USP)
55,55,"Departamento de Engenharia de Computação e Automação Industrial (DCA) da Faculdade de Engenharia Elétrica e de Computação (FEEC), Universidade Estadual de Campinas (UNICAMP)"
56,56,Embrapa Informática Agropecuária (CNPTIA)
57,57,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
58,58,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
59,59,Divisão de Processamento de Imagens (DPI) do Instituto Nacional de Pesquisas Espaciais (INPE)
60,60,Divisão de Processamento de Imagens (DPI) do Instituto Nacional de Pesquisas Espaciais (INPE)
61,61,Divisão de Processamento de Imagens (DPI) do Instituto Nacional de Pesquisas Espaciais (INPE)
62,62,Departamento de Física e Informática do Instituto de Física de São Carlos (IFSC) da Faculdade de São Paulo (USP)
63,63,Departamento de Engenharia Elétrica da Escola de Engenharia de São Carlos (EESC) da Faculdade de São Paulo (USP)
64,64,Departamento de Engenharia Elétrica da Escola de Engenharia de São Carlos (EESC) da Faculdade de São Paulo (USP)
65,65,Departamento de Engenharia Elétrica da Escola de Engenharia de São Carlos (EESC) da Faculdade de São Paulo (USP)
66,66,Departamento de Física e Informática do Instituto de Física de São Carlos (IFSC) da Faculdade de São Paulo (USP)
67,67,Departamento de Engenharia Elétrica da Escola de Engenharia de São Carlos (EESC) da Faculdade de São Paulo (USP)
68,68,Departamento de Informática da Universidade Federal de Pernambuco (UFPE)
69,69,Departamento de Informática da Universidade Federal de Pernambuco (UFPE)
70,70,Departamento de Computação da Faculdade de Ciências da Universidade Estadual Paulista (UNESP)
71,71,Departamento de Informática (CCEN) da Universidade Federal de Pernambuco
72,72,Divisão de Engenharia Eletrônica (CTA-ITA)
73,73,Divisão de Engenharia Eletrônica (CTA-ITA)
74,74,Grupo de Computação Gráfica do Laboratório de Sistemas Integráveis (LSI) da Escola Politécnica da Universidade de São Paulo (USP)
75,75,Grupo de Computação Gráfica do Laboratório de Sistemas Integráveis (LSI) da Escola Politécnica da Universidade de São Paulo (USP)
76,76,Grupo de Computação Gráfica do Laboratório de Sistemas Integráveis (LSI) da Escola Politécnica da Universidade de São Paulo (USP)
77,77,Centro Nacional de Supercomputação (CESUP) da Universidade Federal do Rio Grande do Sul (UFRGS)
78,78,Centro Nacional de Supercomputação (CESUP) da Universidade Federal do Rio Grande do Sul (UFRGS)
79,79,Departamento de exploração Petrobrás- Petróleo Brasileiro S.A.
80,80,Department of Computer Science of Arizona State University
