id,id_author,university
0,0,"PGMICRO Universidade Federal do Rio Grande do Sul, Brasil"
1,1,"PGMICRO Universidade Federal do Rio Grande do Sul, Brasil"
2,2,"PGMICRO Universidade Federal do Rio Grande do Sul, Brasil"
3,3,"PGMICRO Universidade Federal do Rio Grande do Sul, Brasil"
4,4,"PGMICRO Universidade Federal do Rio Grande do Sul, Brasil"
5,5,"University of São Paulo, Institute of Mathematics and Statistics, São Paulo, SP, Brazil"
6,6,"Universidade Federal de São Paulo, Instituto de Ciência e Tecnologia, São José dos Campos, SP, Brazil"
7,7,"University of Campinas, Institute of Computing, Campinas, SP, Brazil"
8,8,"University of São Paulo, Institute of Mathematics and Statistics, São Paulo, SP, Brazil"
9,9,Federal University of Technology-Paraná
10,10,University of São Paulo
11,11,"FACOM-UFMS, Campo Grande"
12,12,"ICMC-USP, São Carlos"
13,13,"ICMC-USP, São Carlos"
14,14,"FACOM-UFMS, Campo Grande"
15,15,"Departamento de Informática, Pontifícia U niversidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brasil"
16,16,"Pontifícia U niversidade Católica do Rio de Janeiro, Instituto Tecgraf, Rio de Janeiro, RJ, Brasil"
17,17,"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brasil"
18,18,"Universidad Catolica San Pablo, Arequipa, PE"
19,19,"Universidad Catolica San Pablo, Arequipa, PE"
20,20,"Department of Computer Science, Smart Surveillance Interest Group, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
21,21,"Department of Computer Science, Smart Surveillance Interest Group, Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR"
22,22,"Department of Computer Science, Smart Surveillance Interest Group, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
23,23,"Department of Computer Science, Smart Surveillance Interest Group, Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR"
24,24,"Informatics Institute, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, BR"
25,25,"Informatics Institute, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
26,26,"Department of Computing, Federal University of São Carlos, São Carlos, Brazil"
27,27,"Department of Computing, São Paulo State University, Bauru, Brazil"
28,28,"CTI Renato Archer, Campinas, SP, Brazil"
29,29,"CTI Renato Archer, Campinas, SP, Brazil"
30,30,"Federal Institute of São Paulo (IFSP), Campinas, SP, Brazil"
31,31,"Institute of Mathematics and Statistics, Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
32,32,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, SP, Brazil"
33,33,"Federal University of Technology-Parana, Curitiba, Brazil"
34,34,"Federal University of Technology-Parana, Curitiba, Brazil"
35,35,"Federal University of Technology-Parana, Curitiba, Brazil"
36,36,"Sciences and Humanities, University of Sao Paulo, Sao Paulo, Brazil"
37,37,"Sciences and Humanities, University of Sao Paulo, Sao Paulo, Brazil"
38,38,"Sciences and Humanities, University of Sao Paulo, Sao Paulo, Brazil"
39,39,"Virtual University Institute, Federal University of Ceara, Fortaleza, Brazil"
40,40,"Department of Computing, Federal University of Ceará, Fortaleza, Brazil"
41,41,"Department of Computing, Federal University of Ceará, Fortaleza, Brazil"
42,42,"Department of Computing, Federal University of Ceara, Fortaleza, Brazil"
43,43,"Federal University of Ceará, Fortaleza, Brazil"
44,44,"Federal University of Ceará, Fortaleza, Brazil"
45,45,"Federal University of Ceará, Fortaleza, Brazil"
46,46,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
47,47,"ICMC, Universidade de São Paulo, São Paulo, Brasil"
48,48,"Tandon School of Engineering, New York University, New York, USA"
49,48,"ICMC, Universidade de São Paulo, São Paulo, Brasil"
50,49,"Tandon School of Engineering, New York University, New York, USA"
51,50,"Departamento de Matemática, Universidade Federal do Espirito Santo, Espirito Santo, Brasil"
52,51,"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
53,52,"Department of Computing, Federal University of São Carlos, São Carlos, Brazil"
54,53,"Department of Computing,, Federal University of Sao Carlos, Sao Carlos, SP, Brazil"
55,54,"Department of Computing, Sao Paulo State University, Bauru, Brazil"
56,55,"Computer Science Department, Federal University of Ouro Preto (UFOP), Ouro Preto, Minas Gerais, Brazil"
57,56,"Computer Science Department, Federal University of Ouro Preto (UFOP), Ouro Preto, Minas Gerais, Brazil"
58,57,"Computer Science Department, Federal University of Ouro Preto (UFOP), Ouro Preto, Minas Gerais, Brazil"
59,58,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
60,59,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
61,60,"Graduate Program in Informatics, Pontifical Catholic University of Minas Gerais (PUC Minas)"
62,61,"Comput. Sci. Dept., Pontificia Universidade Catolica de Minas Gerais, Belo Horizonte, MG, BR"
63,62,"Graduate Program in Informatics, Pontifical Catholic University of Minas Gerais (PUC Minas)"
64,63,"UNESP - Sao Paulo State Univ., Bauru, Brazil"
