id,id_author,university
0,0,"Department of Computing, São Paulo State University, Bauru, Brazil"
1,1,"Department of Computing, São Paulo State University, Bauru, Brazil"
2,2,"Cenpes Petroleo Brasileiro S.A. - Petrobras, Rio de Janeiro, RJ, Brazil"
3,3,"Department of Computing, São Paulo State University, Bauru, Brazil"
4,4,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
5,4,"Semantix Brasil, São Paulo, SP, Brazil"
6,5,"University of Campinas, Campinas, Brazil"
7,6,"Pontifical Catholic University of Minas Gerais, Belo Horizonte, Brazil"
8,7,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
9,8,"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
10,9,"INRIA, Valbonne, France"
11,10,"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
12,11,"Instituto de Ciência e Tecnologia, Universidade Federal de São Paulo - UNIFESP, São José dos Campos, SP, Brazil"
13,12,"Dept. of Information Engineering and Computer Science, University of Trento - UniTn, Trento, TN, Italy"
14,13,"Instituto de Ciência e Tecnologia, Universidade Federal de São Paulo - UNIFESP, São José dos Campos, SP, Brazil"
15,14,"Department of Computer Science, Universidad Católica San Pablo, Arequipa, Peru"
16,15,"Department of Computer Science, Universidad Católica San Pablo, Arequipa, Peru"
17,16,"Center for the Study of Violence, University of São Paulo, São Paulo, SP, Brazil"
18,17,"Univ. Grenoble Alpes, LIG, Grenoble, France"
19,18,"Univ. Grenoble Alpes, Science Po Grenoble, PACTE, Grenoble, France"
20,19,"Univ. Grenoble Alpes, LIG, Grenoble, France"
21,20,"Institute of Informatics Federal, University of Rio Grande do Sul, Porto Alegre, Brazil"
22,21,"Computer Science Department, Campus Universitário Morro do Cruzeiro, Ouro Preto, MG, Brazil"
23,22,"Biology Department Federal, Campus Universitário Morro do Cruzeiro, Ouro Preto, MG, Brazil"
24,23,"Biology Department, Federal University of Ouro Preto, Ouro Preto, Brazil"
25,24,"Computer Science Department, Federal University of Ouro Preto, Ouro Preto, Brazil"
26,25,"Department of Applied Computing, Federal University of Santa Maria, Santa Maria, Brazil"
27,26,"Department of Applied Computing, Federal University of Santa Maria, Santa Maria, Brazil"
28,27,"Department of Applied Computing, Federal University of Santa Maria, Santa Maria, Brazil"
29,28,"Department of Electrical Energy Processing, Federal University of Santa Maria, Santa Maria, Brazil"
30,29,"Department of Computer Science, Universidad Catolica San Pablo, Arequipa, Peru"
31,30,"Institute of Computing, University of Campinas, Campinas, Brazil"
32,31,"Institute of Computing, University of Campinas, Campinas, Brazil"
33,32,"Institute for Biomedical Engineering, ETH Zurich, Zurich, Switzerland"
34,33,"Center for Cardiac Magnetic Resonance, Lausanne University Hospital, Lausanne, Switzerland"
35,34,"Rayne Institute School of Bioengineering and Imaging Sciences, King's College London, London, United Kingdom"
36,35,"Institute for Biomedical Engineering, ETH Zurich, Zurich, Switzerland"
37,35,"Department of Computer Science, Universidad Católica San Pablo, Arequipa, Perú"
38,36,"Computer Science Department, Centro Universitario FEI, Sao Bernardo do Campo, Brazil"
39,37,"Computer Science Department, Centro Universitario FEI, Sao Bernardo do Campo, Brazil"
40,38,"COMAC National Laboratory for Scientific Computing, Petrópolis, RJ, Brazil"
41,39,"FMC, Federal University of Uberlandia, Uberlandia, Brazil"
42,40,"Federal University of Uberlandia, FMC, Uberlandia, Minas Gerais, Brazil"
43,41,"Federal University of Uberlandia, FMC, Uberlandia, Minas Gerais, Brazil"
44,42,"Department of Biomedical Engineering, National Institute of Technology Raipur, Raipur, India"
45,43,"Institute of Mathematics and Computer Science (ICMC), University of São Paulo (USP), São Carlos, SP, BR"
46,44,"Institute of Mathematics and Computer Science (ICMC), University of São Paulo (USP), São Carlos, SP, BR"
47,45,"Institute of Mathematics and Computer Science, University of Sao Paulo, Sao Carlos, Brazil"
48,46,"Institute of Mathematics and Computer Science, University of Sao Paulo, Sao Carlos, Brazil"
49,47,"Ribeirao Preto Medical School (FMRP), University of São Paulo (USP), Ribeirão Preto, SP, BR"
50,48,"Institute of Mathematics and Computer Science (ICMC), University of São Paulo (USP), São Carlos, SP, BR"
51,49,"Institute of Mathematics and Computer Science, University of Sao Paulo, Sao Carlos, Brazil"
52,50,"Department of Informatics, PUC-Rio, Rio de Janeiro, Brazil"
53,51,"Department of Informatics, PUC-Rio, Rio de Janeiro, Brazil"
54,52,"Department of Informatics, PUC-Rio, Rio de Janeiro, Brazil"
55,53,"Department of Informatics, PUC-Rio, Rio de Janeiro, Brazil"
56,54,"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil"
57,55,"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil"
58,56,"LIGM, Universite Paris-Est, Noisy-le-Grand, France"
59,57,"LIGM, Universite Paris-Est, Noisy-le-Grand, France"
60,58,"Université Paris-Est, CNRS, Noisy-le-Grand, France"
61,59,"Université Paris-Est, CNRS, Noisy-le-Grand, France"
62,60,"Université Paris-Est, CNRS, Noisy-le-Grand, France"
63,61,"Université Paris-Est, CNRS, Noisy-le-Grand, France"
64,62,"LIGM, Universite Paris-Est, Noisy-le-Grand, France"
65,63,"LIGM, Universite Paris-Est, Noisy-le-Grand, France"
66,64,"University of Campinas, Campinas, Brazil"
67,65,"University of Campinas, Campinas, SP, Brazil"
68,66,"Pontifical Catholic University of Minas Gerais, Belo Horizonte, Brazil"
69,67,"University of Campinas, Campinas, Brazil"
70,68,"Center for Mathematics, Computing and Cognition, Federal University of ABC, Santo Andre, Brazil"
71,69,"Federal University of ABC, Santo Andre, Brazil"
72,70,"Center for Mathematics, Computing and Cognition, Federal University of ABC, Santo Andre, Brazil"
73,71,"Department of Computer Science, Universidad Catolica San Pablo, Arequipa, Peru"
74,72,"Department of Computer Science, Universidad Catòlica San Pablo, Arequipa, Perú"
75,73,"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, Brazil"
76,74,"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil"
77,75,"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil"
78,76,"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil"
79,77,"Computer Science Department, Pontifical Catholic University of Rio de Janeiro, Brazil"
80,78,"Federal University of Ceara, Fortaleza, CE, Brazil"
81,79,"Federal University of Ceara, Fortaleza, CE, Brazil"
82,80,"Federal University of Ceara, Fortaleza, Brazil"
83,81,"Instituto de Telecomunicações & Faculdade de Ciências, Universidade do Porto, Portugal"
84,82,"Federal University of Para, Belem, Brazil"
85,83,"Federal University of Alagoas, Maceio, Brazil"
86,84,"Federal University of Alagoas (UFAL), Maceió, AL, Brazil"
87,85,"Federal University of Alagoas, Maceio, Brazil"
88,86,"Federal University of Alagoas (UFAL), Maceió, AL, Brazil"
89,87,"Federal University of Alagoas (UFAL), Maceió, AL, Brazil"
90,88,Uberlandia Federal University
91,89,Sao Paulo University
92,90,Uberlandia Federal University
93,91,Universidade Federal de Minas Gerais
94,92,Universidade Federal de Minas Gerais
95,93,Universidade Federal de Minas Gerais
96,94,"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil"
97,95,"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil"
98,96,"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil"
99,97,"Laboratory of Intelligent Systems Computation, Federal University of Ouro Preto, Ouro Preto, MG, Brazil"
100,98,"Laboratory of Vision, Robotics and Imaging, Federal University of Paraná, Curitiba, PR, Brazil"
101,99,"Federal University of Campina Grande, Campina Grande, Brazil"
102,100,"Federal University of Campina Grande, Campina Grande, Brazil"
103,101,"Federal University of Campina Grande (UFCG), Campina Grande, PB, Brazil"
104,102,"Federal University of Campina Grande (UFCG), Campina Grande, PB, Brazil"
105,103,"Instituto de Matemática e Estatística, Universidade de São Paulo, São Paulo, Brazil"
106,104,"Instituto de Matemática e Estatística, Universidade de São Paulo, São Paulo, Brazil"
107,105,"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil, Belo Horizonte, Minas Gerais"
108,106,"Department of Computer Science, Universidade Federal de Minas Gerais, Brazil, Belo Horizonte, Minas Gerais"
109,107,"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil"
110,108,"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil"
111,108,"Instituto Federal do Espírito Santo (IFES), Serra, ES, Brazil"
112,109,"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil"
113,110,"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil"
114,111,"Universidade Federal do Espírito Santo (UFES), Vitória, ES, Brazil"
115,112,"Instituto de Computacao, Universidade Federal Fluminense Niteroi, Rio de Janeiro, Brazil"
116,113,"Instituto de Computação, Universidade Federal Fluminense Niterói, Rio de Janeiro, Brazil"
117,114,"Instituto de Computação, Universidade Federal Fluminense Niterói, Rio de Janeiro, Brazil"
118,115,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil"
119,116,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil"
120,117,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil"
121,118,"School of Arts, Sciences and Humanities, University of São Paulo, São Paulo, Brazil"
122,119,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil"
123,120,"Radiology and Clinical Neurosciences, University of Calgary, Canada"
124,120,"Seaman Family MR Research Centre, Foothills Medical Centre, Canada"
125,121,"Faculty of Life Sciences and Medicine, King's College, London, UK"
126,122,"Radiology and Clinical Neurosciences, University of Calgary, Canada"
127,122,"Seaman Family MR Research Centre, Foothills Medical Centre, Canada"
128,122,"Calgary Image Processing and Analysis Centre, Foothills Medical Centre, Canada"
129,123,"Division of Rheumatology, University of Campinas, Brazil"
130,124,"Medical Imaging and Computing Laboratory, University of Campinas, Campinas, Brazil"
131,125,"Division of Rheumatology, University of Campinas, Brazil"
132,126,"Medical Imaging and Computing Laboratory, University of Campinas, Brazil"
133,127,"Radiology and Clinical Neurosciences, University of Calgary, Canada"
134,127,"Seaman Family MR Research Centre, Foothills Medical Centre, Canada"
135,128,"Institute of Mathematical and Computer Sciences, University of Sao Paulo, Sao Carlos, Brazil"
136,129,"Institute of Mathematical and Computer Sciences, University of Sao Paulo, Sao Carlos, Brazil"
137,130,"Universidade Federal de Minas Gerais (UFMG), Brazil"
138,131,"Universidade Federal de Minas Gerais (UFMG), Brazil"
139,132,"Universidade Federal de Minas Gerais (UFMG), Brazil"
140,133,"Radiology and Clinical Neuroscience, University of Calgary, Calgary, AB, Canada"
141,133,"Seaman Family MR Research Centre, Foothills Medical Centre, Calgary, AB, Canada"
142,134,"Radiology and Clinical Neuroscience, University of Calgary, Calgary, AB, Canada"
143,134,"Seaman Family MR Research Centre, Foothills Medical Centre, Calgary, AB, Canada"
144,135,"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, MG, Brazil"
145,136,"Department of Computer Science, National University of Trujillo, Trujillo, Peru"
146,137,"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, MG, Brazil"
