id,id_paper,name
0,3,J. Scharcanski
1,3,C.R. Jung
2,4,J.F. Camapum
3,4,A.O. Silva
4,4,A.N. Freitas
5,4,H.F. Bassani
6,4,F.M.O. Freitas
7,5,F. Fernandes
8,5,C.E.R. Lopes
9,5,R.C. de Melo
10,5,M.M. Santoro
11,5,R.L. Carceroni
12,5,W. Meira
13,5,A.A. Araujo
14,5,C.H. Silveira
15,6,G.T. Silva
16,6,A.C. Frery
17,6,E. Almeida
18,6,Shigao Chen
19,6,M. Fatemi
20,6,J.F. Greenleaf
21,7,J.M.S. Dias
22,7,P. Nande
23,7,N. Barata
24,7,A. Correia
25,8,P.V.K. Borges
26,8,J. Mayer
27,9,C.A.Z. Barcelos
28,9,M.A. Batista
29,9,A.M. Martins
30,9,A.C. Nogueira
31,10,A.G. Silva
32,10,R.A. Lotufo
33,11,A.X. Falcao
34,11,F.P.G. Bergo
35,11,P.A.V. Miranda
36,12,C.R. Jung
37,12,C.R. Kelber
38,13,J.J. de Oliveira
39,13,M.N. Kapp
40,13,C.O.A. Freitas
41,13,J.M. de Carvalho
42,13,R. Sabourin
43,14,L.F. Eiterer
44,14,J. Facon
45,14,D. Menoti
46,15,D. Wassermann
47,15,M.E. Mejail
48,15,J. Gambini
49,15,M.E. Buemi
50,16,M.R.P. Homem
51,16,L.F. Costa
52,16,N.D.A. Mascarenhas
53,17,C.R. Jung
54,17,R. Schramm
55,18,M.D. Almeida Oliveira
56,18,N.J. Leite
57,19,R. Audigier
58,19,R. Lotufo
59,19,A. Falcao
60,20,A.B. Huguet
61,20,M.C. de Andrade
62,20,R.L. Carceroni
63,20,A.A. Araujo
64,21,F.C. Flores
65,21,A.M. Polidorio
66,21,R.A. Lotufo
67,22,F.N. Bezerra
68,23,D.C. Martins
69,23,R.M. Cesar
70,23,J. Barrera
71,24,J.P. Queiroz-Neto
72,24,R. Carceroni
73,24,W. Barros
74,24,M. Campos
75,25,L.C.G. Andrade
76,25,W.F.M. Campos
77,25,R.L. Carceroni
78,26,J.R.A. Torreao
79,26,J.L. Fernandes
80,27,P.E. Ferreira
81,27,J.R.A. Torreao
82,27,P.C.P. Carvalho
83,28,F.G.M. Silva
84,28,A.J.P. Gomes
85,29,D. Martinez
86,29,L. Velho
87,29,P.C. Carvalho
88,30,T. Lewiner
89,30,H. Lopes
90,30,J. Rossignac
91,30,A.W. Vieira
92,31,R. Marroquim
93,31,P.R. Cavalcanti
94,31,C. Esperanca
95,32,T. Lewiner
96,32,L. Velho
97,32,H. Lopes
98,32,V. Mello
99,33,T.F. Hain
100,33,S.V.R. Racherla
101,33,D.D. Langan
102,34,T. Lewiner
103,34,J.D. Gomes
104,34,H. Lopes
105,34,M. Craizer
106,35,A. Cuno
107,35,C. Esperanga
108,35,A. Oliveira
109,35,P.R. Cavalcanti
110,36,B.R. de Araujo
111,36,J.A.P. Jorge
112,37,Wu Shin-Ting
113,37,V.F. de Melo
114,38,E.W.G. Clua
115,38,B. Feijo
116,38,M. Dreux
117,38,F. Fonseca
118,39,F. Abraham
119,39,W. Celes
120,39,R. Cerqueira
121,39,J.L. Campos
122,40,C.E. Scheidegger
123,40,J.L.D. Comba
124,40,R.D. da Cunha
125,41,C.A. Pagot
126,41,J.L.D. Comba
127,41,M.M. de Oliveira Neto
128,42,R. Feris
129,42,R. Raskar
130,42,Kar-Han Tan
131,42,M. Turk
132,43,V. Theoktisto
133,43,M. Fairen
134,44,M.A.F. Rodrigues
135,44,R.R.C. Chaves
136,44,W.B. Silva
137,45,A.O. Artero
138,45,M.C.F. de Oliveira
139,46,L. Tonietto
140,46,M. Walter
141,47,L. Rocha
142,47,L. Velho
143,47,P.C.P. Carvalho
144,48,A. Oliveira
145,48,S. Ribeiro
146,48,R. Farias
147,48,C. Esperanca
148,49,E. Medeiros
149,49,L. Velho
150,49,W. Lopes
151,50,S. Goldenstein
152,50,C. Vogler
153,50,L. Velho
154,51,N. Williams
155,51,Kok-Lim Low
156,51,C. Hantak
157,51,M. Pollefeys
158,51,A. Lastra
159,52,A.A. Montenegro
160,52,P.C.P. Carvalho
161,52,L. Velho
