id,id_author,university
0,0,"Vision and Graphics Laboratory, Instituto Nacional de Mathemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil"
1,1,"Centro de Matemática Computação e Cognição, Universidade Federal do ABC, Sao Paulo, Brazil"
2,2,"Vision and Graphics Laboratory, Instituto Nacional de Mathemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil"
3,3,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
4,4,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
5,5,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
6,6,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
7,7,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
8,8,"Institut de Mathématiques, INSA, Toulouse, France"
9,9,"Instituto de Informática, UFRGS, Brazil"
10,10,"Instituto de Informática, UFRGS, Brazil"
11,11,"Instituto de Informática, UFRGS, Brazil"
12,12,"Visgraf Laboratory, IMPA-Instituto de Matematica Pura e Aplicada, Rio de Janeiro, Brazil"
13,13,"Visgraf Laboratory, IMPA-Instituto de Matematica Pura e Aplicada, Rio de Janeiro, Brazil"
14,14,"Centro de Informática/UFPE, Brazil"
15,15,"Centro de Informática/UFPE, Brazil"
16,16,"Department of Mathematics, Matmídia Laboratory, Rio de Janeiro, Brazil"
17,17,"Department of Mathematics, Matmídia Laboratory, Rio de Janeiro, Brazil"
18,18,"Department of Mathematics, Matmídia Laboratory, Rio de Janeiro, Brazil"
19,19,"Visgraf Laboratory, IMPA-Instituto de Matematica Pura e Aplicada, Rio de Janeiro, Brazil"
20,20,"Institute of Informatics, UFRGS, Porto Alegre, Brazil"
21,21,"Department of Computer Science, University of Calgary, Calgary, Canada"
22,22,"IMPA-Instituto de Matematica Pura e Aplicada, Rio de Janeiro, Brazil"
23,23,"Institute of Informatics, UFRGS, Porto Alegre, Brazil"
24,24,"Instituto de Informática, Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil"
25,25,"Instituto de Informática, Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil"
26,26,"Department of Computer Science and UMIACS, University of Maryland, College Park, USA"
27,27,"Instituto de Informática, Brazil"
28,28,"Instituto de Informática, Brazil"
29,29,"Instituto de Informática, Brazil"
30,30,"Quebec University in Montreal, Montreal, Canada"
31,31,"Freie Universität, Berlin, Germany"
32,32,"Freie Universität, Berlin, Germany"
33,33,"Federal University of Ceará, Fortaleza, Ceara, Brazil"
34,34,"Federal University of Ceará, Fortaleza, Ceara, Brazil"
35,35,"Federal University of Ceará, Fortaleza, Ceara, Brazil"
36,38,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
37,39,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
38,40,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
39,41,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
40,42,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
41,43,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
42,44,"Matmídia Laboratory Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
43,45,"Matmídia Laboratory-Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
44,46,"Matmídia Laboratory-Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil"
