id,id_paper,name
0,2,Ives Macêdo
1,2,João Paulo Gois
2,2,Luiz Velho
3,3,Alex Bordignon
4,3,Betina Vath
5,3,Thales Vieira
6,3,Marcos Craizer
7,3,Thomas Lewiner
8,3,Cynthia O.L. Ferreira
9,4,Luís F.M.S. Silva
10,4,Vitor F. Pamplona
11,4,João L.D. Comba
12,5,Thiago Pereira
13,5,Luiz Velho
14,6,Djalma Bandeira
15,6,Marcelo Walter
16,7,Thales Vieira
17,7,Alex Bordignon
18,7,Thomas Lewiner
19,7,Luiz Velho
20,8,Jonatas Medeiros
21,8,Mario Sousa
22,8,Luiz Velho
23,8,Carla Freitas
24,9,Rodrigo Barni
25,9,João Comba
26,9,Amitabh Varshney
27,10,Leonardo A. Schmitz
28,10,Carlos A. Dietrich
29,10,João L.D. Comba
30,11,Marc Fournier
31,12,Felix Kälberer
32,12,Konrad Polthier
33,13,Ricardo Lenz
34,13,Joaquim Bento Cavalcante-Neto
35,13,Creto Augusto Vidal
36,14,Francisco de Moura Pinto
37,14,Carla Maria Dal Sasso Freitas
38,15,Marcos Lage
39,15,Rener Castro
40,15,Fabiano Petronetto
41,15,Alex Bordignon
42,15,Geovan Tavares
43,15,Thomas Lewiner
44,15,Hélio Lopes
45,16,João Paixão
46,16,Marcos Lage
47,16,Fabiano Petronetto
48,16,Alex Laier
49,16,Sinésio Pesco
50,16,Geovan Tavares
51,16,Thomas Lewiner
52,16,Hélio Lopes
53,17,Patrícia Pereira Pampanelli
54,17,João Paulo Peçanha
55,17,Alessandra Matos Campos
56,17,Marcelo Bernardes Vieira
57,17,Marcelo Lobosco
58,17,Sócrates de Oliveira Dantas
59,18,Leticia Rittner
60,18,Simone Appenzeller
61,18,Roberto Lotufo
62,19,André Körbes
63,20,Nina S.T. Hirata
64,20,Marta M. Dornelles
65,21,Anderson Fraiha Machado
66,21,Ronaldo Fumio Hashimoto
67,22,Alexandre L.M. Levada
68,22,Alberto Tannús
69,22,Nelson D.A. Mascarenhas
70,23,Wallace Correa de O. Casaca
71,23,Maurílio Boaventura
72,24,Ana Paula Abrantes de Castro
73,24,José Demisio Simões da Silva
74,24,Elcio Hideiti Shiguemori
75,25,Larissa Cristina dos Santos Romualdo
76,25,Marcelo Andrade da Costa Vieira
77,25,Homero Schiabel
78,26,Juan F. Ramirez-Villegas
79,26,Eric Lam-Espinosa
80,26,David F. Ramirez-Moreno
81,27,Daniel S.D. Lara
82,27,Alexandre W.C. Faria
83,27,Arnaldo de A. Araújo
84,27,David Menotti
85,28,Adilson Gonzaga
86,28,Ronaldo Martins da Costa
87,29,Jorge L.A. Samatelo
88,29,Evandro O.T. Salles
89,30,Carlos Eduardo Thomaz
90,30,Vagner do Amaral
91,30,Gilson Antonio Giraldi
92,30,Edson Caoru Kitani
93,30,João Ricardo Sato
94,30,Duncan Fyfe Gillies
95,31,Ana Paula B. Lopes
96,31,Sandra E.F. de Avila
97,31,Anderson N.A. Peixoto
98,31,Rodrigo S. Oliveira
99,31,Marcelo de M. Coelho
100,31,Arnaldo de A. Araújo
101,32,Paulo S. Rodrigues
102,32,Gilson A. Giraldi
103,33,Karinne S. Silva
104,33,Yuzo Iano
105,34,Diogo Kuiaski
106,34,Hugo Vieira Neto
107,34,Gustavo Borba
108,34,Humberto Gamba
109,35,Karin S. Komati
110,35,Evandro O.T. Salles
111,35,Mario Sarcinelli Filho
112,36,Lincoln Faria da Silva
113,36,Aura Conci
114,36,Angel Sanchez
115,37,Thiago V. Spina
116,37,Javier A. Montoya-Zegarra
117,37,Fábio Andrijauskas
118,37,Fábio A. Faria
119,37,Carlos E.A. Zampieri
120,37,Sheila M. Pinto-Cáceres
121,37,Tiago J. de Carvalho
122,37,Alexandre X. Falcão
123,38,Natália C. Batista
124,38,Ana Paula B. Lopes
125,38,Arnaldo de A. Araújo
126,39,Mirko Ristivojevic
127,39,Janusz Konrad
128,40,Derzu Omaia
129,40,JanKees v.d. Poel
130,40,Leonardo V. Batista
131,41,Kai Guo
132,41,Prakash Ishwar
133,41,Janusz Konrad
134,42,Vilar F. da Camara Neto
135,42,Mario Fernando M. Campos
136,43,Ana Paula B. Lopes
137,43,Rodrigo S. Oliveira
138,43,Jussara M. de Almeida
139,43,Arnaldo de A. Araújo
140,44,William Robson Schwartz
141,44,Larry S. Davis
142,45,Erickson Nascimento
143,45,Mario Campos
144,45,Wagner Barros
