id,id_paper,reference
94,5,"A. Keller and C. Waechter, ""Efficient ray tracing without acceleration data structure,"" Patent Application, 09 2009, uS 2009/0225081 A1. [Online]. Available: http://www.patentlens.net/patentlens/patent/US 2009 0225081 A1/en/"
95,5,"M. Eisemann, P. Bauszat, S. Guthe, and M. Magnor, ""Geometry presorting for implicit object space partitioning,"" Comp. Graph. Forum, vol. 31, no. 4, pp. 1445-1454, Jun. 2012. [Online]. Available: http://dx.doi.org/10.1111/j.1467-8659.2012.03140.x"
96,5,"A. Williams, S. Barrus, R. K. Morley, and P. Shirley, ""An efficient and robust ray-box intersection algorithm,"" in ACM SIGGRAPH 2005 Courses, ser. SIGGRAPH '05. New York, NY, USA: ACM, 2005. [Online]. Available: http://doi.acm.org/10.1145/1198555.1198748"
97,5,"T. Akenine-M?oller, ""Fast 3d triangle-box overlap testing,"" in ACM SIGGRAPH 2005 Courses, ser. SIGGRAPH '05. New York, NY, USA: ACM, 2005. [Online]. Available: http://doi.acm.org/10.1145/1198555. 1198747"
98,5,"T. M?oller and B. Trumbore, ""Fast, minimum storage ray-triangle intersection,"" J. Graph. Tools, vol. 2, no. 1, pp. 21-28, Oct. 1997. [Online]. Available: http://dx.doi.org/10.1080/10867651.1997.10487468"
99,5,"A. Hoedt, ""Divide-and-conquer ray tracing on the gpu,"" http://asgerhoedt.dk/?page id=240, Nov. 2012, online. Accessed 04-July-2013"
100,5,"O. A. R. Board, ""The openmp api specification for parallel programming,"" http://openmp.org/wp/, Dec. 2013, online. Accessed 09-December-2013"
101,5,"M. Corporation, ""Thread pool api (windows),"" http://msdn.microsoft.com/en-us/library/windows/desktop/ms686766\%28v=vs.85\%29.aspx, Mar. 2014, online. Accessed 04-March-2014"
102,5,"S. Ravichandran and P. J. Narayanan, ""Parallel divide and conquer ray tracing,"" in SIGGRAPH Asia 2013 Technical Briefs, ser. SA '13. New York, NY, USA: ACM, 2013, pp. 30:1-30:4. [Online]. Available: http://doi.acm.org/10.1145/2542355.2542393"
103,5,"K. Nabata, K. Iwasaki, Y. Dobashi, and T. Nishita, ""Efficient divide-and-conquer ray tracing using ray sampling,"" in Proceedings of the 5th High-Performance Graphics Conference, ser. HPG '13. New York, NY, USA: ACM, 2013, pp. 129-135. [Online]. Available: http://doi.acm.org/10.1145/2492045.2492059"
104,6,"L. Olsen, F. F. Samavati, M. Costa Sousa, and J. Jorge, ""Sketch-based modeling: A survey,"" Comp. & Graph., vol. 33, no. 1, pp. 85-103, 2009"
105,6,"T. Igarashi, S. Matsuoka, and H. Tanaka, ""Teddy: A sketching interface for 3D freeform design,"" in SIGGRAPH '99. ACM, 1999, pp. 409-416"
106,6,"A. Nealen, T. Igarashi, O. Sorkine, and M. Alexa, ""Fibermesh: designing freeform surfaces with 3D curves,"" ACM Trans. Graph., vol. 26, no. 3, pp. 41-50, 2007"
107,6,"Y. Gingold, T. Igarashi, and D. Zorin, ""Structured annotations for 2Dto-3D modeling,"" ACM Trans. Graph., vol. 28, no. 5, p. 148, 2009"
108,6,"E. Vital Brazil, I. Mac?edo, M. Costa Sousa, L. H. de Figueiredo, and L. Velho, ""Sketching variational Hermite-RBF implicits,"" in SBIM '10, 2010, pp. 1-8"
109,6,"G. Orbay and L. B. Kara, ""Sketch-based surface design using malleable curve networks,"" Comp. & Graph., vol. 6, no. 8, pp. 916-929, 2012"
110,6,"R. C. Zeleznik, K. P. Herndon, and J. F. Hughes, ""Sketch: an interface for sketching 3D scenes,"" in Proc. of SIGGRAPH '96. ACM, 1996, pp. 163-170"
111,6,"J. A. Jorge, N. F. Silva, and T. D. Cardoso, ""Gides++,"" in Proc. of 12th Encontro Portugu?es de Computac? ?ao Gr?afica, 2003, http://vimmi. inesc-id.pt/?tfdc/gides++/index.html"
112,6,"B. Wyvill, A. Guy, and E. Galin, ""Extending the CSG tree-warping, blending, and boolean operations in an implicit surface modeling system,"" CGF, vol. 18, no. 2, pp. 149-158, 1999"
113,6,"T. W. Sederberg, ""Piecewise algebraic surface patches,"" Computer Aided Geometric Design, vol. 2, no. 1-3, pp. 53-59, 1985"
114,6,"J. Bloomenthal and K. Shoemake, ""Convolution surfaces,"" in SIGGRAPH '91. ACM, 1991, pp. 251-256"
115,6,"L. B. Kara and K. Shimada, ""Sketch-based 3D-shape creation for industrial styling design,"" IEEE Comput. Graph. Appl., vol. 27, no. 1, pp. 60-71, 2007"
116,6,"J. J. Cherlin, F. Samavati, M. Costa Sousa, and J. A. Jorge, ""Sketchbased modeling with few strokes,"" in SCCG '05. New York, NY, USA: ACM, 2005, pp. 137-145"
117,6,"A. Nasri, W. B. Karam, and F. Samavati, ""Sketch-based subdivision models,"" in SBIM '09. ACM, 2009, pp. 53-60"
118,6,"H. Hnaidi, E. Gu?erin, S. Akkouche, A. Peytavie, and E. Galin, ""Feature based terrain generation using diffusion equation,"" CGF, vol. 29, no. 7, pp. 2179-2186, 2010"
119,6,"O. Karpenko, J. F. Hughes, and R. Raskar, ""Free-form sketching with variational implicit surfaces,"" CGF, vol. 21, pp. 585-594, 2002"
120,6,"R. Schmidt, B. Wyvill, M. Costa Sousa, and J. A. Jorge, ""ShapeShop: Sketch-based solid modeling with blobtrees,"" in SBIM '05, 2005, pp. 53-62"
121,6,"A. Bernhardt, A. Pihuit, M.-P. Cani, and L. Barthe, ""Matisse: Painting 2D regions for modeling free-form shapes,"" in SBIM '08, 2008, pp. 57-64"
122,6,"F. de Goes, S. Goldenstein, and L. Velho, ""A simple and flexible framework to adapt dynamic meshes,"" Comp. & Grap., vol. 32, no. 2, pp. 141-148, 2008"
123,6,"L. Velho, ""A dynamic adaptive mesh library based on stellar operators,"" Journal of graphics, gpu, and game tools, vol. 9, no. 2, pp. 21-47, 2004"
124,6,"J. F. Blinn, ""Simulation of wrinkled surfaces,"" in Proc. of SIGGRAPH '78. ACM, 1978, pp. 286-292"
