id,id_author,university
126,122,"COPPE/UFRJ, Computer Graphics Lab"
127,123,"COPPE/UFRJ, Computer Graphics Lab"
128,124,"COPPE/UFRJ, Computer Graphics Lab"
129,125,"Department of Periodontology, School of Dentistry"
130,126,"Department of Periodontology, School of Dentistry"
131,127,"Department of Medicine, Harvard Medical School, Boston, MA, US"
132,127,"Department of Informatics, Federal University of Parana, Brazil"
133,128,"Department of Medicine, Harvard Medical School, Boston, MA, US"
134,129,"Dept. of Med., Med. Sch., Center for Biomed. Eng., Harvard Medical School, Boston, MA, US"
135,130,"INCoD - National Brazilian Institute for Digital Convergence, Federal University of Santa Catarina, Brazil"
136,131,"Dept. of Inf., Universidade Federal do Parana, Curitiba, PR, BR"
137,132,"Department of Medicine, Harvard Medical School, Boston, MA, US"
138,132,"Harvard-MIT Health Sciences and Technology Division, Massachusetts Institute of Technology, Cambridge, MA, US"
139,133,"Centro de Informtica, Federal University of Pernambuco - UFPE, Brazil"
140,134,"Centro de Informtica, Fed. Univ. of Pernambuco - UFPE, Recife, Brazil"
141,135,"Universidade Federal Rural de Pernambuco, Recife, PE, BR"
142,136,"Departament of Physics, University of Antwerp, Antwerp, Belgium"
143,137,"Centro de Inf., Universidade Federal de Pernambuco, Recife, PE, BR"
144,138,"Centro de Informática, Universidade Federal de Pernambuco, Recife, Brasil"
145,139,"Departament of Physics, University of Antwerp, Antwerp, Belgium"
146,140,"Universidade Estadual de Campinas, Campinas, SP, BR"
147,141,"Institute of Computing (IC), University of Campinas (UNICAMP), Campinas, SP, Brazil"
148,142,"Institute of Computing (IC), University of Campinas (UNICAMP), Campinas, SP, Brazil"
149,143,"Comput. Dept. (DECOM), Universidade Federal de Ouro Preto, Ouro Preto, MG, BR"
150,144,"Dept. of Comput. Sci., Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
151,145,"Department of Computer Science, University of São Paulo (USP), São Paulo, SP, Brazil"
152,146,"Inst. of Math. & Stat., Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
153,147,"Inst. of Math. & Stat., Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
154,148,"Inst. of Math. & Stat, Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
155,149,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil"
156,150,"Dept. de Cirurgia, Universidade Federal de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR"
