id,id_author,university
0,0,"Instituto de Informática, UFRGS"
1,1,"Instituto de Informática, UFRGS"
2,2,"Instituto de Informática, UFRGS"
3,3,"Instituto de Informtica (INF), Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil"
4,4,"Instituto de Informtica (INF), Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil"
5,5,"Centro de Desenvolvimento Tecnolgico (CDTec), Federal University of Pelotas (UFPel), Pelotas, Brazil"
6,6,"Department of Computer Science, PUC-Rio, Brazil"
7,7,"Department of Computer Science, PUC-Rio, Brazil"
8,8,"IMPA-Instituto Nacional de Matemática Pura e Aplicada, Rio de Janeiro, Brazil"
9,9,"School of Engineering, Brown University, Providence, USA"
10,10,"School of Engineering, Brown University, Providence, USA"
11,11,"Departamento de Engenharia de Sistemas Eletronicos, Universidade de São Paulo, São Paulo, Brazil"
12,12,"Departamento de Engenharia de Sistemas Eletronicos, Universidade de São Paulo, São Paulo, Brazil"
13,13,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, MG, Brazil"
14,14,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
15,15,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, MG, Brazil"
16,16,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, MG, Brazil"
17,17,"Computer Science Department, Federal University of Minas Gerais, Belo Horizonte, MG, Brazil"
18,18,"Instituto de Engenharia de Sistemas e Tecnologias da informação, Universidade Federal de Itajubá - UNIFEI"
19,19,"Instituto de Matemática e Computação, Universidade Federal de Itajubá - UNIFEI"
20,20,"Instituto de Engenharia de Sistemas e Tecnologias da informação, Universidade Federal de Itajubá - UNIFEI"
21,21,"Department of Computer Science, University of Brasília, Brazil"
22,22,"Department of Electrical Engineering, University of Brasília, Brazil"
23,23,"Department of Computer Science, University of Brasília, Brazil"
24,24,"Department of Exact and Technological Sciences, Universidade Estadual de, Santa Cruz, Bahia, Brazil"
25,24,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil"
26,25,"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil"
27,26,"Department of Computer Science, Federal University of Minas Gerais, Belo Horizonte, Brazil"
28,27,"Department of Computer Science, Federal University of Minas Gerais, Belo Horizonte, Brazil"
29,28,"Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR"
30,29,"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, Brazil"
31,30,"Instituto de Ciências Matemáticas e de Computação (ICMC), University of São Paulo (USP), São Carlos, Brazil"
32,31,"Universidade Federal do Tocantins (UFT), Palmas-To, Brazil"
33,32,"Instituto de Ciências Matemáticas e de Computação (ICMC), University of São Paulo (USP), São Carlos, Brazil"
34,33,"Instituto de Ciências Matemáticas e de Computação (ICMC), University of São Paulo (USP), São Carlos, Brazil"
35,34,"Dept. of Comput. Sci., Univ. of California, Davis, USA"
36,35,"Department of Computer Science, University of California, Davis, Davis, CA, USA"
37,36,"Departamento de Botânica, Federal University of São Carlos, São Carlos, SP, Brazil"
38,37,"Departamento de Botânica, Federal University of São Carlos, São Carlos, SP, Brazil"
39,38,"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, SP, Brazil"
40,39,"Institute of Mathematics and Computer Science, University of Sao Paulo, Sao Carlos, Brazil"
41,40,"Institute of Mathematics and Computer Science, University of Sao Paulo, Sao Carlos, Brazil"
42,41,"Institute of Mathematics and Computer Science, University of Sao Paulo, Sao Carlos, Brazil"
43,42,"Institute of Mathematics and Computer Science, University of Sao Paulo, Sao Carlos, Brazil"
44,43,"Inst. Fed. do Espirito Santo, Serra, Brazil"
45,44,"Institute of Computing, University of Campinas, Brazil"
46,45,"Institute of Computing, University of Campinas, Brazil"
47,46,"Institute of Mathematics and Statistics, São Paulo, Brazil"
48,47,"Oceanographic Institute, University of São Paulo, São Paulo, Brazil"
49,48,"Institute of Mathematics and Statistics, São Paulo, Brazil"
50,49,"DCC, UFMG, Belo Horizonte, Brazil"
51,50,"DCC, UFMG, Belo Horizonte, Brazil"
52,51,"VIPLAB, PUC Minas, Belo Horizonte, Brazil"
53,52,"VIPLAB, PUC Minas, Belo Horizonte, Brazil"
54,53,"LIP6, Sorbonne Universités, Paris, France"
