id,id_paper,reference
56,2,"R. Fattal, ""Edge-avoiding wavelets and their applications"", ACM Trans. Graph., vol. 28, no. 3, pp. 1-22, 2009."
57,2,"J. Lopez-Moreno, J. Jimenez, S. Hadap, E. Reinhard, K. Anjyo and D. Gutierrez, ""Stylized depiction of images based on depth perception"", Proc. of NPAR 10, pp. 109-118, 2010."
58,2,"J. Hoberock and Y. Jia, ""High-quality ambient occlusion"" in GPU Gems 3, Addison Wesley, pp. 257-274, March 2008."
59,2,"N. Max, ""Horizon mapping"", The Visual Computer, vol. 4, pp. 109-117, 1988."
60,3,"J. van den Berg, S. Patil, J. Sewall, D. Manocha and M. Lin, ""Interactive navigation of multiple agents in crowded environments"", Proceedings of the 2008 ACM symposium on Interactive 3D graphics and games, 2008."
61,3,"S. J. Guy, J. Chhugani, C. Kim, N. Satish, M. Lin, D. Manocha, et al., ""Clearpath: highly parallel collision avoidance for multi-agent simulation"", Proceedings of the 2009 ACM SIGGRAPH/Eurographics Symposium on Computer Animation, 2009."
62,3,"J. Snape, J. van den Berg, S. J. Guy and D. Manocha, ""The hybrid reciprocal velocity obstacle"", IEEE Transactions on Robotics, vol. 27, no. 4, 2011."
63,3,"M. Kapadia, A. Beacco, F. Garcia, V. Reddy, N. Pelechano and N. I. Badler, ""Multi-domain real-time planning in dynamic environments"", Proceedings of the 12th ACM SIGGRAPH/Eurographics Symposium on Computer Animation, 2013."
64,3,"F. M. Garcia, M. Kapadia and N. I. Badler, ""Gpu-based dynamic search on adaptive resolution grids"", IEEE International Conference on Robotics and Automation, 2014."
65,3,"R. P. Torchelsen, L. F. Scheidegger, G. N. Oliveira, R. Bastos and J. L. Comba, ""Real-time multi-agent path planning on arbitrary surfaces"", Proceedings of the 2010 ACM SIGGRAPH symposium on Interactive 3D Graphics and Games, 2010."
66,3,"H. Jiang, W. Xu, T. Mao, C. Li, S. Xia and Z. Wang, ""Continuum crowd simulation in complex environments"", Computers Graphics, vol. 34, no. 5, 2010."
67,3,"A. Treuille, S. Cooper and Z. Popović, ""Continuum crowds"", ACM Transactions on Graphics, vol. 25, no. 3, 2006."
68,3,"T. Jund, P. Kraemer and D. Cazier, ""A unified structure for crowd simulation"", Computer Animation and Virtual Worlds, vol. 23, 2012."
69,3,"B. C. Ricks and P. K. Egbert, ""A whole surface approach to crowd simulation on arbitrary topologies"", IEEE Transactions on Visualization and Computer Graphics, vol. 20, no. 2, 2014."
70,3,"A. Golas, R. Narain and M. Lin, ""Hybrid long-range collision avoidance for crowd simulation"", Proceedings of the ACM SIGGRAPH Symposium on Interactive 3D Graphics and Games, 2013."
71,3,"J. Ondřej, J. Pettré, A.-H. Olivier and S. Donikian, ""A synthetic-vision based steering approach for crowd simulation"", ACM Transactions on Graphics (TOG), vol. 29, no. 4, 2010."
72,3,"A. Bleiweiss, ""Gpu accelerated pathfinding"", 23rd ACM SIGGRAPH/EUROGRAPHICS symposium on Graphics hardware, 2008."
73,3,"A. A. Davidson, S. Baxter, M. Garland and J. D. Owens, ""Work-efficient parallel gpu methods for single-source shortest paths"", International Parallel and Distributed Processing Symposium, vol. 28, 2014."
74,3,"X. Ying, S.-Q. Xin and Y. He, ""Parallel chen-han (pch) algorithm for discrete geodesics"", ACM Transactions on Graphics, vol. 33, 2014."
75,3,"B. C. Ricks and P. K. Egbert, ""Optimal acceleration thresholds for non-holonomic agents"", The Visual Computer, no. 6–8, 2014."
76,3,"S. Singh, M. Kapadia, B. Hewlett, G. Reinman and P. Faloutsos, ""A modular framework for adaptive agent-based steering"", Symposium on Interactive 3D Graphics and Games. ACM, 2011."
77,3,"N. A. Carr, J. Hoberock, K. Crane and J. C. Hart, ""Rectangular multi-chart geometry images"", Proceedings of the Fourth Eurographics Symposium on Geometry Processing, 2006."
78,3,"B. Lévy, S. Petitjean, N. Ray and J. Maillot, ""Least squares conformal maps for automatic texture atlas generation"" in ACM Transactions on Graphics (TOG), ACM, vol. 21, no. 3, 2002."
79,3,"K. Hormann, K. Polthier and A. Sheffer, ""Mesh parameterization: theory and practice"", ACM SIGGRAPH ASIA 2008 courses."
80,3,"L. Liu, L. Zhang, Y. Xu, C. Gotsman and S. J. Gortler, ""A local/global approach to mesh parameterization"" in Computer Graphics Forum, Wiley Online Library, vol. 27, no. 5, 2008."
81,3,"F. de Goes, K. Crane, M. Desbrun, P. Schröder et al., ""Digital geometry processing with discrete exterior calculus"", ACM SIGGRAPH 2013 Courses, 2013."
82,3,"J. van den Berg, S. J. Guy, J. Snape, M. C. Lin and D. Manocha, ""Reciprocal collision avoidance for real-time multi-agent simulation"", 2014, [online] Available: http://gamma.cs.unc.edu/RVO2/."
83,3,"""Opennl (open numerical library)"", 2014, [online] Available: http://alice.loria.fr/index.php/software/4-library/23-opennl.html."
84,3,"P. V. Sander, J. Snyder, S. J. Gortler and H. Hoppe, ""Texture mapping progressive meshes"", Proceedings of the 28th annual conference on Computer graphics and interactive techniques, 2001."
85,3,"J. van den Berg, S. Patil, J. Sewall, D. Manocha and M. Lin, ""Interactive navigation of multiple agents in crowded environments"", Proceedings of the 2008 ACM symposium on Interactive 3D graphics and games, 2008."
86,3,"S. J. Guy, J. Chhugani, C. Kim, N. Satish, M. Lin, D. Manocha, et al., ""Clearpath: highly parallel collision avoidance for multi-agent simulation"", Proceedings of the 2009 ACM SIGGRAPH/Eurographics Symposium on Computer Animation, 2009."
87,3,"J. Snape, J. van den Berg, S. J. Guy and D. Manocha, ""The hybrid reciprocal velocity obstacle"", IEEE Transactions on Robotics, vol. 27, no. 4, 2011."
88,3,"M. Kapadia, A. Beacco, F. Garcia, V. Reddy, N. Pelechano and N. I. Badler, ""Multi-domain real-time planning in dynamic environments"", Proceedings of the 12th ACM SIGGRAPH/Eurographics Symposium on Computer Animation, 2013."
89,3,"F. M. Garcia, M. Kapadia and N. I. Badler, ""Gpu-based dynamic search on adaptive resolution grids"", IEEE International Conference on Robotics and Automation, 2014."
90,3,"R. P. Torchelsen, L. F. Scheidegger, G. N. Oliveira, R. Bastos and J. L. Comba, ""Real-time multi-agent path planning on arbitrary surfaces"", Proceedings of the 2010 ACM SIGGRAPH symposium on Interactive 3D Graphics and Games, 2010."
91,3,"H. Jiang, W. Xu, T. Mao, C. Li, S. Xia and Z. Wang, ""Continuum crowd simulation in complex environments"", Computers Graphics, vol. 34, no. 5, 2010."
92,3,"A. Treuille, S. Cooper and Z. Popović, ""Continuum crowds"", ACM Transactions on Graphics, vol. 25, no. 3, 2006."
93,3,"T. Jund, P. Kraemer and D. Cazier, ""A unified structure for crowd simulation"", Computer Animation and Virtual Worlds, vol. 23, 2012."
94,3,"B. C. Ricks and P. K. Egbert, ""A whole surface approach to crowd simulation on arbitrary topologies"", IEEE Transactions on Visualization and Computer Graphics, vol. 20, no. 2, 2014."
95,3,"A. Golas, R. Narain and M. Lin, ""Hybrid long-range collision avoidance for crowd simulation"", Proceedings of the ACM SIGGRAPH Symposium on Interactive 3D Graphics and Games, 2013."
96,3,"J. Ondřej, J. Pettré, A.-H. Olivier and S. Donikian, ""A synthetic-vision based steering approach for crowd simulation"", ACM Transactions on Graphics (TOG), vol. 29, no. 4, 2010."
97,3,"A. Bleiweiss, ""Gpu accelerated pathfinding"", 23rd ACM SIGGRAPH/EUROGRAPHICS symposium on Graphics hardware, 2008."
98,3,"A. A. Davidson, S. Baxter, M. Garland and J. D. Owens, ""Work-efficient parallel gpu methods for single-source shortest paths"", International Parallel and Distributed Processing Symposium, vol. 28, 2014."
99,3,"X. Ying, S.-Q. Xin and Y. He, ""Parallel chen-han (pch) algorithm for discrete geodesics"", ACM Transactions on Graphics, vol. 33, 2014."
100,3,"B. C. Ricks and P. K. Egbert, ""Optimal acceleration thresholds for non-holonomic agents"", The Visual Computer, no. 6–8, 2014."
101,3,"S. Singh, M. Kapadia, B. Hewlett, G. Reinman and P. Faloutsos, ""A modular framework for adaptive agent-based steering"", Symposium on Interactive 3D Graphics and Games. ACM, 2011."
102,3,"N. A. Carr, J. Hoberock, K. Crane and J. C. Hart, ""Rectangular multi-chart geometry images"", Proceedings of the Fourth Eurographics Symposium on Geometry Processing, 2006."
103,3,"B. Lévy, S. Petitjean, N. Ray and J. Maillot, ""Least squares conformal maps for automatic texture atlas generation"" in ACM Transactions on Graphics (TOG), ACM, vol. 21, no. 3, 2002."
104,3,"K. Hormann, K. Polthier and A. Sheffer, ""Mesh parameterization: theory and practice"", ACM SIGGRAPH ASIA 2008 courses."
105,3,"L. Liu, L. Zhang, Y. Xu, C. Gotsman and S. J. Gortler, ""A local/global approach to mesh parameterization"" in Computer Graphics Forum, Wiley Online Library, vol. 27, no. 5, 2008."
106,3,"F. de Goes, K. Crane, M. Desbrun, P. Schröder et al., ""Digital geometry processing with discrete exterior calculus"", ACM SIGGRAPH 2013 Courses, 2013."
107,3,"J. van den Berg, S. J. Guy, J. Snape, M. C. Lin and D. Manocha, ""Reciprocal collision avoidance for real-time multi-agent simulation"", 2014, [online] Available: http://gamma.cs.unc.edu/RVO2/."
108,3,"""Opennl (open numerical library)"", 2014, [online] Available: http://alice.loria.fr/index.php/software/4-library/23-opennl.html."
109,3,"P. V. Sander, J. Snyder, S. J. Gortler and H. Hoppe, ""Texture mapping progressive meshes"", Proceedings of the 28th annual conference on Computer graphics and interactive techniques, 2001."
110,4,"R. A. Drebin, L. Carpenter and P. Hanrahan, ""Volume rendering"", Proceedings of SIGGRAPH '88, pp. 65-74, 1988."
111,4,"N. Max, ""Optical models for direct volume rendering"", IEEE Transactions on Visualization and Computer Graphics, vol. 1, no. 2, pp. 99-108, 1995."
112,4,"K. Engel, M. Kraus and T. Ertl, ""High-quality pre-integrated volume rendering using hardware-accelerated pixel shading"", Proceedings of Workshop on Graphics Hardware, pp. 9-16, 2001."
113,4,"F. Miranda and W. Celes, ""Volume rendering of unstructured hexahedral meshes"", The Visual Computer, vol. 28, no. 10, pp. 1005-1014, 2012."
114,4,"J.-F. El Hajjar, S. Marchesin, J.-M. Dischler and C. Mongenet, ""Second order pre-integrated volume rendering"", Pacific VIS '08. IEEE, pp. 9-16, 2008."
115,4,"K. Noving and J. Arvo, ""Controlled precision volume integration"", Proceedings of Workshop on Volume Visualization, pp. 83-89, 1992."
116,4,"T. Etiene, D. Jonsson, T. Ropinski, C. Scheidegger, J. Comba, L. Nonato, et al., ""Verifying volume rendering using discretization error analysis"", IEEE Transactions on Visualization and Computer Graphics, vol. 20, no. 1, pp. 140-154, 2014."
117,4,"T. Etiene, R. M. Kirby and C. T. Silva, ""A Study Of Discretization Errors In Volume Rendering Integral Approximations"", EuroVis Workshop on Reproducibility Verification and Validation in Visualization, 2013."
118,4,"S. Lindholm, D. Jönsson, H. Knutsson and A. Ynnerman, ""Towards data centric sampling for volume rendering"", SIGRAD 2013, 2013."
119,4,"S. Marchesin and G. de Verdiere, ""High-quality semi-analytical volume rendering for amr data"", IEEE Transactions on Visualization and Computer Graphics, vol. 15, no. 6, pp. 1611-1618, 2009."
120,4,"M. Kraus and T. Ertl, ""Pre-integrated volume rendering"" in The Visualization Handbook, Academic Press, pp. 211-228, 2004."
121,4,"S. Röttger, M. Kraus and T. Ertl, ""Hardware-accelerated volume and isosurface rendering based on cell-projection"", Proceedings of the Conference on Visualization '00. IEEE, pp. 109-116, 2000."
122,4,"K. Moreland and E. Angel, ""A fast high accuracy volume renderer for unstructured data"", Proceedings of the 2004 IEEE Symposium on Volume Visualization and Graphics. IEEE, pp. 9-16, 2004."
123,4,"G. F. Kuncir, ""Algorithm 103: Simpson's rule integrator"", Commun. ACM, vol. 5, no. 6, pp. 347, 1962."
124,4,"W. M. McKeeman, ""Algorithm 145: Adaptive numerical integration by Simpson's rule"", Commun. ACM, vol. 5, no. 12, pp. 604, 1962."
125,4,"J. N. Lyness, ""Notes on the adaptive Simpson quadrature routine"", J. ACM, vol. 16, no. 3, pp. 483-495, 1969."
126,4,[online] Available: volvis.org.
127,4,"R. A. Drebin, L. Carpenter and P. Hanrahan, ""Volume rendering"", Proceedings of SIGGRAPH '88, pp. 65-74, 1988."
128,4,"N. Max, ""Optical models for direct volume rendering"", IEEE Transactions on Visualization and Computer Graphics, vol. 1, no. 2, pp. 99-108, 1995."
129,4,"K. Engel, M. Kraus and T. Ertl, ""High-quality pre-integrated volume rendering using hardware-accelerated pixel shading"", Proceedings of Workshop on Graphics Hardware, pp. 9-16, 2001."
130,4,"F. Miranda and W. Celes, ""Volume rendering of unstructured hexahedral meshes"", The Visual Computer, vol. 28, no. 10, pp. 1005-1014, 2012."
131,4,"J.-F. El Hajjar, S. Marchesin, J.-M. Dischler and C. Mongenet, ""Second order pre-integrated volume rendering"", Pacific VIS '08. IEEE, pp. 9-16, 2008."
132,4,"K. Noving and J. Arvo, ""Controlled precision volume integration"", Proceedings of Workshop on Volume Visualization, pp. 83-89, 1992."
133,4,"T. Etiene, D. Jonsson, T. Ropinski, C. Scheidegger, J. Comba, L. Nonato, et al., ""Verifying volume rendering using discretization error analysis"", IEEE Transactions on Visualization and Computer Graphics, vol. 20, no. 1, pp. 140-154, 2014."
134,4,"T. Etiene, R. M. Kirby and C. T. Silva, ""A Study Of Discretization Errors In Volume Rendering Integral Approximations"", EuroVis Workshop on Reproducibility Verification and Validation in Visualization, 2013."
135,4,"S. Lindholm, D. Jönsson, H. Knutsson and A. Ynnerman, ""Towards data centric sampling for volume rendering"", SIGRAD 2013, 2013."
136,4,"S. Marchesin and G. de Verdiere, ""High-quality semi-analytical volume rendering for amr data"", IEEE Transactions on Visualization and Computer Graphics, vol. 15, no. 6, pp. 1611-1618, 2009."
137,4,"M. Kraus and T. Ertl, ""Pre-integrated volume rendering"" in The Visualization Handbook, Academic Press, pp. 211-228, 2004."
138,4,"S. Röttger, M. Kraus and T. Ertl, ""Hardware-accelerated volume and isosurface rendering based on cell-projection"", Proceedings of the Conference on Visualization '00. IEEE, pp. 109-116, 2000."
139,4,"K. Moreland and E. Angel, ""A fast high accuracy volume renderer for unstructured data"", Proceedings of the 2004 IEEE Symposium on Volume Visualization and Graphics. IEEE, pp. 9-16, 2004."
140,4,"G. F. Kuncir, ""Algorithm 103: Simpson's rule integrator"", Commun. ACM, vol. 5, no. 6, pp. 347, 1962."
141,4,"W. M. McKeeman, ""Algorithm 145: Adaptive numerical integration by Simpson's rule"", Commun. ACM, vol. 5, no. 12, pp. 604, 1962."
142,4,"J. N. Lyness, ""Notes on the adaptive Simpson quadrature routine"", J. ACM, vol. 16, no. 3, pp. 483-495, 1969."
143,4,[online] Available: volvis.org.
144,5,"D. Dougherty, ""The maker movement"", innovations, vol. 7, no. 3, pp. 11-14, 2012."
145,5,"J. Jankowski and M. Hachet, ""A survey of interaction techniques for interactive 3d environments"", Eurographics 2013-STAR, 2013."
146,5,"D. F. Keefe, D. A. Feliz, T. Moscovich, D. H. Laidlaw and J. J. LaViola, ""Cavepainting: a fully immersive 3d artistic medium and interactive experience"", Proceedings of the 2001 symposium on Interactive 3D graphics, pp. 85-93, 2001."
147,5,"C. Weichel, M. Lau, D. Kim, N. Villar and H. W. Gellersen, ""Mixfab: a mixed-reality environment for personal fabrication"", Proceedings of the 32nd annual ACM conference on Human factors in computing systems, pp. 3855-3864, 2014."
148,5,"J. Verlinden, A. Kooijman, E. Edelenbos and C. Go, ""Investigation on the use of illuminated clay in automotive styling"", 6th International Conference on Computer-Aided Industrial Design and Conceptual Design (CAID), pp. 514-519, 2005."
149,5,"H. Song, F. Guimbretière, C. Hu and H. Lipson, ""Modelcraft: capturing freehand annotations and edits on physical 3d models"", Proceedings of the 19th annual ACM symposium on User interface software and technology, pp. 13-22, 2006."
150,5,"J. Sheng, R. Balakrishnan and K. Singh, ""An interface for virtual 3d sculpting via physical proxy"", GRAPHITE, vol. 6, pp. 213-220, 2006."
151,5,"Y. Shen, K. Dou and J. Gu, ""Rocumodel: an iterative tangible modeling system"", Proceedings of the 8th International Conference on Tangible Embedded and Embodied Interaction, pp. 73-76, 2014."
152,5,"Y. Huang and M. Eisenberg, ""Easigami: virtual creation by physical folding"", Proceedings of the Sixth International Conference on Tangible Embedded and Embodied Interaction, pp. 41-48, 2012."
153,5,"M. Anabuki and H. Ishii, ""Ar-jig: a handheld tangible user interface for modification of 3d digital form via 2d physical curve"", Mixed and Augmented Reality 2007. ISMAR 2007. 6th IEEE and ACM International Symposium on. IEEE, pp. 55-66, 2007."
154,5,"A. Wibowo, D. Sakamoto, J. Mitani and T. Igarashi, ""Dressup: a 3d interface for clothing design with a physical mannequin"", Proceedings of the Sixth International Conference on Tangible Embedded and Embodied Interaction, pp. 99-102, 2012."
155,5,"K. D. Willis, C. Xu, K.-J. Wu, G. Levin and M. D. Gross, ""Interactive fabrication: new interfaces for digital fabrication"", Proceedings of the fifth international conference on Tangible embedded and embodied interaction, pp. 69-72, 2011."
156,5,"M. Reed, ""Prototyping digital clay as an active material"", Proceedings of the 3rd International Conference on Tangible and Embedded Interaction, pp. 339-342, 2009."
157,5,"J. Huang and C.-H. Menq, ""Automatic cad model reconstruction from multiple point clouds for reverse engineering"", Journal of Computing and Information Science in Engineering, vol. 2, no. 3, pp. 160-170, 2002."
158,5,"J. Wang, D. Gu, Z. Yu, C. Tan and L. Zhou, ""A framework for 3d model reconstruction in reverse engineering"", Computers Industrial Engineering, vol. 63, no. 4, pp. 1189-1200, 2012."
159,5,"G. K. Tam, Z.-Q. Cheng, Y.-K. Lai, F. C. Langbein, Y. Liu, D. Marshall, et al., ""Registration of 3d point clouds and meshes: a survey from rigid to nonrigid"", Visualization and Computer Graphics IEEE Transactions on, vol. 19, no. 7, pp. 1199-1217, 2013."
160,5,"Q.-X. Huang, S. Flory, N. Gelfand, M. Hofer and H. Pottmann, ""Reassembling fractured objects by geometric matching"", ACM Transactions on Graphics (TOG), vol. 25, no. 3, pp. 569-578, 2006."
161,5,"B. Allen, B. Curless and Z. Popović, ""Articulated body deformation from range scan data"" in ACM Transactions on Graphics (TOG), ACM, vol. 21, no. 3, pp. 612-619, 2002."
162,5,"P. Tang and S. H. Rasheed, ""Simulation for characterizing a progressive registration algorithm aligning as-built 3d point clouds against as-designed models"", Proceedings of the 2013 Winter Simulation Conference: Simulation: Making Decisions in a Complex World, pp. 3169-3180, 2013."
163,5,"S. Kahn, U. Bockholt, A. Kuijper and D. W. Fellner, ""Towards precise real-time 3d difference detection for industrial applications"", Computers in Industry, vol. 64, no. 9, pp. 1115-1128, 2013."
164,5,"R. Qin and A. Gruen, ""3d change detection at street level using mobile laser scanning point clouds and terrestrial images"", ISPRS Journal of Photogrammetry and Remote Sensing, vol. 90, pp. 23-35, 2014."
165,5,"D. Aiger, N. J. Mitra and D. Cohen-Or, ""4-points congruent sets for robust pairwise surface registration"" in ACM Transactions on Graphics (TOG), ACM, vol. 27, no. 3, pp. 85, 2008."
166,5,"Y.-S. Liu and K. Ramani, ""Robust principal axes determination for point-based shapes using least median of squares"", Computer-Aided Design, vol. 41, no. 4, pp. 293-305, 2009."
