id,id_author,university
0,0,"Department of Industrial Automation and Computer Engineering DCA School of Electrical and Computer Engineering FEEC, State University of Campinas, Sao Paulo, Brazil"
1,1,"Department of Industrial Automation and Computer Engineering DCA School of Electrical and Computer Engineering FEEC, State University of Campinas, Sao Paulo, Brazil"
2,1,"Department of Mathematics and Statistics (DME)-CCT FCG Center of Science and Technology (CCT), Federal University of Campina Grande, Campina Grande, Paraiba, Brazil"
3,2,"Department of Computer Science, SUNY at Stony Brook, Stony Brook, NY, USA"
4,3,"UFRGS, Instituto de Informática, Porto Alegre, Rio Grande do Sul, Brazil"
5,4,"IMPA-Instituto de Matemáica Pura e Aplicada, Rio de Janeiro, Brazil"
6,4,"IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, RJ, Brazil"
7,5,"IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, RJ, Brazil"
8,6,"IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, RJ, Brazil"
9,7,"Laboratório Matmídia, PUC Rio, Rio de Janeiro, Brazil"
10,8,"Laboratório Visgraf, IMPA, Rio de Janeiro, Brazil"
11,9,"Laboratório Matmídia, PUC Rio, Rio de Janeiro, Brazil"
12,10,"Laboratório Matmídia, PUC Rio, Rio de Janeiro, Brazil"
13,11,"Laboratório Matmídia, PUC Rio, Rio de Janeiro, Brazil"
14,11,"Géométrica Project, INRIA, Sophia-Antipolis, France"
15,12,"Department of Computer Architecture and Electronics, University of Almería, Spain"
16,13,"Department of Computer Architecture and Electronics, University of Almería, Spain"
17,14,"Department of Computer Architecture and Electronics, University of Almería, Spain"
18,15,"Instituto de Matemática Pura e Aplicada, Brazil"
19,16,"Instituto de Matemática Pura e Aplicada, Brazil"
20,17,"Pontifícia Universidade Católica do Rio de Janeiro, Brazil"
21,18,"Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Brazil"
22,19,"Ecole Nationale Superieure d''Electronique et de ses Applications, France"
23,20,"Centro Tecnolögico de Minas Gerais, av. JosèCandido da Silveira, Belo Horizonte, Minas Gerais, Brazil"
24,21,"Ecole Nationale Superieure d''Electronique et de ses Applications, France"
25,22,"Universidade Federal de Minas Gerais, Minas Gerais, Brazil"
26,23,"Department of Industrial Automation and Computer Engineering (DCA), State University of Campinas (Unicamp), Campinas, SP, Brazil"
27,24,"Department of Industrial Automation and Computer Engineering (DCA), State University of Campinas (Unicamp), Campinas, SP, Brazil"
