id,id_paper,name
155,44,Darwin Danilo Saire Pilco
156,44,Neucimar Jerônimo Leite
157,45,Max E. Vizcarra Melgar
158,45,Mylène C. Q. Farias
159,45,Flávio de Barros Vidal
160,45,Alexandre Zaghetto
161,46,Guilherme B. Martins
162,46,João P. Papa
163,46,Jurandy Almeida
164,47,Clayton R. Pereira
165,47,Silke A. T. Weber
166,47,Christian Hook
167,47,Gustavo H. Rosa
168,47,João P. Papa
169,48,Jovan de Andrade Fernandes Junior
170,48,Leonardo Nogueira Matos
171,48,Maria Géssica dos Santos Aragão
172,49,Tiene A. Filisbino
173,49,Gilson A. Giraldi
174,49,Carlos Eduardo Thomaz
175,50,Romulo L. Frutuoso
176,50,João Paulo P. Gomes
177,50,Emanuele M. dos Santos
178,50,Joaquim B. Cavalcante-Neto
179,50,Creto Augusto Vidal
180,51,Gabriel F. C. Campos
181,51,Sylvio Barbon
182,51,Rafael G. Mantovani
183,52,Manoel Horta Ribeiro
184,52,Bruno Teixeira
185,52,Antônio Otávio Fernandes
186,52,Wagner Meira
187,52,Erickson R. Nascimento
188,53,Igor S. Montagner
189,53,Roberto Hirata
190,53,Nina S. T. Hirata
191,53,Stéphane Canu
192,54,Ailton Felix
193,54,Marcelo Oliveira
194,54,Aydano Machado
195,54,José Raniery
196,55,Luis Afonso
197,55,Alexandre Vidal
198,55,Michelle Kuroda
199,55,Alexandre Xavier Falcão
200,55,João P. Papa
201,56,Juan Felipe Hernández Albarracín
202,56,Jefersson Alex Dos Santos
203,56,Ricardo da S. Torres
204,57,Edemir Ferreira
205,57,Arnaldo de Albuquerque Araújo
206,57,Jefersson Alex Dos Santos
207,58,José Angel Iván Rubianes Silva
208,58,Fabio Enrique Suarez Burgos
209,58,Shin-Ting Wu
210,59,Rafael Silva Santos
211,59,Danilo Medeiros Eler
212,59,Rogério Eduardo Garcia
213,59,Ronaldo Celso Messias Correia
214,60,Fernando Melo Nascimento
215,60,André Britto de Carvalho
216,60,Beatriz Trinchão Andrade
217,61,Rafael Umino Nakanishi
218,61,Jorge Piazentin Ono
219,61,Paulo Pagliosa
220,61,Luis Gustavo Nonato
221,61,Afonso Paiva
222,62,Tiago Trocoli
223,62,Luciano Oliveira
