id,id_author,university
0,0,"Max-Planck-Institut f??r Informatik, Saarbr??cken, Germany"
1,1,"Max-Planck-Institut f??r Informatik, Saarbr??cken, Germany"
2,2,"Max-Planck-Institut f??r Informatik, Saarbr??cken, Germany"
3,3,"Max-Planck-Institut f??r Informatik, Saarbr??cken, Germany"
4,4,"TU Braunschweig, Computer Graphics Lab, Braunschweig, Germany"
5,5,"Departamento de Informática e Matemática Aplicada, UFRN, Natal, Rio Grande do Norte, Brazil"
6,6,"Departamento de Informática e Matemática Aplicada, UFRN, Natal, Rio Grande do Norte, Brazil"
7,7,"School of Electrical and Computer Engineering Campinas, State University of Campinas, Sao Paulo, Brazil"
8,8,"School of Electrical and Computer Engineering Campinas, State University of Campinas, Sao Paulo, Brazil"
9,9,"Instituto de Ciências Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil"
10,10,"Instituto de Ciências Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil"
11,11,"Instituto de Ciências Matemáticas e de Computação, Universidade de Sáo Paulo, Sao Paulo, Brazil"
12,12,"Grupo de Processamento de Informação Multimídia (PIGS), Universidade Federal de Santa Maria, Santa Maria, Rio Grande do Sul, Brazil"
13,13,"Grupo de Processamento de Informação Multimídia (PIGS), Universidade Federal de Santa Maria, Santa Maria, Rio Grande do Sul, Brazil"
14,14,"School of Electrical and Computer Engineering, State University of Campinas, Sao Paulo, Brazil"
15,15,"School of Electrical and Computer Engineering, State University of Campinas, Sao Paulo, Brazil"
16,16,"School of Electrical and Computer Engineering, State University of Campinas, Sao Paulo, Brazil"
17,17,"Department of Computer Science, Institute of Mathematics and Statistics, University of Sáo Paulo, Sáo Paulo, Brazil"
18,18,"Department of Computer Science, Institute of Mathematics and Statistics, University of Sáo Paulo, Sáo Paulo, Brazil"
19,19,"Department of Computer Science, Institute of Mathematics and Statistics, University of Sáo Paulo, Sáo Paulo, Brazil"
20,20,"School of Electrical and Computer Engineering, State University of Campinas, Sao Paulo, Brazil"
21,21,"School of Electrical and Computer Engineering, State University of Campinas, Sao Paulo, Brazil"
22,22,"Estrada Dona Castorina, Instituto Nacional de Mathemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil"
23,23,"Estrada Dona Castorina, Instituto Nacional de Mathemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil"
24,24,"Estrada Dona Castorina, Instituto Nacional de Mathemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil"
25,25,"Tecgraf ??? PUC-Rio, Rio de Janeiro ??? RJ, Brasil"
26,26,"School of Software, Tsinghua University, China"
27,27,"INRIA ??? ALICE, Villers-l??s-Nancy, France"
28,28,"Institute of Computing, Campinas State University of Campinas, Campinas, Brazil"
29,29,"Institute of Computing, Campinas State University of Campinas, Campinas, Brazil"
30,30,"State University of Campinas, Brazil"
31,31,"Universidade de Sáo Paulo, Brazil"
32,32,"Universidade de Sáo Paulo, Brazil"
