id,id_paper,reference
13,2,"J. Huang, X. Shi, X. Liu, K. Zhou, L.-Y. Wei, S.-H. Teng, et al., ""Subspace gradient domain mesh deformation"", ACM Trans. Graph., vol. 25, no. 3, pp. 1126-1134, 2006."
14,2,"T. Igarashi, T. Moscovich and J. F. Hughes, ""As-rigidas– possible shape manipulation"", ACM Trans. Graph., vol. 24, no. 3, pp. 1134-1141, 2005."
15,2,"J. Lee and S. Y. Shin, ""A hierarchical approach to interactive motion editing for human-like figures"", Proc. of ACM SIGGRAPH, pp. 39-48, 1999."
16,2,"J. P. Lewis, M. Cordner and N. Fong, ""Pose space deformation: a unified approach to shape interpolation and skeletondriven skeletondriven deformation"", Proc. of ACM SIGGRAPH00, pp. 165-172, 2000."
17,2,"Y. Lipman, O. Sorkine, D. Levin and D. Cohen-Or, ""Linear rotation-invariant coordinates for meshes"", ACM Trans. Graph., vol. 24, no. 3, pp. 479-487, 2005."
18,2,"A. Mohr and M. Gleicher, ""Building efficient accurate character skins from examples"", ACM Trans. Graph., vol. 22, no. 3, pp. 562-568, 2003."
19,2,"S. I. Park and J. K. Hodgins, ""Capturing and animating skin deformation in human motion"", ACM Transactions on Graphics (SIGGRAPH 2006), vol. 25, no. 3, Aug. 2006."
20,2,"S. I. Park, H. J. Shin and S. Y. Shin, ""On-line locomotion generation based on motion blending"", Proc. of SCA 02, pp. 105-111, 2002."
21,2,"P. Sand, L. McMillan and J. Popovic, ""Continuous capture of skin deformation"", ACM Trans. Graph., vol. 22, no. 3, pp. 578-586, 2003."
22,2,"L. Shi, Y. Yu, N. Bell and W.-W. Feng, ""A fast multigrid algorithm for mesh deformation"", ACM Trans. Graph., vol. 25, no. 3, pp. 1108-1117, 2006."
23,2,"R. W. Sumner and J. Popovic, ""Deformation transfer for triangle meshes"", ACM Trans. Graph., vol. 23, no. 3, pp. 399-405, 2004."
24,2,"Y. Yu, K. Zhou, D. Xu, X. Shi, H. Bao, B. Guo, et al., ""Mesh editing with Poisson-based gradient field manipulation"", ACM Transactions on Graphics (Proc. SIGGRAPH), vol. 23, no. 3, pp. 644-651, 2004."
25,2,"R. Zayer, C. Rössl, Z. Karni and H.-P. Seidel, ""Harmonic guidance for surface deformation"", Proc. of Eurographics 2005, vol. 24, pp. 601-609, 2005."
26,2,"K. Zhou, J. Huang, J. Snyder, X. Liu, H. Bao, B. Guo, et al., ""Large mesh deformation using the volumetric graph laplacian"", ACM Trans. Graph., vol. 24, no. 3, pp. 496-503, 2005."
27,2,"M. Alexa, ""Differential coordinates for local mesh morphing and deformation"", The Visual Computer, vol. 19, no. 2–3, pp. 105-114, 2003."
28,2,"B. Allen, B. Curless and Z. Popovic, ""Articulated body deformation from range scan data"", ACM Trans. Graph., vol. 21, no. 3, pp. 612-619, 2002."
29,2,"B. Allen, B. Curless and Z. Popovic, ""The space of humanbody shapes: reconstruction and parameterization from range scans"", ACM Trans. Graph., vol. 22, no. 3, pp. 587-594, 2003."
30,2,"D. Anguelov, P. Srinivasan, D. Koller, S. Thrun, J. Rodgers and J. Davis, ""Scape: shape completion and animation of people"", ACM Trans. Graph., vol. 24, no. 3, pp. 408-416, 2005."
31,2,"N. Badler, D. Metaxas and N. Magnenat Thalmann, Virtual Humans. Morgan Kaufmann, 1999."
32,2,"B. Bodenheimer, C. Rose, S. Rosenthal and J. Pella, ""The process of motion capture: Dealing with the data"", Computer Animation and Simulation 97, pp. 3-18, Sept. 1997."
33,2,"S. R. Buss and J. P. Fillmore, ""Spherical averages and applications to spherical splines and interpolation"", ACM Trans. Graph., vol. 20, no. 2, pp. 95-126, 2001."
34,2,"J. Davis, M. Agrawala, E. Chuang, Z. Popovic and D. Salesin, ""A sketching interface for articulated figure animation"", Proc. of SCA 03, pp. 320-328, 2003."
35,2,"M. Desbrun, M. Meyer and P. Alliez, ""Intrinsic parameterizations of surface meshes"", Computer Graphics Forum (Proc. Eurographics), vol. 21, no. 3, pp. 209-218, 2002."
36,2,"P. Faloutsos, M. van de Panne and D. Terzopoulos, ""The virtual stuntman: dynamic characters with a repertoire of autonomous motor skills"" in , Computers and Graphics, vol. 25, no. 6, pp. 933-953, 2001."
37,2,"A. C. Fang and N. S. Pollard, ""Efficient synthesis of physically valid human motion"", ACM Trans. Graph., vol. 22, no. 3, pp. 417-426, 2003."
38,2,"M. Gleicher, ""Retargetting motion to new characters"", Proc. of ACM SIGGRAPH, pp. 33-42, 1998."
39,2,"L. Herda, P. Fua, R. Plänkers, R. Boulic and D. Thalmann, ""Skeleton-based motion capture for robust reconstruction of human motion"", CA 00: Proc. of the Computer Animation, pp. 77ff, 2000."
40,2,"J. Huang, X. Shi, X. Liu, K. Zhou, L.-Y. Wei, S.-H. Teng, et al., ""Subspace gradient domain mesh deformation"", ACM Trans. Graph., vol. 25, no. 3, pp. 1126-1134, 2006."
41,2,"T. Igarashi, T. Moscovich and J. F. Hughes, ""As-rigidas– possible shape manipulation"", ACM Trans. Graph., vol. 24, no. 3, pp. 1134-1141, 2005."
42,2,"J. Lee and S. Y. Shin, ""A hierarchical approach to interactive motion editing for human-like figures"", Proc. of ACM SIGGRAPH, pp. 39-48, 1999."
43,2,"J. P. Lewis, M. Cordner and N. Fong, ""Pose space deformation: a unified approach to shape interpolation and skeletondriven skeletondriven deformation"", Proc. of ACM SIGGRAPH00, pp. 165-172, 2000."
44,2,"Y. Lipman, O. Sorkine, D. Levin and D. Cohen-Or, ""Linear rotation-invariant coordinates for meshes"", ACM Trans. Graph., vol. 24, no. 3, pp. 479-487, 2005."
45,2,"A. Mohr and M. Gleicher, ""Building efficient accurate character skins from examples"", ACM Trans. Graph., vol. 22, no. 3, pp. 562-568, 2003."
46,2,"S. I. Park and J. K. Hodgins, ""Capturing and animating skin deformation in human motion"", ACM Transactions on Graphics (SIGGRAPH 2006), vol. 25, no. 3, Aug. 2006."
47,2,"S. I. Park, H. J. Shin and S. Y. Shin, ""On-line locomotion generation based on motion blending"", Proc. of SCA 02, pp. 105-111, 2002."
48,2,"P. Sand, L. McMillan and J. Popovic, ""Continuous capture of skin deformation"", ACM Trans. Graph., vol. 22, no. 3, pp. 578-586, 2003."
49,2,"L. Shi, Y. Yu, N. Bell and W.-W. Feng, ""A fast multigrid algorithm for mesh deformation"", ACM Trans. Graph., vol. 25, no. 3, pp. 1108-1117, 2006."
50,2,"R. W. Sumner and J. Popovic, ""Deformation transfer for triangle meshes"", ACM Trans. Graph., vol. 23, no. 3, pp. 399-405, 2004."
51,2,"Y. Yu, K. Zhou, D. Xu, X. Shi, H. Bao, B. Guo, et al., ""Mesh editing with Poisson-based gradient field manipulation"", ACM Transactions on Graphics (Proc. SIGGRAPH), vol. 23, no. 3, pp. 644-651, 2004."
52,2,"R. Zayer, C. Rössl, Z. Karni and H.-P. Seidel, ""Harmonic guidance for surface deformation"", Proc. of Eurographics 2005, vol. 24, pp. 601-609, 2005."
53,2,"K. Zhou, J. Huang, J. Snyder, X. Liu, H. Bao, B. Guo, et al., ""Large mesh deformation using the volumetric graph laplacian"", ACM Trans. Graph., vol. 24, no. 3, pp. 496-503, 2005."
54,3,"G. D. Blasi and G. Gallo, ""Artificialmosaics"", The Vis. Comp., vol. 21, pp. 373-383, 2005."
55,3,"A. Bousseau, M. Kaplan, J. Thollot and F. Sillion, ""Interactive color rendering with temporal coherence and abstraction"", Proc. of NPAR'06, vol. 1, pp. 141-149, 2006."
56,3,"B. Carvaho, G. Herman and T. Kong, ""Simultaneous fuzzy segmentation of multiple objects"", Discr. Appl. Math., vol. 151, pp. 55-77, 2005."
57,3,"B. Carvalho, L. B. Neto and L. Oliveira, ""Bottled sand movies"", Proc. of CGIV'06, pp. 402-407, 2006."
58,3,"B. Carvalho, L. Oliveira and G. Silva, ""Fuzzy segmentation of color video shots"", Proc. of DGCI 06, vol. 4245, pp. 402-407, 2006."
59,3,"J. Collomosse, D. Rowntree and P. Hall, ""Stroke surfaces: Temporally coherent artistic animations from video"", IEEE Trans. Vis. and Comp. Graph., vol. 11, pp. 540-549, 2005."
60,3,"E. Davies, Machine Vision: Theory Algorithms Practicalities 2nd Ed., London:Academic Press, 1996."
61,3,"D. Ebert, F. Musgrave, D. Peachey, K. Perlin and S. Wor-ley, Texture and Modeling: A Procedural Approach, San Francisco:Morgan Kaufmann, 2003."
62,3,"G. Herman and B. Carvalho, ""Multiseeded segmentation using fuzzy connectedness"", IEEE Trans. Patt. Anal. Mach. Intell., vol. 23, pp. 460-474, 2001."
63,3,"A. Hertzmann and K. Perlin, ""Painterly rendering for video and interaction"", Proc. of NPAR00, pp. 7-12, 2000."
64,3,"P. Litwinowicz, ""Processing images and video for an impressionist effect"", Proc. of ACM SIGGRAPH'97, pp. 407-414, 1997."
65,3,"B. McCane, K. Novins, D. Crannitch and B. Galvin, ""On benchmarking optical flow"", Comp. Vis. and Image Underst., vol. 84, pp. 126-143, 2001."
66,3,"B. Meier, ""Painterly rendering for animation"", Proc. of ACM SIGGRAPH'96, pp. 477-184, 1996."
67,3,"K. Perlin, ""Improving noise"", ACM Trans. on Graph., vol. 21, pp. 681-682, 2002."
68,3,"M. Proesmans, L. Gool, E. Pauwels and A. Oosterlinck, ""Determination of optical flow and its discontinuities using nonlinear diffusion"", Proc. of the 3rd ECCV, vol. 2, pp. 295-304, 1994."
69,3,"J. Wang, Y. Xu, H.-Y. Shum and M. Cohen, ""Video tooning"", ACM Trans. on Graph., vol. 23, pp. 574-583, 2004."
70,3,"G. D. Blasi and G. Gallo, ""Artificialmosaics"", The Vis. Comp., vol. 21, pp. 373-383, 2005."
71,3,"A. Bousseau, M. Kaplan, J. Thollot and F. Sillion, ""Interactive color rendering with temporal coherence and abstraction"", Proc. of NPAR'06, vol. 1, pp. 141-149, 2006."
72,3,"B. Carvaho, G. Herman and T. Kong, ""Simultaneous fuzzy segmentation of multiple objects"", Discr. Appl. Math., vol. 151, pp. 55-77, 2005."
73,3,"B. Carvalho, L. B. Neto and L. Oliveira, ""Bottled sand movies"", Proc. of CGIV'06, pp. 402-407, 2006."
74,3,"B. Carvalho, L. Oliveira and G. Silva, ""Fuzzy segmentation of color video shots"", Proc. of DGCI 06, vol. 4245, pp. 402-407, 2006."
75,3,"J. Collomosse, D. Rowntree and P. Hall, ""Stroke surfaces: Temporally coherent artistic animations from video"", IEEE Trans. Vis. and Comp. Graph., vol. 11, pp. 540-549, 2005."
76,3,"E. Davies, Machine Vision: Theory Algorithms Practicalities 2nd Ed., London:Academic Press, 1996."
77,3,"D. Ebert, F. Musgrave, D. Peachey, K. Perlin and S. Wor-ley, Texture and Modeling: A Procedural Approach, San Francisco:Morgan Kaufmann, 2003."
78,3,"G. Herman and B. Carvalho, ""Multiseeded segmentation using fuzzy connectedness"", IEEE Trans. Patt. Anal. Mach. Intell., vol. 23, pp. 460-474, 2001."
79,3,"A. Hertzmann and K. Perlin, ""Painterly rendering for video and interaction"", Proc. of NPAR00, pp. 7-12, 2000."
80,3,"P. Litwinowicz, ""Processing images and video for an impressionist effect"", Proc. of ACM SIGGRAPH'97, pp. 407-414, 1997."
81,3,"B. McCane, K. Novins, D. Crannitch and B. Galvin, ""On benchmarking optical flow"", Comp. Vis. and Image Underst., vol. 84, pp. 126-143, 2001."
82,3,"B. Meier, ""Painterly rendering for animation"", Proc. of ACM SIGGRAPH'96, pp. 477-184, 1996."
83,3,"K. Perlin, ""Improving noise"", ACM Trans. on Graph., vol. 21, pp. 681-682, 2002."
84,3,"M. Proesmans, L. Gool, E. Pauwels and A. Oosterlinck, ""Determination of optical flow and its discontinuities using nonlinear diffusion"", Proc. of the 3rd ECCV, vol. 2, pp. 295-304, 1994."
85,3,"J. Wang, Y. Xu, H.-Y. Shum and M. Cohen, ""Video tooning"", ACM Trans. on Graph., vol. 23, pp. 574-583, 2004."
86,4,"H. C. Batagelo and S.-T. Wu, ""What you see is what you snap: snapping to geometry deformed on the gpu"", Proc. of the 2005 Symposium on Interactive 3D Graphics and Games, pp. 81-86, April 2005."
87,4,"H. C. Batagelo and S.-T. Wu, ""Estimating curvatures and their derivatives on meshes of arbitrary topology from sampling directions"", The Visual Computer, 2007."
88,4,"E. A. Bier, ""Skitters and jacks: interactive 3d positioning tools"", Proc. of the 1986 Workshop on Interactive 3D Graphics, pp. 183-196, 1987."
89,4,"D. DeCarlo, A. Finkelstein and S. Rusinkiewicz, ""Interactive rendering of suggestive contours with temporal coherence"", Proc. of the 3rd International Symposium on Non-photorealistic Animation and Rendering, pp. 15-24, 2004."
90,4,"M. Gleicher, ""Image snapping"", Proc. of the 22nd Annual Conference on Computer Graphics and Interactive Techniques, pp. 183-190, 1995."
91,4,"J. Neider, T. Davis and M. Woo, OpenGL Programming Guide: The Official Guide to Learning OpenGL release 1, Reading, MA, USA:Addison-Wesley Publishing Co., 1993."
92,4,"J. S. Pierce and R. Pausch, ""Specifying interaction surfaces using interaction maps"", Proc. of the 2003 Symposium on Interactive 3D Graphics, pp. 189-192, 2003."
93,4,"E. Praun, H. Hoppe, M. Webb and A. Finkelstein, ""Realtime hatching"", Proc. of the 28th Annual Conference on Computer Graphics and Interactive Techniques, pp. 581, 2001."
94,4,"T. Saito and T. Takahashi, ""Comprehensible rendering of 3-d shapes"", Proc. of the 17th Annual Conference on Computer Graphics and Interactive Techniques, pp. 197-206, 1990."
95,4,"B. Shneiderman, ""Direct manipulation: A step beyond programming languages"", IEEE Computer, vol. 16, no. 8, pp. 57-69, 1983."
96,4,"H. Weghorst, G. Hooper and D. P. Greenberg, ""Improved computational methods for ray tracing"", ACM Trans. Graph., vol. 3, no. 1, pp. 52-69, 1984."
97,4,"S.-T. Wu, M. Abrantes, D. Tost and H. C. Batagelo, ""Picking and snapping for 3d input devices"", Proc. of the XVI Brazilian Symposium on Computer Graphics and Image Processing, pp. 140-147, October 2003."
98,4,"K.-H. Yoo and J.-S. Ha, ""Geometric snapping for 3d meshes"", International Conference on Computational Science, pp. 90-97, June 2004."
99,4,"R. C. Zeleznik, D. B. Conner, M. M. Wloka, D. G. Aliaga, N. T. Huang, P. M. Hubbard, et al., ""An object-oriented framework for the integration of interactive animation techniques"", Computer Graphics, vol. 25, no. 4, pp. 105-112, 1991."
100,4,"H. C. Batagelo and S.-T. Wu, ""What you see is what you snap: snapping to geometry deformed on the gpu"", Proc. of the 2005 Symposium on Interactive 3D Graphics and Games, pp. 81-86, April 2005."
101,4,"H. C. Batagelo and S.-T. Wu, ""Estimating curvatures and their derivatives on meshes of arbitrary topology from sampling directions"", The Visual Computer, 2007."
102,4,"E. A. Bier, ""Skitters and jacks: interactive 3d positioning tools"", Proc. of the 1986 Workshop on Interactive 3D Graphics, pp. 183-196, 1987."
103,4,"D. DeCarlo, A. Finkelstein and S. Rusinkiewicz, ""Interactive rendering of suggestive contours with temporal coherence"", Proc. of the 3rd International Symposium on Non-photorealistic Animation and Rendering, pp. 15-24, 2004."
104,4,"M. Gleicher, ""Image snapping"", Proc. of the 22nd Annual Conference on Computer Graphics and Interactive Techniques, pp. 183-190, 1995."
105,4,"J. Neider, T. Davis and M. Woo, OpenGL Programming Guide: The Official Guide to Learning OpenGL release 1, Reading, MA, USA:Addison-Wesley Publishing Co., 1993."
106,4,"J. S. Pierce and R. Pausch, ""Specifying interaction surfaces using interaction maps"", Proc. of the 2003 Symposium on Interactive 3D Graphics, pp. 189-192, 2003."
107,4,"E. Praun, H. Hoppe, M. Webb and A. Finkelstein, ""Realtime hatching"", Proc. of the 28th Annual Conference on Computer Graphics and Interactive Techniques, pp. 581, 2001."
108,4,"T. Saito and T. Takahashi, ""Comprehensible rendering of 3-d shapes"", Proc. of the 17th Annual Conference on Computer Graphics and Interactive Techniques, pp. 197-206, 1990."
109,4,"B. Shneiderman, ""Direct manipulation: A step beyond programming languages"", IEEE Computer, vol. 16, no. 8, pp. 57-69, 1983."
110,4,"H. Weghorst, G. Hooper and D. P. Greenberg, ""Improved computational methods for ray tracing"", ACM Trans. Graph., vol. 3, no. 1, pp. 52-69, 1984."
111,4,"S.-T. Wu, M. Abrantes, D. Tost and H. C. Batagelo, ""Picking and snapping for 3d input devices"", Proc. of the XVI Brazilian Symposium on Computer Graphics and Image Processing, pp. 140-147, October 2003."
112,4,"K.-H. Yoo and J.-S. Ha, ""Geometric snapping for 3d meshes"", International Conference on Computational Science, pp. 90-97, June 2004."
113,4,"R. C. Zeleznik, D. B. Conner, M. M. Wloka, D. G. Aliaga, N. T. Huang, P. M. Hubbard, et al., ""An object-oriented framework for the integration of interactive animation techniques"", Computer Graphics, vol. 25, no. 4, pp. 105-112, 1991."
114,5,"K. Andrews, W. Kienreich, V. Sabol, J. Becker, G. Droschl, F. Kappe, et al., ""The InfoSky visual explorer: exploiting hierarchical structure and document similarities"", Information Visualization, vol. 1, no. 3/4, pp. 166-181, 2002."
115,5,"M. Chalmers, ""A linear iteration time layout algorithm for visualising high-dimensional data"", Proc. of the 7th IEEE Visualization (VIS) '96, pp. 127-132, 1996."
116,5,"T. F. Cox and M. A. A. Cox, Multidimensional Scaling, Chapman & Hall/CRC, 2000."
117,5,"I. T. Jolliffe, Principal Component Analysis, Springer, 2002."
118,5,"F. Jourdan and G. Melancon, ""Multiscale hybrid MDS"", Proc. of 8th Inf. Visualization Int. Conf. (IV'04), pp. 388-393, 2004."
119,5,"R. Minghim, F. V. Paulovich and A. A. Lopes, ""Content-based text mapping using multi-dimensional projections for exploration of document collections"", Vis. and Data Analysis 2006 Proc. SPIE-IS&T Electronic Imaging, vol. 6060, pp. 60600S, 2006."
120,5,"A. Morrison and M. Chalmers, ""A pivot-based routine for improved parent-finding in hybrid mds"", Information Visualization, vol. 3, no. 2, pp. 109-122, 2004."
121,5,"M. C. F. Oliveira and H. Levkowitz, ""From visual data exploration to visual data mining: a survey"", IEEE Trans. on Vis. and Comp. Graphics, vol. 9, no. 3, pp. 378-394, 2003."
122,5,"F. V. Paulovich and R. Minghim, ""Text map explorer: a tool to create and explore document maps"", Proc. of 10th Inf. Visualization Int. Conf (IV '06), 2006."
123,5,"F. V. Paulovich, L. G. Nonato, R. Minghim and H. Levkowitz, ""Visual mapping of text collections through a fast high precision projection technique"", Proc. of 10th Inf. Visualization Int. Conf. (IV '06), 2006."
124,5,"G. Ross and M. Chalmers, ""A visual workspace for constructing hybrid multidimensional scaling algorithms and coordinating multiple views"", Information Visualization, vol. 2, no. 4, pp. 247-257, 2003."
125,5,"J. W. Sammon, ""A nonlinear mapping for data structure analysis"", IEEE Trans. on Comp., vol. C-18, pp. 401-409, May 1964."
126,5,"E. Tejada, R. Minghim and L. G. Nonato, ""On improved projection techniques to support visual exploration of multidimensional data sets"", Information Visualization, vol. 2, no. 4, pp. 218-231, 2003."
127,5,"G. P. Telles, R. Minghim and F. V. Paulovich, ""Normalized compression distances for visual analysis of document collections"", Computer & Graphics Special Issue on Visual Analytics (to appear), June 2007."
128,5,"J. A. Wise, ""The ecological approach to text visualization"", J. of the American Soc. for Inf. Sci., vol. 50, no. 13, pp. 1224-1233, November 1999."
129,5,"J. A. Wise, J. J. Thomas, K. Pennock, D. Lantrip, M. Pottier, A. Schur, et al., ""Visualizing the non-visual: spatial analysis and interaction with information for text documents"" in Readings in inf vis.: using vision to think, San Francisco, CA - USA:Morgan Kaufmann Publishers Inc, pp. 442-450, 1995."
130,5,"K. Andrews, W. Kienreich, V. Sabol, J. Becker, G. Droschl, F. Kappe, et al., ""The InfoSky visual explorer: exploiting hierarchical structure and document similarities"", Information Visualization, vol. 1, no. 3/4, pp. 166-181, 2002."
131,5,"M. Chalmers, ""A linear iteration time layout algorithm for visualising high-dimensional data"", Proc. of the 7th IEEE Visualization (VIS) '96, pp. 127-132, 1996."
132,5,"T. F. Cox and M. A. A. Cox, Multidimensional Scaling, Chapman & Hall/CRC, 2000."
133,5,"I. T. Jolliffe, Principal Component Analysis, Springer, 2002."
134,5,"F. Jourdan and G. Melancon, ""Multiscale hybrid MDS"", Proc. of 8th Inf. Visualization Int. Conf. (IV'04), pp. 388-393, 2004."
135,5,"R. Minghim, F. V. Paulovich and A. A. Lopes, ""Content-based text mapping using multi-dimensional projections for exploration of document collections"", Vis. and Data Analysis 2006 Proc. SPIE-IS&T Electronic Imaging, vol. 6060, pp. 60600S, 2006."
136,5,"A. Morrison and M. Chalmers, ""A pivot-based routine for improved parent-finding in hybrid mds"", Information Visualization, vol. 3, no. 2, pp. 109-122, 2004."
137,5,"M. C. F. Oliveira and H. Levkowitz, ""From visual data exploration to visual data mining: a survey"", IEEE Trans. on Vis. and Comp. Graphics, vol. 9, no. 3, pp. 378-394, 2003."
138,5,"F. V. Paulovich and R. Minghim, ""Text map explorer: a tool to create and explore document maps"", Proc. of 10th Inf. Visualization Int. Conf (IV '06), 2006."
139,5,"F. V. Paulovich, L. G. Nonato, R. Minghim and H. Levkowitz, ""Visual mapping of text collections through a fast high precision projection technique"", Proc. of 10th Inf. Visualization Int. Conf. (IV '06), 2006."
140,5,"G. Ross and M. Chalmers, ""A visual workspace for constructing hybrid multidimensional scaling algorithms and coordinating multiple views"", Information Visualization, vol. 2, no. 4, pp. 247-257, 2003."
141,5,"J. W. Sammon, ""A nonlinear mapping for data structure analysis"", IEEE Trans. on Comp., vol. C-18, pp. 401-409, May 1964."
142,5,"E. Tejada, R. Minghim and L. G. Nonato, ""On improved projection techniques to support visual exploration of multidimensional data sets"", Information Visualization, vol. 2, no. 4, pp. 218-231, 2003."
143,5,"G. P. Telles, R. Minghim and F. V. Paulovich, ""Normalized compression distances for visual analysis of document collections"", Computer & Graphics Special Issue on Visual Analytics (to appear), June 2007."
144,5,"J. A. Wise, ""The ecological approach to text visualization"", J. of the American Soc. for Inf. Sci., vol. 50, no. 13, pp. 1224-1233, November 1999."
145,5,"J. A. Wise, J. J. Thomas, K. Pennock, D. Lantrip, M. Pottier, A. Schur, et al., ""Visualizing the non-visual: spatial analysis and interaction with information for text documents"" in Readings in inf vis.: using vision to think, San Francisco, CA - USA:Morgan Kaufmann Publishers Inc, pp. 442-450, 1995."
146,6,"V. Barnett, ""The ordering of multivariate data"", Journal of Royal Statistical Society A, vol. 3, pp. 318-355, 1976."
147,6,"T. Carron and P. Lambert, ""Color edge detection using jointly hue saturation and intensity"", IEEE 1st International Conference on Image Processing (ICIP'94), pp. 977-981, 1994."
148,6,"J. Chanussot and P. Lambert, ""Total ordering based on space filling curves for multivalued morphology"", Proceedings of the International Symposium on Mathematical Morphology (ISMM'98), pp. 51-58, 1998."
149,6,"M. Comer and E. Delp, ""An empirical study of morphological operators in color image enhancement"", Proceedings of the SPIE Conference on Image Processing Algorithms and Techniques III February 10-13 1992, pp. 314-325, 1992."
150,6,"J. Crespo and R. W. Schafer, ""The fiat zone approach and color images"" in Mathematical Morphology and Its Applications to Image and Signal Processing, Dordrecht:Kluwer Academic Publishers, 1995."
151,6,"J. Goutsias, H. J. A. M. Heijmans and K. Sivakumar, ""Morphological operators for of image sequences"", Computer Vision and Image Understanding, vol. 62, pp. 326-346, 1995."
152,6,"C. Gu, Multivalued Morphology and Segmentation-based Coding, 1995."
153,6,"A. Hanbury and J. Serra, ""Mathematical Morphology in the L*a*b* Colour Space"", Technical Report N-36/01/MM 2001."
154,6,"H. J. A. M. Heijmans, Morphological Image Operators, Boston:Academic press, 1994."
155,6,"H. J. A. M. Heijmans and C. Ronse, ""The algebraic basis of mathematical morphology - part I: Dilations and erosions"", Computer Vision Graphics and Image Processing, vol. 50, pp. 245-295, 1990."
156,6,"J. Koenderink and A. Kappers, Color Space, Utrecht University, 1998."
157,6,"A. Ledda and W. Philips, ""Majority Ordering for Colour Mathematical Morphology"", Proceedings of the XIIIth European Signal Processing Conference, 2005."
158,6,"A. Mertins, Signal Analysis, John Wiley and Sons, Ltd, 2001."
159,6,"M. C. d'Ornellas and R. v.d. Boomgaard, ""Generic algorithms for morphological image operators - a case study using water-sheds"", Proceedings of the International Symposium on Mathematical Morphology (ISMM'98), pp. 323-330, 1998."
160,6,"F. Ortiz and F. Torres, ""Vectorial Morphological Reconstruction for Brightness Elimination in Colour Images"", Real-Time Imaging, vol. 10, pp. 379-387, 2004."
161,6,"C. Ronse, ""Why mathematical morphology needs complete lattices"", Signal Processing, vol. 21, pp. 129-154, 1990."
162,6,"G. Sharma and H. J. Trussel, ""Digital Color Imaging"", IEEE Transactions on Image Processing, vol. 6, no. 7, pp. 901-932, July 1997."
163,6,"D. Travis, ""The visual system"" in Effective Color Displays, London:Academic Press, 1991."
164,6,"M. T. Ureikat and H. M. Al-Otum, ""Angle-Values Mahalanobis-Based Image Morphological Operators"", Optical Engineering, vol. 43, no. 6, pp. 1280-1292, June 2004."
165,6,"M. Yu, R. Wang, G. Jiang, X. Liu and T. Y. Choi, ""New Morphological Operators for Color Image Processing"", IEEE Region 10 Conference (TENCON), pp. 443-446, 2004."
166,6,"M. Wheeler and M. A. Zmuda, ""Processing Color and Complex Data Using Mathematical Morphology"", Proceedings of the IEEE 2000 National Aerospace and Electronics Conference (NAECON), pp. 618-624, 2000."
167,6,"E. Zaharescu, M. Zamfir and C. Vertan, ""Color Morphology-Like Operators Based on Color Geometric Shape Characteristics"", International Symposium on Signals Circuits and Systems, pp. 145-148, 2003."
168,6,"V. Barnett, ""The ordering of multivariate data"", Journal of Royal Statistical Society A, vol. 3, pp. 318-355, 1976."
169,6,"T. Carron and P. Lambert, ""Color edge detection using jointly hue saturation and intensity"", IEEE 1st International Conference on Image Processing (ICIP'94), pp. 977-981, 1994."
170,6,"J. Chanussot and P. Lambert, ""Total ordering based on space filling curves for multivalued morphology"", Proceedings of the International Symposium on Mathematical Morphology (ISMM'98), pp. 51-58, 1998."
