id,id_author,university
0,0,"Graduate Program in Computer Science, Pontifical Catholic University of Rio Grande do Sul"
1,1,"Graduate Program in Psychology, Pontifical Catholic University of Rio Grande do Sul"
2,2,"Graduate Program in Computer Science, Pontifical Catholic University of Rio Grande do Sul"
3,3,"School of Electrical and Computer Engineering, University of Campinas, Campinas, Brazil"
4,4,"School of Electrical and Computer Engineering, University of Campinas, Campinas, Brazil"
5,5,"School of Electrical and Computer Engineering, University of Campinas, Campinas, Brazil"
6,6,Institute of Informatics
7,7,Institute of Informatics
8,8,Institute of Mathematics - Universidade Federal do Rio Grande do Sul
9,9,Institute of Informatics
10,10,"São Paulo State University (UNESP), Presidente Prudente, SP, Brazil"
11,11,"São Paulo State University (UNESP), Presidente Prudente, SP, Brazil"
12,12,"São Paulo State University (UNESP), Rio Claro, SP, Brazil"
13,13,Universidade Federal Fluminense
14,14,Universidade Federal Fluminense
15,15,Universidade Federal Fluminense
16,16,"University of Illinois, Chicago"
17,17,Universidade Federal Fluminense
18,18,Universidade Federal Fluminense
19,19,Massachusetts Institute of Technology
20,20,New York University
21,21,University of Illinois Chicago
22,22,Universidade Federal de Pernambuco
23,23,New York University
24,24,Kohn Pedersen Fox Associates PC
25,25,Universidade Federal Fluminense
26,26,"CDTec Federal University of Pelotas Pelotas, Rio Grande do Sul, Brazil"
27,27,"Instituto Superior Técnico, University of Lisbon, Lisboa, Portugal"
28,27,"Instituto de Informatica, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
29,28,"CDTec Federal University of Pelotas Pelotas, Rio Grande do Sul, Brazil"
30,29,"Universidade Federal do Pampa, Alegrete, Rio Grande do Sul, Brasil"
31,30,"Universidade Federal do Pampa, Alegrete, Rio Grande do Sul, Brasil"
32,31,"Universidade Federal do Pampa, Alegrete, Rio Grande do Sul, Brasil"
33,32,"Universidade Federal do Pampa, Alegrete, Rio Grande do Sul, Brasil"
34,33,"Universidade Federal do Pampa, Alegrete, Rio Grande do Sul, Brasil"
35,34,"Depart. of Informatics, Federal University of Paraná, Curitiba, PR, Brazil"
36,35,"University of Louisiana at Lafayette, USA"
37,36,"Depart. of Informatics, Federal University of Paraná, Curitiba, PR, Brazil"
38,37,"unico - idTech, Brazil"
39,38,"unico - idTech, Brazil"
40,39,"Depart. of Informatics, Federal University of Paraná, Curitiba, PR, Brazil"
41,40,"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, MG, Brazil"
42,41,"Department of Informatics, Universität Zürich, Zürich, ZH, Switzerland"
43,42,"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, MG, Brazil"
44,43,"Depart. of Informatics, Federal University of Paraná, Curitiba, PR, Brazil"
45,43,"Federal Institute of Mato Grosso (IFMT), Pontes e Lacerda, Brazil"
46,44,"Depart. of Informatics, Federal University of Paraná, Curitiba, PR, Brazil"
47,45,"unico - idTech, Brazil"
48,46,"unico - idTech, Brazil"
49,47,"unico - idTech, Brazil"
50,48,"Depart. of Informatics, Federal University of Paraná, Curitiba, PR, Brazil"
51,49,"Institute of Informatics, Federal University of Rio Grande do Sul"
52,49,SENAI Innovation Institute for Integrated Solutions in Metalmechanics
53,50,"Institute of Informatics, Federal University of Rio Grande do Sul"
54,50,SENAI Innovation Institute for Integrated Solutions in Metalmechanics
55,51,"Institute of Informatics, Federal University of Rio Grande do Sul"
56,52,"Institute of Informatics, Federal University of Rio Grande do Sul"
57,53,"Department of Computing, Visual Computing Lab, Universidade Federal Rural de Pernambuco (UFRPE), Brazil"
58,54,"Department of Computing, Visual Computing Lab, Universidade Federal Rural de Pernambuco (UFRPE), Brazil"
59,55,"Department of Computing, Visual Computing Lab, Universidade Federal Rural de Pernambuco (UFRPE), Brazil"
60,56,"Department of Computing, Visual Computing Lab, Universidade Federal Rural de Pernambuco (UFRPE), Brazil"
61,57,"Centro de Informatica - CIn, Universidade Federal de Pernambuco (UFPE), Brazil"
62,58,"Center for Excellence in Social Technologies (NEES), Federal University of Alagoas, Brazil"
63,59,"Department of Computing, Visual Computing Lab, Universidade Federal Rural de Pernambuco (UFRPE), Brazil"
64,60,"Center for Excellence in Social Technologies (NEES), Federal University of Alagoas, Brazil"
65,61,"Department of Computing, Visual Computing Lab, Universidade Federal Rural de Pernambuco (UFRPE), Brazil"
66,62,"Department of Computer Science, Federal University of Juiz de Fora, Juiz de Fora, Brazil"
67,63,"Department of Computer Science, Federal University of Juiz de Fora, Juiz de Fora, Brazil"
68,64,"Department of Computer Science, Federal University of Juiz de Fora, Juiz de Fora, Brazil"
69,65,"ICOMP - Institute of Computing, Federal University of Amazonas, Manaus, Amazonas"
70,66,"ICOMP - Institute of Computing, Federal University of Amazonas, Manaus, Amazonas"
71,67,"ICOMP - Institute of Computing, Federal University of Amazonas, Manaus, Amazonas"
72,68,"University of São Paulo (USP), São Carlos - SP, Brazil"
73,69,"University of Campinas (UNICAMP), Campinas, SP, Brazil"
74,70,"University of São Paulo (USP), São Carlos - SP, Brazil"
75,71,"Computer Science Center (C3), Federal University of Rio Grande (FURG), Brazil"
76,72,"Computer Science Center (C3), Federal University of Rio Grande (FURG), Brazil"
77,73,"Computer Science Center (C3), Federal University of Rio Grande (FURG), Brazil"
78,74,"Center for Social and Technological Sciences (PGEEC), Catholic University of Pelotas (UCPEL), Brazil"
79,75,"Mathematics and Statistics Department, Federal University of Pelotas"
