id,id_author,university
0,0,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
1,1,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
2,2,Instituto Nacional de Pesquisas Espaciais (INPE)
3,3,Instituto Nacional de Pesquisas Espaciais (INPE)
4,4,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
5,5,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
6,6,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
7,7,DATANAV Engenharia LTDA
8,8,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
9,9,Instituto Nacional de Pesquisas Espaciais (INPE)
10,10,Instituto Nacional de Pesquisas Espaciais (INPE)
11,11,Instituto Nacional de Pesquisas Espaciais (INPE)
12,12,Instituto Nacional de Pesquisas Espaciais (INPE)
13,13,Instituto Nacional de Pesquisas Espaciais (INPE)
14,14,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
15,15,Centro de Pesquisa e Desenvolvimento (CPqD) da Telecomunicações Brasileiras (TELEBRÁS)
16,16,Centro de Pesquisa e Desenvolvimento (CPqD) da Telecomunicações Brasileiras (TELEBRÁS)
17,17,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
18,18,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
19,19,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
20,20,Conselho Nacional de Pesquisa e Desenvolvimento Tecnológico (CNPq)
21,21,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
22,22,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
23,23,Conselho Nacional de Pesquisa e Desenvolvimento Tecnológico (CNPq)
24,24,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
25,25,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
26,26,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (USP)
27,27,Instituto Nacional de Pesquisas Espaciais (INPE)
28,28,Instituto Nacional de Pesquisas Espaciais (INPE)
29,29,Instituto Nacional de Pesquisas Espaciais (INPE)
30,30,Instituto de Matemática Pura e Aplicada (IMPA)
31,31,Instituto Tecnológico de Aeronáutica (ITA)
32,32,The Media Laboratory Massachusetts - Institute of Techology
33,33,Coordenadoria de Informática do Instituto do Coração (InCor)
34,34,"National Institute of Radiological Science, Chiba-shi, Japan"
35,35,Coordenadoria de Informática do Instituto do Coração (InCor)
36,36,"Biomedical Systems Group - Imperial College, London, UK."
37,37,Instituto do Coração/HCFMUSP
38,38,Instituto do Coração/HCFMUSP
39,39,Instituto de Física (IF) da Universidade de São Paulo (USP)
40,40,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
41,41,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
42,42,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
43,43,Escola Politécnica da Universidade de São Paulo (EPUSP)
44,44,Instituto Nacional de Pesquisas Espaciais (INPE)
45,45,Centro de Pesquisas e Desenvolvimento Leopoldo Américo Miguez de Mello CENPES/Petrobrás
46,46,Centro de Pesquisas e Desenvolvimento Leopoldo Américo Miguez de Mello CENPES/Petrobrás
47,47,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
48,48,Departamento de Engenharia Elétrica da Universidade Federal de Uberlândia
49,49,Departamento de Informática do Instituto Militar de Engenharia do Rio de Janeiro
50,50,Coordenadoria de Pós-Graduação em Engenharia Elétrica da Universidade Federal de Uberlândia
51,51,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
52,52,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
53,53,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
54,54,Instituto Nacional de Pesquisas Espaciais (INPE)
55,55,Instituto Nacional de Pesquisas Espaciais (INPE)
56,56,Laboratório Nacional de Engenharia e Tecnologia Industrial/Portugal
57,57,Instituto Nacional de Pesquisas Espaciais (INPE)
58,58,Instituto Nacional de Pesquisas Espaciais (INPE)
59,59,Divisão de Processamento de Dados do Centro de Pesquisas de Energia Elétrica (CEPEL)
60,60,Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC/RJ)
61,61,Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC/RJ)
62,62,Centro de Mecânica e Engenharia Estruturais (CMEST) da Universidade Técnica de Lisboa
63,63,Instituto Nacional de Pesquisas Espaciais (INPE)
64,64,Instituto Nacional de Pesquisas Espaciais (INPE)
65,65,SID Informática S/A
66,66,SID Informática S/A
67,67,SID Informática S/A
68,68,SID Informática S/A
69,69,Universität Erlangen Nürnberg (Germany)
70,70,Departamento de Ciências dos Materiais e Metalurgia da Pontifícia Universidade Católica do Rio de Janeiro (PUC-RJ)
71,71,Departamento de Ciências dos Materiais e Metalurgia da Pontifícia Universidade Católica do Rio de Janeiro (PUC-RJ)
72,72,Departamento de Ciências dos Materiais e Metalurgia da Pontifícia Universidade Católica do Rio de Janeiro (PUC-RJ)
73,73,Departamento de Ciências dos Materiais e Metalurgia da Pontifícia Universidade Católica do Rio de Janeiro (PUC-RJ)
74,74,Departamento de Ciências dos Materiais e Metalurgia da Pontifícia Universidade Católica do Rio de Janeiro (PUC-RJ)
75,75,Departamento de Ciências dos Materiais e Metalurgia da Pontifícia Universidade Católica do Rio de Janeiro (PUC-RJ)
76,76,Centro de las Ingenierías de La Computación y del Procesamiento de La Información de La Facultad de Ingeniería  de La Universid de Buenos Aires
77,77,Centro de las Ingenierías de La Computación y del Procesamiento de La Información de La Facultad de Ingeniería  de La Universid de Buenos Aires
78,78,Centro de Tecnologia (CT) da Universidade Federal do Rio Grande do Norte (UFRN)
79,79,Centro de Tecnologia (CT) da Universidade Federal do Rio Grande do Norte (UFRN)
80,80,Centro de Tecnologia (CT) da Universidade Federal do Rio Grande do Norte (UFRN)
81,81,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
82,82,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
83,83,Johnson e Johnson Baby Products Co.
84,84,Departamento de Engenharia Elétrica da Universidade Federal da Paraíba (UFPb)
85,85,Departamento de Engenharia Elétrica da Universidade Federal da Paraíba (UFPb)
86,86,Departamento de Engenharia Elétrica da Universidade Federal da Paraíba (UFPb)
87,87,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
88,88,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
89,89,Centro de Processamento de Dados da Universidade Federal do Rio Grande do Sul (UFRGS)
90,90,Centro de Processamento de Dados da Universidade Federal do Rio Grande do Sul (UFRGS)
91,91,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento em Lisboa (INESC-LISBOA)
92,92,Curso de Pós-Graduação em Ciências Morfológicas/Neuroanatomia (CPG) da Universidade Federal do Rio Grande do Sul (UFRGS)
93,93,Mestrando em Engenharia Elétrica da Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
94,94,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
95,95,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
96,96,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
97,97,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
98,98,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
99,99,Departamento de Informática da Pontifícia Universidade do Rio Grande do Sul (PUCRS)
100,100,Departamento de Informática da Pontifícia Universidade do Rio Grande do Sul (PUCRS)
101,101,Departamento de Informática da Pontifícia Universidade do Rio Grande do Sul (PUCRS)
102,102,Divisão de Mecânica Estrutural do Departamento de Reatores do Instituto de Engenharia Nuclear (IEN)
103,103,Divisão de Mecânica Estrutural do Departamento de Reatores do Instituto de Engenharia Nuclear (IEN)
104,104,Instituto Nacional de Pesquisas Espaciais (INPE)
105,105,Instituto Nacional de Pesquisas Espaciais (INPE)
106,106,Instituto Nacional de Pesquisas Espaciais (INPE)
107,107,Instituto Nacional de Pesquisas Espaciais (INPE)
108,108,Instituto Nacional de Pesquisas Espaciais (INPE)
109,109,Instituto Nacional de Pesquisas Espaciais (INPE)
110,110,European Centre for Medium-range Weather Forecasts
111,111,Instituto Superior de Ciências do Trabalho e da Empresa (ISCTE)
112,112,Laboratório Nacional de Engenharia e Tecnologia Industrial (LNETI)
113,113,Instituto de Automação (IA) do Centro Tecnológico para Informática (CTI)
114,114,Instituto de Automação (IA) do Centro Tecnológico para Informática (CTI)
115,115,Instituto de Automação (IA) do Centro Tecnológico para Informática (CTI)
116,116,Globo Computação Gráfica
117,117,Núcleo de Computação Eletrônica da Universidade Federal do Rio de Janeiro (UFRJ)
118,118,Núcleo de Computação Eletrônica da Universidade Federal do Rio de Janeiro (UFRJ)
119,119,Universidade de Brasília (UnB)
120,120,Telecomunicações de Minas Gerais S.A.-TELEMIG
121,121,Instituto Nacional de Pesquisas Espaciais (INPE)
122,122,Instituto Nacional de Pesquisas Espaciais (INPE)
123,123,Instituto Nacional de Pesquisas Espaciais (INPE)
124,124,Instituto Nacional de Pesquisas Espaciais (INPE)
125,125,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
126,126,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
127,127,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
128,128,Instituto de Pesquisas Tecnológicas do Estado de São Paulo (IPT/SP)
129,129,Instituto de Pesquisas Tecnológicas do Estado de São Paulo (IPT/SP)
130,130,Instituto de Pesquisas Tecnológicas do Estado de São Paulo (IPT/SP)
131,131,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
132,132,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
133,133,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
