id,id_paper,name
0,4,K. Otiniano Rodríguez
1,4,G. Cámara Chávez
2,5,Quan Wang
3,5,Kim L. Boyer
4,6,Fabio A. Faria
5,6,Jefersson A. dos Santos
6,6,Sudeep Sarkar
7,6,Anderson Rocha
8,6,Ricardo da S. Torres
9,7,Diego Alonso Chávez Escalante
10,7,Gabriel Taubin
11,7,Luis Gustavo Nonato
12,7,Siome Klein Goldenstein
13,8,Teófilo B. Dutra
14,8,Joaquim B. Cavalcante-Neto
15,8,Creto A. Vidal
16,8,Soraia R. Musse
17,9,Mauricio Cele López Belón
18,10,Túlio Ligneul Santos
19,10,Antonio Alberto Fernandes de Oliveira
20,10,Paulo Roma Cavalcanti
21,10,Claudio Esperança
22,11,Rubens Carlos Silva Oliveira
23,11,Claudio Esperança
24,11,Antonio Oliveira
25,12,Igor Rodrigues de Almeida
26,12,Claudio Rosito Jung
27,13,Dhiego Sad
28,13,Virgínia F. Mota
29,13,Luiz M. Maciel
30,13,Marcelo B. Vieira
31,13,Arnaldo de A. Araújo
32,14,Gustavo Moreira
33,14,Bruno Feijo
34,14,Hélio Lopes
35,14,Raul Queiroz Feitosa
36,15,Maurício Braga de Paula
37,15,Claudio Rosito Jung
38,16,Paulo Pagliosa
39,16,Rafael Messias Martins
40,16,Douglas Cedrim
41,16,Afonso Paiva
42,16,Rosane Minghim
43,16,Luis Gustavo Nonato
44,17,Guilherme Oliveira
45,17,João Comba
46,17,Rafael Torchelsen
47,17,Maristela Padilha
48,17,Claudio Silva
49,18,Christian Wong
50,18,Maria Cristina F. Oliveira
51,18,Rosane Minghim
52,19,Tiene A. Filisbino
53,19,Gilson A. Giraldi
54,19,Carlos Eduardo Thomaz
55,20,Kleber Jacques de Souza
56,20,Arnaldo de Albuquerque Araújo
57,20,Zenilton Kleber G. do Patrocínio
58,20,Jean Cousty
59,20,Laurent Najman
60,20,Yukiko Kenmochi
61,20,Silvio Jamil F. Guimarães
62,21,Virgínia F. Mota
63,21,Jéssica I.C. Souza
64,21,Arnaldo de A. Araújo
65,21,Marcelo Bernardes Vieira
66,22,Luís A.M. Pereira
67,22,J. Paulo Papa
68,22,Jurandy Almeida
69,22,Ricardo da S. Torres
70,22,Willian Paraguassu Amorim
71,23,Daniel Carlos Guimarães Pedronette
72,23,Ricardo da S. Torres
73,24,Wonder Alexandre Luz Alves
74,24,Alexandre Morimitsu
75,24,Joel Sánchez Castro
76,24,Ronaldo Fumio Hashimoto
77,25,Ruifang Wang
78,25,Daniel Ramos
79,25,Julian Fierrez
80,25,Ram P. Krish
81,26,Eduardo Santiago Moura
82,26,Herman Martins Gomes
83,26,João Marques de Carvalho
