id,id_author,university
0,0,Consórcio CTI do Banco do Brasil da Embrapa
1,1,Consórcio CTI do Banco do Brasil da Embrapa
2,2,Consórcio CTI do Banco do Brasil da Embrapa
3,3,Consórcio CTI do Banco do Brasil da Embrapa
4,4,Consórcio CTI do Banco do Brasil da Embrapa
5,5,Consórcio CTI do Banco do Brasil da Embrapa
6,6,Consórcio CTI do Banco do Brasil da Embrapa
7,7,Consórcio CTI do Banco do Brasil da Embrapa
8,8,Departamento de Engenharia Mecânica da Universidade Federal do Rio Grande do Sul (UFRGS)
9,9,Departamento de Engenharia Civil da Universidade Federal do Rio Grande do Sul (UFRGS)
10,10,Laboratório Nacional de Computação Científica (LNCC)
11,11,Laboratório Nacional de Computação Científica (LNCC)
12,12,Departamento de Engenharia Elétrica da Universidade Federal do Rio Grande do Sul (UFRGS)
13,13,Departamento de Engenharia Elétrica da Universidade Federal do Rio Grande do Sul (UFRGS)
14,14,Laboratório de Sistemas Integráveis (LSI) de Engenharia de Eletricidade (DEE) da Escola Politécnica da Universidade de São Paulo (EPUSP)
15,15,Laboratório de Sistemas Integráveis (LSI) de Engenharia de Eletricidade (DEE) da Escola Politécnica da Universidade de São Paulo (EPUSP)
16,16,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
17,17,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
18,18,Departamento de Engenharia Elétrica da Universidade Federal de Uberlândia (UFU)
19,19,Departamento de Informática da Universidade Federal de Uberlândia (UFU)
20,20,Departamento de Informática da Universidade Federal de Uberlândia (UFU)
21,21,Centro Técnico Aeroespacial (CTA) Instituto Tecnológico de Aeronáutica (ITA)
22,22,Centro Técnico Aeroespacial (CTA) Instituto Tecnológico de Aeronáutica (ITA)
23,23,Departamento de Matemática Aplicada da Universidade Federal de Alagoas (UFAl)
24,24,Departamento de Engenharia Elétrica da Universidade Federal da Paraíba (UFPb)
25,25,Departamento de Ciências da Computação da Universidade Federal de Minas Gerais (UFMG)
26,26,Departamento de Ciências da Computação da Universidade Federal de Minas Gerais (UFMG)
27,27,Facultad de Ingeniería da Universidad de Buenos Aires
28,28,"Consejo Nacional de Investigaciones Científicas y Técnicas, Argentina (CONICET, Argentina)"
29,29,"Consejo Nacional de Investigaciones Científicas y Técnicas, Argentina (CONICET, Argentina)"
30,30,Departamento de Ciência dos Materiais e Metalurgia da Pontifícia Universidade Católica (PUC/RJ)
31,31,Departamento de Ciência dos Materiais e Metalurgia da Pontifícia Universidade Católica (PUC/RJ)
32,32,Departamento de Ciência dos Materiais e Metalurgia da Pontifícia Universidade Católica (PUC/RJ)
33,33,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO)
34,34,Instituto Nacional de Matemática Pura e Aplicada (IMPA)
35,35,Laboratório de Matemática Aplicada da Universidade Federal do Rio de Janeiro (UFRJ)
36,36,Laboratório de Matemática Aplicada da Universidade Federal do Rio de Janeiro (UFRJ)
37,37,Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia (COPPE) da Universidade Federal do Rio de Janeiro (UFRJ)
38,38,Departamento de Engenharia de Eletricidade (DEE) da Escola Politécnica da Universidade de São Paulo (EPUSP)
39,39,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (EPUSP)
40,40,Departamento de Engenharia de Eletricidade da Escola Politécnica da Universidade de São Paulo (EPUSP)
41,41,Universidade Federal do Rio Grande do Sul (UFRGS)
42,42,Universidade Federal do Rio Grande do Sul (UFRGS)
43,43,Universidade Federal do Rio Grande do Sul (UFRGS)
44,44,Universidade Federal do Rio de Janeiro (UFRJ)
45,45,Universidade de São Paulo (USP)
46,46,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
47,47,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
48,48,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
49,49,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
50,50,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
