id,id_paper,name
0,"Luiz Carlos Pacheco Rodrigues Velho,",1992
1,"Helio Nigri,",1992
1,"Marcelo de Andrade Dreux,",1992
2,"Bruno Costa,",1992
2,"Lucia Darsa,",1992
4,"Luciano Rila,",1992
5,"David Fernandes,",1992
6,"Nelson Delfino d'Ávila Mascarenhas,",1992
6,"Sérgio Shiguemi Furuie,",1992
7,"Daniel Távora de Queiroz Cobra,",1992
7,"José Antônio Dias Diniz Costa,",1992
8,"Alejandro César Frery Orgambide,",1992
9,"Luiz Henrique de Figueiredo,",1992
11,"Bruno Feijó,",1992
12,"Paulo Roma Cavalcanti,",1992
12,"Paulo Cezar Pinto Carvalho,",1992
13,"Artemis Maria Francelin Sanchez Moroni,",1992
13,"Léo Pini Magalhães,",1992
14,"Alexandre Xavier Falcão,",1992
14,"Roberto de Alencar Lotufo,",1992
15,"Rui Manuel Ribeiro de Bastos,",1992
17,"Hélio Pedrini,",1992
17,"Leila Maciel de Almeida e Silva,",1992
18,"Luiz Ernesto Merkle,",1992
19,"Luiz Henrique de Figueiredo,",1992
19,"Clarisse Sieckenius de Souza,",1992
19,"Marcelo Gattass,",1992
20,"André de Barros Potengy,",1992
20,"Carlos José Pereira de Lucena,",1992
21,"Luiz Ernesto Merkle,",1992
22,"Ronei Marcos de Moraes,",1992
22,"João Marques de Carvalho,",1992
23,"Luiz Eduardo Seabra Varella,",1992
25,"Luis Paulo Bueno,",1992
25,"Antonio A. F. de Oliveira,",1992
26,"Gilberto Câmara,",1992
26,"Ricardo Cartaxo Modesto de Souza,",1992
26,"Ubirajara Moura de Freitas,",1992
27,"Marcus Guilherme de Amorim,",1992
28,"Soraia Raupp Musse,",1992
28,"Ana Elisa Ferreira Schmidt,",1992
29,"Rodrigo de Losina Silva,",1992
30,"Marcelo da Silva Hounsell,",1992
31,"Davis Clodoveu Augusto Junior,",1992
32,"Francesco Artur Perrotti,",1992
33,"Marcos Alberto Lopes,",1992
34,"Luiz Eduardo Seabra Varella,",1992
34,"Emmanuel Piceses Lopes Passos,",1992
34,"Márcio Azevedo Santos,",1992
36,"Marcos Carneiro de Andrade,",1992
36,"Arnaldo de Albuquerque Araújo,",1992
36,"Fernando Soares Lameiras,",1992
37,"Paulo César Cortez,",1992
42,"Homero Luiz Píccolo,",1992
42,"Kentaro Takahashi,",1992
43,"Renato Gosdal,",1992
45,"Emerson Prado Lopes,",1992
47,"Alex Holztratner,",1992
47,"Godoy Walter Júnior,",1992
48,"Meneghette Messias Júnior,",1992
49,"Rogério Alves de Barros,",1992
50,"Arnaldo de Albuquerque Araújo,",1992
50,"Alberto Henrique Frade Laender,",1992
50,"Silva Nelson Ismar da Junior,",1992
50,"Rodrigo Novais Coutinho,",1992
50,"Bethania Reis Veloso,",1992
51,"Tânia Martins Preto,",1992
52,"César A. F. de Rose,",1992
52,"Ricardo Menna Barreto,",1992
52,"Alexandre da Silva Carissimi,",1992
52,"Gerson Geraldo Homrich Cavalheiro,",1992
52,"Philippe Olivier Alexandre Navaux,",1992
53,"Cláudia Álvares da Silva Velloso Ferreira,",1992
54,"Jussara Dolfini de Oliveira,",1992
55,"Marcelo da Cunha Ramos,",1992
56,"Robson Rodrigues Lemos,",1992
56,"Rui Manuel Ribeiro de Bastos,",1992
57,"Agma Juci Machado Traina,",1992
57,"Jan Frans  Willem Slaets,",1992
