id,id_author,university
35,35,Curso de Pós-Graduação em Ciência da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
36,36,Curso de Pós-Graduação em Ciência da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
37,37,Instituto de Pesquisas Espaciais (INPE)
38,38,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
39,39,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
40,40,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
41,41,Centro Federal de Educação Tecnológica do Paraná (CEFET/PR)
42,42,Centro de Estudos em Engenharia Civil (CESEC) da Universidade Federal do Paraná (UFPR)
43,43,Instituto de Matemática Pura e Aplicada (IMPA)
44,44,Grupo de Tecnologia em Computação Gráfica (TeCGraf) do Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
45,45,Grupo de Tecnologia em Computação Gráfica (TeCGraf) do Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
46,46,Grupo de Tecnologia em Computação Gráfica (TeCGraf) do Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
47,47,Instituto de Matemática Pura e Aplicada (IMPA)
48,48,Departamento de Informática da Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
49,49,Computer Science Department of University of Waterloo
50,50,Centro Federal de Educação Tecnológica do Paraná (CEFET/PR)
51,51,Centro de Estudos em Engenharia Civil (CESEC) da Universidade Federal do Paraná (UFPR)
52,52,Departamento de Estatística (CCEN) da Universidade Federal da Paraíba (UFPB)
53,53,Departamento de Engenharia Elétrica (CCT) da Universidade Federal da Paraíba (UFPB)
54,54,Departamento de Engenharia Elétrica (CCT) da Universidade Federal da Paraíba (UFPB)
55,55,Petróleo Brasileiro S.A. (PETROBRÁS)
56,56,Seção de Sistemas e Computação/Cartografia do Instituto Militar de Engenharia (IME)
57,57,Divisão de Ciência da Computação do Instituto tecnológico de Aeronáutica (ITA)
58,58,COPPE-Sistemas da Universidade Federal do Rio de Janeiro (UFRJ)
59,59,COPPE-Sistemas da Universidade Federal do Rio de Janeiro (UFRJ)
60,60,COPPE-Sistemas da Universidade Federal do Rio de Janeiro (UFRJ)
61,61,Instituto Nacional de Pesquisas Espaciais (INPE)
62,62,Instituto Nacional de Pesquisas Espaciais (INPE)
63,63,Instituto Nacional de Pesquisas Espaciais (INPE)
64,64,IBM Brasil – Centro Científico
65,65,Laboratório de Computação Gráfica do Departamento de Ciência da Computação da Universidade de Brasília (UNB)
66,66,Laboratório de Computação Gráfica do Departamento de Ciência da Computação da Universidade de Brasília (UNB)
67,67,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
68,68,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
69,69,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
70,70,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
71,71,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
72,72,Departamento de Ciência da Computação (DCC) da Universidade do Estado de Santa Catarina (UDESC)
73,73,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
74,74,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
75,75,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
76,76,Departamento de Engenharia de Computação e Automação Industrial da Faculdade de Engenharia (FEE) da Universidade Estadual de Campinas (UNICAMP)
77,77,Departamento de Engenharia de Computação e Automação Industrial da Faculdade de Engenharia (FEE) da Universidade Estadual de Campinas (UNICAMP)
78,78,Centro Federal de Educação Tecnológica do Paraná (CEFET-PR)
79,79,Centro Federal de Educação Tecnológica do Paraná (CEFET-PR)
80,80,Depex – Departamento de Exploração da PETROBRÁS – Petróleo Brasileiro S.A.
81,81,Seção de Sistemas e Computação/Cartografia do Instituto Militar de Engenharia (IME)
82,82,Depex – Departamento de Exploração da PETROBRÁS – Petróleo Brasileiro S.A.
83,83,Depex – Departamento de Exploração da PETROBRÁS – Petróleo Brasileiro S.A.
84,84,Departamento de Ciência da Computação do Instituto de Matemática e Estatística da Universidade de São Paulo (USP)
85,85,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
86,86,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
87,87,Centro de Desenvolvimento da Tecnologia Nuclear (CDTN) da Comissão Nacional de Energia Nuclear (CNEM)
88,88,Centro de Desenvolvimento da Tecnologia Nuclear (CDTN) da Comissão Nacional de Energia Nuclear (CNEM)
89,89,Departamento de Engenharia Elétrica da Universidade Federal da Paraíba (UFPB)
90,90,Laboratório de Automação e Processamento de Sinais (LAPS) do Departamento de Engenharia Elétrica da Universidade Federal da Paraíba (UFPB)
91,91,Departamento de Engenharia Civil do Instituto Superior Técnico/Portugal
92,92,Instituto de Informática (Inf) da Universidade Federal do Rio Grande do Sul (UFRGS)
93,93,Departamento de Engenharia Elétrica (DEE) da Universidade Federal do Rio Grande do Norte (UFRN)
94,94,Instituto de Física e Química de São Carlos (IFQSC) da Universidade de São Paulo (USP)
95,95,Laboratório de Visão Computacional (LVC) do Departamento de Ciência da Computação (CIC) da Universidade de Brasília (UnB)
96,96,Laboratório de Computação Gráfica (LVG) do Departamento de Ciência da Computação (CIC) da Universidade de Brasília (UnB)
97,97,Laboratório de Visão Computacional (LVC) do Departamento de Ciência da Computação (CIC) da Universidade de Brasília (UnB)
98,98,Centro Federal de Educação Tecnológica do Paraná (CEFET/PR)
99,99,Instituto de Ciências Matemáticas de São Carlos (ICMSC) da Universidade de São Paulo (USP)
100,100,Centro Federal de Educação Tecnológica do Paraná (CEFET/PR)
101,101,Núcleo de Computação Eletrônica (NCE) da Universidade Federal do Rio de Janeiro (UFRJ)
102,102,Núcleo de Computação Eletrônica (NCE) da Universidade Federal do Rio de Janeiro (UFRJ)
103,103,Departamento de Computação (DC) da Universidade Federal de São Carlos (UFSCar)
104,104,Equipamentos e Sistemas de Telecomunicações S.A. (EQUITEL)
105,105,Centro Federal de Educação Tecnológica do Paraná (CEFET/PR)
106,106,Centro Federal de Educação Tecnológica do Paraná (CEFET/PR)
107,107,Universidade Estadual Paulista Júlio de Mesquita (UNESP)
108,108,Universidade de São Paulo (USP)
109,109,Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG)
110,110,Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG)
111,111,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
112,112,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
113,113,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
114,114,Departamento de Ciência da Computação da Universidade Federal de Minas Gerais (UFMG)
115,115,Centro de Conservação e Restauração de Bens Culturais Móveis da Universidade Federal de Minas Gerais (UFMG)
116,116,Centro de Conservação e Restauração de Bens Culturais Móveis da Universidade Federal de Minas Gerais (UFMG)
117,117,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
118,118,Faculdade de Engenharia Elétrica (FEE) da Universidade Estadual de Campinas (UNICAMP)
119,119,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
120,120,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
121,121,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
122,122,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
123,123,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
124,124,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
125,125,Instituto Nacional de Pesquisas Espaciais (INPE)
126,126,Instituto Nacional de Pesquisas Espaciais (INPE)
127,127,Instituto Nacional de Pesquisas Espaciais (INPE)
128,128,Instituto Nacional de Pesquisas Espaciais (INPE)
129,129,Núcleo de Computação Eletrônica da Universidade Federal do Rio de Janeiro (UFRJ)
130,130,Núcleo de Computação Eletrônica da Universidade Federal do Rio de Janeiro (UFRJ)
131,131,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
132,132,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
133,133,Curso de Pós-Graduação em Ciências da Computação (CPGCC) da Universidade Federal do Rio Grande do Sul (UFRGS)
134,134,Instituto de Ciências Matemáticas de São Carlos da Universidade de São Paulo (USP)
135,135,Instituto de Física e Química de São Carlos da Universidade de São Paulo (USP)
136,136,Instituto de Física e Química de São Carlos da Universidade de São Paulo (USP)
