id,id_author,university
26,26,"Departamento de Informática, PUC-Rio, TeCGraf-Grupo de Tecnologia em Computação Gráfica, Rio de Janeiro, Rio de Janeiro, Brazil"
27,27,"Departamento de Informática, PUC-Rio, TeCGraf-Grupo de Tecnologia em Computação Gráfica, Rio de Janeiro, Rio de Janeiro, Brazil"
28,28,"TeCGraf Grupo de Tecnologia em Computação Gráfica, Departamento de Informáticaate, Pontificia Universidade Catolica do Rio de Janeiro PUC Rio, Rio de Janeiro, Rio de Janeiro, Brazil"
29,29,"TeCGraf Grupo de Tecnologia em Computação Gráfica, Departamento de Informáticaate, Pontificia Universidade Catolica do Rio de Janeiro PUC Rio, Rio de Janeiro, Rio de Janeiro, Brazil"
30,30,"TeCGraf Grupo de Tecnologia em Computação Gráfica, Departamento de Informáticaate, Pontificia Universidade Catolica do Rio de Janeiro PUC Rio, Rio de Janeiro, Rio de Janeiro, Brazil"
31,31,"TeCGraf Grupo de Tecnologia em Computação Gráfica, Departamento de Informáticaate, Pontificia Universidade Catolica do Rio de Janeiro PUC Rio, Rio de Janeiro, Rio de Janeiro, Brazil"
32,32,"Universidade do Oeste de Santa Catarina UNOESC, Videira, Santa Catarina, Brazil"
33,33,"Universidade do Oeste de Santa Catarina UNOESC, Videira, Santa Catarina, Brazil"
34,34,"Inst. de Comput., Univ. Estadual de Campinas, Sao Paulo, Brazil"
35,35,"Instituto de Computaçao, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil"
36,36,"Department of Radiology, University of Pennsylvania, Philadelphia, PA, USA"
37,37,"Departamento de Matemática, UFPE-Recife, Pernambuco, Brazil"
38,38,"INPE, Sao Paulo, Brazil"
39,39,"ECE Department, University of California,슠Santa Barbara, CA, USA"
40,40,"DCC/UFMG, Departamento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
41,41,"DCC/UFMG, Departamento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
42,42,"Laboratório de Computação Gráfica-COPPE Sistemas, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Rio de Janeiro, Brazil"
43,42,"Laboratory for Perceptual Robotics-Department of Computer Science, University of Massachusetts, Amherst, MA, USA"
44,43,"Laboratório de Computação Gráfica-COPPE Sistemas, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Rio de Janeiro, Brazil"
45,44,"Laboratory for Perceptual Robotics-Department of Computer Science, University of Massachusetts, Amherst, MA, USA"
46,45,"Departamento de Ciêencia da Computaçcãao, Instituto de Ciêencias Exatas, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
47,46,"Departamento de Ciêencia da Computaçcãao, Instituto de Ciêencias Exatas, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
48,47,"Laboratrio de Robótica e Visão Computacional, Departamento de Ciêencia da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
49,48,"Laboratrio de Robótica e Visão Computacional, Departamento de Ciêencia da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
50,49,"Departamento de Ciencia da Computacao do IME, Universidade de Sao Paulo, Sao Paulo, Brazil"
51,50,"IBM Almaden Research Center, San Jose, CA, USA"
52,52,"IBM Almaden Research Center, San Jose, CA, USA"
53,53,"IBM Almaden Research Center, San Jose, CA, USA"
54,54,"Laboratorio de Computacao Grafica, COPPE, Rio de Janeiro, Rio de Janeiro, Brazil"
55,55,"Laboratorio de Computacao Grafica, COPPE, Rio de Janeiro, Rio de Janeiro, Brazil"
56,56,"Laboratorio de Computacao Grafica, COPPE, Rio de Janeiro, Rio de Janeiro, Brazil"
57,57,"Department of Computer Science, University of York, York, UK"
58,58,"Department of Computer Science, University of York, York, UK"
59,59,"Departamento de Engenharia Electronica, Universidade de Sao Paulo, Sao Paulo, Brazil"
60,60,"Stanford, CA, USA"
61,61,"Departmento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, Brazil"
62,62,"Laboratório de Bioinformática, Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil"
63,64,"VISGRAF Laboratory, IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil"
64,64,"Universidade do Amazonas, Manaus, Amazonas, Brazil"
65,65,"VISGRAF Laboratory, IMPA-Instituto de Matemática Pura e Aplicada, Rio de Janeiro, Rio de Janeiro, Brazil"
66,66,"IC-Instituto de Computação, CAA-Computação Aplicada e Automação, Automação, Universidade Federal Fluminense UFF, Niteroi, Rio de Janeiro, Brazil"
67,67,"IC-Instituto de Computação, CAA-Computação Aplicada e Automação, Automação, Universidade Federal Fluminense UFF, Niteroi, Rio de Janeiro, Brazil"
68,68,"Departamento de Engenharia Eletrônica, Universidade de Sáo Paulo, Sao Paulo, Brazil"
69,69,"Departamento de Engenharia Eletrônica, Universidade de Sáo Paulo, Sao Paulo, Brazil"
70,70,"Image Processing Division (DPI), National Institute of Space Research (INPE), Sao Paulo, Brazil"
71,71,"Grupo de Informatica Medica-Laboratorio de Inteligencia Artificial, Department LSIIS and Department IA, Facultad de Informatica, Universidad Politecnica de Madrid, Madrid, Spain"
72,71,"Universidad Politecnica de Madrid, Madrid, Comunidad de Madrid, ES"
73,73,"Department of Electrical Engineering, 214 Wisenbaker Engineering Research Center, Texas A and M University, College Station, TX, USA"
74,74,"Instituto de Matemática e Estatística, Universidade de Sao Paulo, Sao Paulo, Brazil"
75,75,"Instituto de Matemática e Estatística, Universidade de Sao Paulo, Sao Paulo, Brazil"
76,76,"Department of Electrical Engineering 214 Wisenbaker Engineering Research Center, Texas A and M University, College Station, TX, USA"
77,77,"Departamento de Ciência da Computação do IME-USP, Sao Paulo, Brazil"
78,78,"Departamento de Ciência da Computação do IME-USP, Sao Paulo, Brazil"
79,79,"Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil"
80,80,"Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil"
81,81,"Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil"
82,82,"Faculty of Electrical and Computer Engineering UNICAMP, Sao Paulo, Brazil"
83,83,"Departamento de Informática, UFPR, Curitiba, Parana, Brazil"
84,84,"Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil"
85,85,"Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil"
86,86,"Instituto de Matemática e Estatística-USP, Sao Paulo, Brazil"
87,87,"ISIS-Intelligent Sensory Information Systems, University of Amsterdam, Amsterdam, Netherlands"
88,88,"ISIS-Intelligent Sensory Information Systems, University of Amsterdam, Amsterdam, Netherlands"
89,89,"Equipe de Traitement des Images et du Signal (ETIS), Ecole Nationale Superieure d''Electronique et de ses Applications, Cergy, France"
90,90,"Equipe de Traitement des Images et du Signal (ETIS), Ecole Nationale Superieure d''Electronique et de ses Applications, Cergy, France"
91,91,"Equipe de Traitement des Images et du Signal (ETIS), Ecole Nationale Superieure d''Electronique et de ses Applications, Cergy, France"
92,92,"Facultat de Matemátic Astronomía Fisica, Ciudad Universitaria, Argentina"
93,94,"Departameto de Informátion, University Federal de Pernambuco, Pernambuco, Brazil"
94,95,"Departamento de Computación, Universidad de Buenos Aires, Buenos Aires, Argentina"
95,96,"Departamento de Computación, Universidad de Buenos Aires, Buenos Aires, Argentina"
96,97,"Departamento de Informática, Universidade Federal de Pernambuco, Recife, Pernambuco, Brazil"
97,98,"Fac. de Matematica Astron. y Fisica, Ciudad Univ., Cordoba, Argentina"
98,99,"Fa.M.A.F-Faculted de Matemática, astromía y Física, Ciudad Universitaria, Cordoba, Argentina"
99,100,"Departamento de Informática, Universidade Federal de Pernambuco, Recife, Pernambuco, Brazil"
100,101,"UFCe-DEE, Fortaleza, Ceara, Brazil"
101,101,"Cybernetic Vision Group IFSC, University of São Paulo, Brazil"
102,102,"Sao Paulo, Brazil"
103,103,"Cybernetic Vision Group IFSC, University of São Paulo, Brazil"
104,104,"Departamento de Computacao, Universidade Federal de Sao Carlos, Sao Paulo, Brazil"
105,104,"INPE, Sao Paulo, Brazil"
106,105,"Departamento de Computacao, Universidade Federal de Sao Carlos, Sao Paulo, Brazil"
