id,id_author,university
0,0,"Institute of Science and Technology Federal University of São Paulo, Brazil"
1,1,"Australian Institute for Machine Learning The University of Adelaide, Australia"
2,2,"Department of Computing, Federal Rural University, Pernambuco, Brazil"
3,3,"School of Computer Science, Australian Institute for Machine Learning, University, Adelaide, Australia"
4,4,"Instituto de Informática - UFRGS, Porto Alegre, RS - Brazil"
5,5,"Instituto de Informática - UFRGS, Porto Alegre, RS - Brazil"
6,6,"Department of Computer Science, Federal University of Bahia (UFBA), Bahia, Brazil"
7,7,"Department of Computer Science, Federal University of Bahia (UFBA), Bahia, Brazil"
8,8,"Department of Computer Science, Federal University of Bahia (UFBA), Bahia, Brazil"
9,9,"PUCRS, Porto Alegre, Brazil"
10,10,"PUCRS, Porto Alegre, Brazil"
11,11,"IMPA, Rio de Janeiro, Brazil"
12,12,"Institute of Informatics - PPGC, Universidade Federal do Rio Grande do Sul - Brasil"
13,13,"Institute of Informatics - PPGC, Universidade Federal do Rio Grande do Sul - Brasil"
14,14,"Department of Computer Science, Federal University of Bahia, Salvador, BA, Brazil"
15,15,"Department of Computer Science, Federal University of Bahia, Salvador, BA, Brazil"
16,16,"Department of Computer Science, Federal University of Bahia, Salvador, BA, Brazil"
17,17,"Escola Politécnica de Pernambuco, Universidade de Pernambuco, Recife, Brazil"
18,18,"Escola Politécnica de Pernambuco, Universidade de Pernambuco, Recife, Brazil"
19,19,"Pattern Recognition and Human Language Technology, Universitat Politècnica de València, València, Spain"
20,20,"Escola Politécnica de Pernambuco, Universidade de Pernambuco, Recife, Brazil"
21,21,"Instituto de Ciência e Tecnologia, Universidade Federal de São Paulo – UNIFESP, São José dos Campos, SP, Brazil"
22,22,"Instituto de Ciência e Tecnologia, Universidade Federal de São Paulo – UNIFESP, São José dos Campos, SP, Brazil"
23,23,"Polytechnic School of Pernambuco - University of Pernambuco, Recife, Brazil"
24,24,"Polytechnic School of Pernambuco - University of Pernambuco, Recife, Brazil"
25,25,"Polytechnic School of Pernambuco - University of Pernambuco, Recife, Brazil"
26,26,"Polytechnic School of Pernambuco - University of Pernambuco, Recife, Brazil"
27,27,"Graduate Program in Electrical and Computer Engineering, Federal University of Technology - Paraná, Curitiba, Paraná"
28,28,"Graduate Program in Electrical and Computer Engineering, Federal University of Technology - Paraná, Curitiba, Paraná"
29,29,"UFRGS, Institute of Mathematics and Statistics, Porto, Alegre"
30,30,"UFRGS, Institute of Informatics, Porto, Alegre"
31,31,"UFRGS, Institute of Informatics, Porto, Alegre"
32,32,"UFRGS, Institute of Informatics, Porto, Alegre"
33,33,"Center for Computational Science, Federal University of Rio Grande, Rio Grande RS, Brazil"
34,34,"Department of Computing, São Paulo State University, Bauru - SP, Brazil"
35,35,"Department of Computing, São Paulo State University, Bauru - SP, Brazil"
36,36,"Department of Computing, Federal University of São Carlos, São Carlos - SP, Brazil"
37,37,"Department of Computing, São Paulo State University, Bauru - SP, Brazil"
38,38,"Department of Computing, São Paulo State University, Bauru - SP, Brazil"
39,39,"Department of Computing, Sãao Paulo State University, Bauru, Brazil"
40,40,"Department of Computing, Sãao Paulo State University, Bauru, Brazil"
41,41,"Cenpes Petroleo Brasileiro S.A. - Petrobras, Rio de Janeiro - RJ, Brazil"
42,42,"Department of Computing, Sãao Paulo State University, Bauru, Brazil"
43,43,"Institute of Computing, University of Campinas, Campinas, Brazil"
44,44,"Institute of Computing, University of Campinas, Campinas, Brazil"
45,45,"Institute of Computing, University of Campinas, Campinas, Brazil"
46,46,"Instituto de Informática – UFRGS, Porto Alegre, RS, Brazil"
47,47,"Instituto de Informática – UFRGS, Porto Alegre, RS, Brazil"
48,48,Institute of Informatics – Federal University of Rio Grande do Sul
49,49,Institute of Informatics – Federal University of Rio Grande do Sul
50,50,"FGV/EMAp, Rio de Janeiro, Brazil"
51,51,"FGV/EMAp, Rio de Janeiro, Brazil"
52,52,"FGV/EMAp, Rio de Janeiro, Brazil"
53,53,Universidade de São Paulo
54,54,Universidade de São Paulo
55,55,Universidade de São Paulo
56,56,Fundação Getulio Vargas
57,57,Universidade de São Paulo
58,58,Universidade de São Paulo
59,59,Universidade de São Paulo
60,60,"Engineering and Thecnical Science Faculty, Universidad de Guántanamo, Guántanamo, Cuba"
61,61,"Universidade Federal Fluminense, Niterói, Brazil"
62,62,"Universidade Federal Fluminense, Niterói, Brazil"
63,63,"Universidad de Oriente, Santiago de Cuba, Cuba"
64,64,"Intelligent Vision Research Lab, Universidade Federal da Bahia, Salvador, Bahia"
65,65,"Intelligent Vision Research Lab, Universidade Federal da Bahia, Salvador, Bahia"
66,66,"Intelligent Vision Research Lab, Universidade Federal da Bahia, Salvador, Bahia"
67,67,"Universidade Estadual do Sudoeste da Bahia, Jequié, Bahia"
68,68,"MannLab Canada, 330 Dundas Street West, Toronto, Ontario"
69,69,"MannLab Canada, 330 Dundas Street West, Toronto, Ontario"
70,70,"MannLab Canada, 330 Dundas Street West, Toronto, Ontario"
71,71,"MannLab Canada, 330 Dundas Street West, Toronto, Ontario"
72,72,"MannLab Canada, 330 Dundas Street West, Toronto, Ontario"
73,73,"School of Technology, University of Campinas, Limeira, SP, Brazil"
74,74,"Departments of Radiology and Clinical Neurosciences, Calgary Image Processing and Analysis Centre, Hotchkiss Brain Institute, University of Calgary, Calgary, AB, Canada"
75,75,"Departments of Radiology and Clinical Neurosciences, Calgary Image Processing and Analysis Centre, Hotchkiss Brain Institute, University of Calgary, Calgary, AB, Canada"
76,76,"School of Technology, University of Campinas, Limeira, SP, Brazil"
77,77,"Center of Informatics, Federal University of Pernambuco, Recife, Pernambuco, Brazil"
78,78,"Center of Informatics, Federal University of Pernambuco, Recife, Pernambuco, Brazil"
79,79,"Department of Geology, Federal University of Pernambuco, Recife, Pernambuco, Brazil"
80,80,"Department of Nuclear Energy, Federal University of Pernambuco, Recife, Pernambuco, Brazil"
81,81,"Department of Nuclear Energy, Federal University of Pernambuco, Recife, Pernambuco, Brazil"
82,82,"Institute of Mathematics and Computer Science (ICMC), University of Sao Paulo (USP), São Carlos, SP, Brazil"
83,83,"Institute of Mathematics and Computer Science (ICMC), University of Sao Paulo (USP), São Carlos, SP, Brazil"
84,84,"Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
85,84,"Data Science Brigade, Porto Alegre, Brazil"
86,85,"Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
87,86,"Center of Computational Sciences, Federal University of Rio Grande, Rio Grande, Brazil"
88,87,"Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
89,88,"Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
90,89,"Department of Informatics, Federal University of Parana, Brazil"
91,90,"Department of Informatics, Federal University of Parana, Brazil"
92,91,"Department of Informatics, Federal University of Parana, Brazil"
93,92,"Informatics Institute, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
94,93,"Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil"
95,94,"Department of Computer Science, Universidad Católica San Pablo, Arequipa, Peru"
96,95,"Department of Computer Science, Universidad Católica San Pablo, Arequipa, Peru"
97,96,"Department of Computer Science, Universidad Católica San Pablo, Arequipa, Peru"
98,97,"Tecgraf Institute Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro, Brazil"
99,98,"Department of Computing, Universidade Federal Rural de Pernambuco, Recife, PE"
100,99,"Department of Computing, Universidade Federal Rural de Pernambuco, Recife, PE"
101,100,"Department of Computing, Universidade Federal Rural de Pernambuco, Recife, PE"
102,101,"Escola Politécnica de Pernambuco, Universidade de Pernambuco, Recife, Brazil"
103,102,"Escola Politécnica de Pernambuco, Universidade de Pernambuco, Recife, Brazil"
104,103,"Escola Politécnica de Pernambuco, Universidade de Pernambuco, Recife, Brazil"
105,104,"Department of Computer Science, Universidad Católica San Pablo, Arequipa, Perú"
106,105,"Department of Computer Science, Federal University of Ouro Preto, Ouro Preto, Brazil"
107,106,"Institute of Exact and Technological Sciences, Federal University of Viçosa (UFV), Rio Paranaíba/MG, Brazil"
108,106,"Faculty of Computing (FACOM), Federal University of Uberlândia (UFU), Uberlândia/MG, Brazil"
109,107,"Institute of Exact and Technological Sciences, Federal University of Viçosa (UFV), Rio Paranaíba/MG, Brazil"
110,108,"Faculty of Computing (FACOM), Federal University of Uberlândia (UFU), Uberlândia/MG, Brazil"
111,109,"Telecommunications Institute (IT), University of Aveiro, Aveiro, Portugal"
112,110,"Faculty of Computing (FACOM), Federal University of Uberlândia (UFU), Uberlândia/MG, Brazil"
113,111,"Institute of Science and Technology, Federal University of São Paulo, São José dos Campos, Brazil"
114,112,"Samsung R&D Institute, Campinas, Brazil"
115,113,"Institute of Science and Technology, Federal University of São Paulo, São José dos Campos, Brazil"
116,114,"Department of Systems and Computing Av, Aprígio Veloso 882, Universidade Federal de Campina Grande, Campina Grande-PB, Brazil"
117,115,"Department of Systems and Computing Av, Aprígio Veloso 882, Universidade Federal de Campina Grande, Campina Grande-PB, Brazil"
118,116,"Department of Systems and Computing Av, Aprígio Veloso 882, Universidade Federal de Campina Grande, Campina Grande-PB, Brazil"
119,117,"Department of Systems and Computing Av, Aprígio Veloso 882, Universidade Federal de Campina Grande, Campina Grande-PB, Brazil"
120,118,"Hewlett Packard Enterprise, Brazil"
121,119,"Computer Science Center - C3, Federal University of Rio Grande (FURG), Rio Grande, Brazil"
122,120,"Computer Science Center - C3, Federal University of Rio Grande (FURG), Rio Grande, Brazil"
123,121,"Computer Science Center - C3, Federal University of Rio Grande (FURG), Rio Grande, Brazil"
124,122,"Computer Science Center - C3, Federal University of Rio Grande (FURG), Rio Grande, Brazil"
125,123,"Computer Science Center - C3, Federal University of Rio Grande (FURG), Rio Grande, Brazil"
126,124,"Computer Science Center - C3, Federal University of Rio Grande (FURG), Rio Grande, Brazil"
127,125,"Computing Department, Federal University of São Carlos, São Carlos, SP, Brazil"
128,126,"Computing Department, Federal University of São Carlos, São Carlos, SP, Brazil"
129,127,"Universidade do Estado de Minas Gerais (UEMG), Divinópolis, Brazil"
130,128,"Universidade do Estado de Minas Gerais (UEMG), Divinópolis, Brazil"
131,129,"Universidade do Estado de Minas Gerais (UEMG), Divinópolis, Brazil"
132,130,"School of Computer Science, Federal University of Uberlandia Av. João Naves de Ávila, 2121, Uberlandia, MG, Brazil"
133,131,"Triangle Regional Unit, State Forest Institute, MG, Brazil"
134,132,"Triangle Regional Unit, State Forest Institute, MG, Brazil"
135,133,"School of Computer Science, Federal University of Uberlandia Av. João Naves de Ávila, 2121, Uberlandia, MG, Brazil"
136,134,"School of Computer Science, Federal University of Uberlandia Av. João Naves de Ávila, 2121, Uberlandia, MG, Brazil"
137,135,"School of Computer Science, Federal University of Uberlandia Av. João Naves de Ávila, 2121, Uberlandia, MG, Brazil"
138,136,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
139,137,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
140,138,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
141,139,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
142,140,"Institute of Computing, University of Campinas, Campinas, SP, Brazil"
143,141,"Department of ICT and Natural Sciences, Norwegian University of Science and Technology (NTNU), Alesund, Norway"
144,142,"PUC-Rio-Pontifícia Universidade Católica do Rio de Janeiro, Brazil"
145,143,"PUC-Rio-Pontifícia Universidade Católica do Rio de Janeiro, Brazil"
146,144,"PUC-Rio-Pontifícia Universidade Católica do Rio de Janeiro, Brazil"
147,145,"IMPA-Instituto Nacional de Matemática Pura e Aplicada, Brazil"
148,146,"PUC-Rio-Pontifícia Universidade Católica do Rio de Janeiro, Brazil"
149,147,"Voxar Labs, Centro de Informàtica, Universidade Federal de Pernambuco, Campus Recife, Pernambuco, Brazil"
150,148,"Voxar Labs, Centro de Informàtica, Universidade Federal de Pernambuco, Campus Recife, Pernambuco, Brazil"
151,148,"Université de Montreal, Montréal, Quebec, Canada"
152,149,"Voxar Labs, Centro de Informàtica, Universidade Federal de Pernambuco, Campus Recife, Pernambuco, Brazil"
153,150,"Curso Técnico em Informàtica para Internet, Instituto Federal de Pernambuco, Campus Belo Jardim, Pernambuco, Brazil"
154,150,"Voxar Labs, Centro de Informàtica, Universidade Federal de Pernambuco, Campus Recife, Pernambuco, Brazil"
155,151,"Voxar Labs, Centro de Informàtica, Universidade Federal de Pernambuco, Campus Recife, Pernambuco, Brazil"
156,152,"Department of Mathematics and Computer Science, São Paulo State University, Presidente Prudente, São Paulo/Brazil"
157,153,"Department of Mathematics and Computer Science, São Paulo State University, Presidente Prudente, São Paulo/Brazil"
